UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_hydro_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast,avg_unknown_production_forecast
2023-03-17 00:00:00,2024-07-17 00:00:00,3.1,6.569559805643726,274.37674246408204,270.1785734128387,0.0,0.0020172801092872,132.99228,455.7196,1.0,32.76076,21.06001
2023-03-17 01:00:00,2024-07-17 00:00:00,3.1,6.478689519411003,274.1416352988617,270.1917074449783,0.0,0.0032972764975699,134.41516,472.4205,1.0,32.91746,21.2618
2023-03-17 02:00:00,2024-07-17 00:00:00,3.1,6.478689519411003,274.1416352988617,270.1917074449783,0.0,0.0032972764975699,136.42351,535.93673,0.0,32.97456,21.73266
2023-03-17 03:00:00,2024-07-17 00:00:00,3.1,6.478689519411003,274.1416352988617,270.1917074449783,0.0,0.0032972764975699,142.01946,615.26345,0.0,33.22698,21.86515
2023-03-17 04:00:00,2024-07-17 00:00:00,3.1,6.907689964052874,274.3413437665224,270.27849676597464,10.67159207947562,0.0032972764975699,154.40989,678.15908,3.0,33.74069,22.00115
2023-03-17 05:00:00,2024-07-17 00:00:00,3.1,6.907689964052874,274.3413437665224,270.27849676597464,10.67159207947562,0.0032972764975699,163.68282,661.89,3.0,34.52041,21.83331
2023-03-17 06:00:00,2024-07-17 00:00:00,3.1,6.907689964052874,274.3413437665224,270.27849676597464,10.67159207947562,0.0032972764975699,170.64446,671.72824,6.0,35.50203,21.49436
2023-03-17 07:00:00,2024-07-17 00:00:00,3.1,7.463088671358195,276.8467628182891,271.3442229468783,237.5626609028882,0.0,173.56452,613.60112,9.0,36.56166,21.24571
2023-03-17 08:00:00,2024-07-17 00:00:00,3.1,7.463088671358195,276.8467628182891,271.3442229468783,237.5626609028882,0.0,180.34384,630.27518,14.0,37.82746,21.19477
2023-03-17 09:00:00,2024-07-17 00:00:00,3.1,7.463088671358195,276.8467628182891,271.3442229468783,237.5626609028882,0.0,188.75423,681.99745,16.0,38.49001,21.098
2023-03-17 10:00:00,2024-07-17 00:00:00,3.1,7.330301566903698,278.5297018758105,272.3485619511701,304.36605114676536,0.0,192.06049,710.15008,23.0,38.82708,21.80208
2023-03-17 11:00:00,2024-07-17 00:00:00,3.1,7.330301566903698,278.5297018758105,272.3485619511701,304.36605114676536,0.0,197.66984,719.37343,26.0,39.72217,22.08438
2023-03-17 12:00:00,2024-07-17 00:00:00,3.1,7.330301566903698,278.5297018758105,272.3485619511701,304.36605114676536,0.0,203.12473,784.05652,33.0,39.60852,22.13926
2023-03-17 13:00:00,2024-07-17 00:00:00,3.1,6.964310296746778,278.00806946372114,272.5842397148386,199.2988784737512,0.0021964759778007,208.16366,768.82277,31.0,39.72946,21.82335
2023-03-17 14:00:00,2024-07-17 00:00:00,3.1,6.964310296746778,278.00806946372114,272.5842397148386,199.2988784737512,0.0021964759778007,213.1431,776.11737,31.0,39.81542,22.25797
2023-03-17 15:00:00,2024-07-17 00:00:00,3.1,6.964310296746778,278.00806946372114,272.5842397148386,199.2988784737512,0.0021964759778007,224.43683,746.50314,31.0,39.19587,22.15082
2023-03-17 16:00:00,2024-07-17 00:00:00,3.1,6.431008247729396,277.00344455767936,272.7281388243308,107.59395545101532,0.0071590369107408,233.21897,722.4639,33.0,39.04608,22.06451
2023-03-17 17:00:00,2024-07-17 00:00:00,3.1,6.431008247729396,277.00344455767936,272.7281388243308,107.59395545101532,0.0071590369107408,236.07054,672.00919,39.0,38.26707,22.15699
2023-03-17 18:00:00,2024-07-17 00:00:00,3.1,6.431008247729396,277.00344455767936,272.7281388243308,107.59395545101532,0.0071590369107408,238.04384,610.61942,41.0,36.9905,22.38744
2023-03-17 19:00:00,2024-07-17 00:00:00,3.1,6.054429116108054,276.6836271840082,273.0400264431612,0.0,0.0063076191570483,232.49886,579.52181,42.0,36.1351,21.87502
2023-03-17 20:00:00,2024-07-17 00:00:00,3.1,6.054429116108054,276.6836271840082,273.0400264431612,0.0,0.0063076191570483,224.48186,542.63501,49.0,35.28723,22.09601
2023-03-17 21:00:00,2024-07-17 00:00:00,3.1,6.054429116108054,276.6836271840082,273.0400264431612,0.0,0.0063076191570483,216.44221,480.48703,54.0,33.83476,21.98209
2023-03-17 22:00:00,2024-07-17 00:00:00,3.1,5.370182379475899,276.2467481685326,273.39071232079823,0.0,0.0623208706555438,212.6945,444.7021,55.0,32.79557,21.95547
2023-03-17 23:00:00,2024-07-17 00:00:00,3.1,5.370182379475899,276.2467481685326,273.39071232079823,0.0,0.0623208706555438,207.62841,428.66765,71.0,32.97678,22.26241
2023-03-18 00:00:00,2024-07-17 00:00:00,3.1,5.370182379475899,276.2467481685326,273.39071232079823,0.0,0.0623208706555438,170.23043,357.15287,71.82112,32.61068,20.96687
2023-03-18 01:00:00,2024-07-17 00:00:00,3.1,4.814804521014104,276.0772727863954,273.7300143915388,0.0,0.0614339276387055,170.72611,377.66154,69.01562,32.77588,21.16672
2023-03-18 02:00:00,2024-07-17 00:00:00,3.1,4.814804521014104,276.0772727863954,273.7300143915388,0.0,0.0614339276387055,172.98757,440.16553,64.12657,32.84228,21.63794
2023-03-18 03:00:00,2024-07-17 00:00:00,3.1,4.814804521014104,276.0772727863954,273.7300143915388,0.0,0.0614339276387055,180.07991,515.78025,61.76981,33.1055,21.77102
2023-03-18 04:00:00,2024-07-17 00:00:00,3.1,4.20976057495521,276.3556462871954,274.2269508889815,5.5696344044984265,0.1335606907444366,195.1783,581.31066,60.4398,33.63817,21.90812
2023-03-18 05:00:00,2024-07-17 00:00:00,3.1,4.20976057495521,276.3556462871954,274.2269508889815,5.5696344044984265,0.1335606907444366,205.90657,577.57862,57.20011,34.4503,21.73963
2023-03-18 06:00:00,2024-07-17 00:00:00,3.1,4.20976057495521,276.3556462871954,274.2269508889815,5.5696344044984265,0.1335606907444366,212.63962,595.71366,56.24645,35.46439,21.39999
2023-03-18 07:00:00,2024-07-17 00:00:00,3.1,3.998350583056909,277.98343179830727,275.0406033295785,112.46949863941114,0.1024727557748051,213.49,549.5166,54.63132,36.56535,21.15153
