Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,wind,biomass,unknown
35424,2023-01-16 00:00:00,2024-07-17 00:00:00,3.1,96.84,261.0,703.0,102.0,25.0,19.0
35425,2023-01-16 01:00:00,2024-07-17 00:00:00,3.1,96.6,260.0,703.0,102.0,25.0,19.0
35426,2023-01-16 02:00:00,2024-07-17 00:00:00,3.1,73.25,191.0,777.0,102.0,25.0,19.0
35427,2023-01-16 03:00:00,2024-07-17 00:00:00,3.1,59.9,150.0,809.0,102.0,29.0,19.0
35428,2023-01-16 04:00:00,2024-07-17 00:00:00,3.1,60.14,150.0,809.0,102.0,33.0,20.0
35429,2023-01-16 05:00:00,2024-07-17 00:00:00,3.1,60.72,151.0,810.0,101.0,36.0,21.0
35430,2023-01-16 06:00:00,2024-07-17 00:00:00,3.1,62.27,151.0,812.0,100.0,40.0,25.0
35431,2023-01-16 07:00:00,2024-07-17 00:00:00,3.1,53.05,157.0,1045.0,99.0,40.0,25.0
35432,2023-01-16 08:00:00,2024-07-17 00:00:00,3.1,50.92,157.0,1103.0,99.0,39.0,25.0
35433,2023-01-16 09:00:00,2024-07-17 00:00:00,3.1,50.6,153.0,1090.0,96.0,39.0,25.0
35434,2023-01-16 10:00:00,2024-07-17 00:00:00,3.1,54.87,152.0,1004.0,67.0,39.0,25.0
35435,2023-01-16 11:00:00,2024-07-17 00:00:00,3.1,51.44,153.0,1080.0,83.0,39.0,25.0
35436,2023-01-16 12:00:00,2024-07-17 00:00:00,3.1,50.06,152.0,1096.0,89.0,38.0,24.0
35437,2023-01-16 13:00:00,2024-07-17 00:00:00,3.1,50.27,151.0,1096.0,76.0,39.0,24.0
35438,2023-01-16 14:00:00,2024-07-17 00:00:00,3.1,50.21,151.0,1095.0,69.0,38.0,23.0
35439,2023-01-16 15:00:00,2024-07-17 00:00:00,3.1,50.92,151.0,1093.0,51.0,39.0,23.0
35440,2023-01-16 16:00:00,2024-07-17 00:00:00,3.1,51.6,152.0,1089.0,34.0,38.0,22.0
35441,2023-01-16 17:00:00,2024-07-17 00:00:00,3.1,64.88,165.0,878.0,33.0,38.0,22.0
35442,2023-01-16 18:00:00,2024-07-17 00:00:00,3.1,74.0,175.0,791.0,20.0,38.0,22.0
35443,2023-01-16 19:00:00,2024-07-17 00:00:00,3.1,72.69,174.0,790.0,18.0,35.0,19.0
35444,2023-01-16 20:00:00,2024-07-17 00:00:00,3.1,72.5,176.0,790.0,22.0,35.0,18.0
35445,2023-01-16 21:00:00,2024-07-17 00:00:00,3.1,71.79,174.0,790.0,24.0,35.0,18.0
35446,2023-01-16 22:00:00,2024-07-17 00:00:00,3.1,64.11,151.0,806.0,16.0,34.0,17.0
35447,2023-01-16 23:00:00,2024-07-17 00:00:00,3.1,64.17,151.0,806.0,26.0,31.0,18.0
