Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,wind,biomass,unknown
35400,2023-01-15 00:00:00,2024-07-17 00:00:00,3.1,120.28,151.0,649.0,65.0,25.0,19.0
35401,2023-01-15 01:00:00,2024-07-17 00:00:00,3.1,115.08,151.0,693.0,73.0,26.0,19.0
35402,2023-01-15 02:00:00,2024-07-17 00:00:00,3.1,114.5,151.0,698.0,74.0,26.0,19.0
35403,2023-01-15 03:00:00,2024-07-17 00:00:00,3.1,117.0,151.0,672.0,74.0,26.0,19.0
35404,2023-01-15 04:00:00,2024-07-17 00:00:00,3.1,113.13,151.0,714.0,73.0,26.0,19.0
35405,2023-01-15 05:00:00,2024-07-17 00:00:00,3.1,98.78,151.0,896.0,87.0,27.0,20.0
35406,2023-01-15 06:00:00,2024-07-17 00:00:00,3.1,100.75,151.0,868.0,85.0,27.0,20.0
35407,2023-01-15 07:00:00,2024-07-17 00:00:00,3.1,100.09,152.0,884.0,91.0,27.0,21.0
35408,2023-01-15 08:00:00,2024-07-17 00:00:00,3.1,97.71,152.0,916.0,96.0,27.0,21.0
35409,2023-01-15 09:00:00,2024-07-17 00:00:00,3.1,97.99,152.0,915.0,93.0,27.0,21.0
35410,2023-01-15 10:00:00,2024-07-17 00:00:00,3.1,99.31,152.0,915.0,75.0,27.0,21.0
35411,2023-01-15 11:00:00,2024-07-17 00:00:00,3.1,100.51,152.0,915.0,59.0,27.0,21.0
35412,2023-01-15 12:00:00,2024-07-17 00:00:00,3.1,106.65,152.0,831.0,50.0,27.0,20.0
35413,2023-01-15 13:00:00,2024-07-17 00:00:00,3.1,106.06,152.0,826.0,61.0,27.0,20.0
35414,2023-01-15 14:00:00,2024-07-17 00:00:00,3.1,105.84,151.0,828.0,64.0,27.0,21.0
35415,2023-01-15 15:00:00,2024-07-17 00:00:00,3.1,98.71,151.0,924.0,71.0,27.0,21.0
35416,2023-01-15 16:00:00,2024-07-17 00:00:00,3.1,92.77,151.0,1014.0,82.0,27.0,21.0
35417,2023-01-15 17:00:00,2024-07-17 00:00:00,3.1,92.73,151.0,1012.0,86.0,28.0,21.0
35418,2023-01-15 18:00:00,2024-07-17 00:00:00,3.1,92.22,151.0,1030.0,79.0,28.0,21.0
35419,2023-01-15 19:00:00,2024-07-17 00:00:00,3.1,93.23,148.0,964.0,95.0,27.0,20.0
35420,2023-01-15 20:00:00,2024-07-17 00:00:00,3.1,103.05,175.0,930.0,96.0,26.0,19.0
35421,2023-01-15 21:00:00,2024-07-17 00:00:00,3.1,133.59,259.0,856.0,96.0,26.0,19.0
35422,2023-01-15 22:00:00,2024-07-17 00:00:00,3.1,138.1,262.0,807.0,103.0,25.0,19.0
35423,2023-01-15 23:00:00,2024-07-17 00:00:00,3.1,147.79,261.0,708.0,104.0,25.0,19.0
