UTC time,nat_gas,hydro,wind,biomass,unknown
2023-10-14 00:00:00,0.0,0.0,111.0,13.0,10.0
2023-10-14 01:00:00,0.0,0.0,111.0,13.0,11.0
2023-10-14 02:00:00,0.0,0.0,110.0,13.0,11.0
2023-10-14 03:00:00,0.0,0.0,111.0,12.0,10.0
2023-10-14 04:00:00,0.0,0.0,111.0,13.0,10.0
2023-10-14 05:00:00,0.0,0.0,110.0,14.0,12.0
2023-10-14 06:00:00,0.0,0.0,113.0,13.0,11.0
2023-10-14 07:00:00,0.0,0.0,112.0,16.0,14.0
2023-10-14 08:00:00,0.0,0.0,94.0,16.0,14.0
2023-10-14 09:00:00,0.0,0.0,92.0,15.0,12.0
2023-10-14 10:00:00,0.0,32.0,101.0,15.0,13.0
2023-10-14 11:00:00,0.0,1.0,106.0,15.0,13.0
2023-10-14 12:00:00,0.0,0.0,111.0,14.0,12.0
2023-10-14 13:00:00,0.0,0.0,112.0,14.0,12.0
2023-10-14 14:00:00,0.0,0.0,113.0,15.0,11.0
2023-10-14 15:00:00,0.0,34.0,113.0,18.0,14.0
2023-10-14 16:00:00,0.0,17.0,113.0,20.0,14.0
2023-10-14 17:00:00,0.0,0.0,113.0,19.0,14.0
2023-10-14 18:00:00,0.0,0.0,113.0,17.0,13.0
2023-10-14 19:00:00,0.0,0.0,113.0,14.0,11.0
2023-10-14 20:00:00,0.0,0.0,112.0,14.0,11.0
2023-10-14 21:00:00,0.0,0.0,87.0,14.0,11.0
2023-10-14 22:00:00,0.0,0.0,46.0,13.0,10.0
2023-10-14 23:00:00,0.0,0.0,43.0,13.0,10.0
