Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,wind,biomass,unknown
43416,2023-12-15 00:00:00,2024-07-17 00:00:00,3.1,340.23,450.0,175.0,46.0,34.0,19.0
43417,2023-12-15 01:00:00,2024-07-17 00:00:00,3.1,339.07,450.0,175.0,49.0,36.0,20.0
43418,2023-12-15 02:00:00,2024-07-17 00:00:00,3.1,344.29,451.0,175.0,38.0,36.0,20.0
43419,2023-12-15 03:00:00,2024-07-17 00:00:00,3.1,350.61,452.0,175.0,25.0,36.0,20.0
43420,2023-12-15 04:00:00,2024-07-17 00:00:00,3.1,340.6,451.0,199.0,23.0,36.0,20.0
43421,2023-12-15 05:00:00,2024-07-17 00:00:00,3.1,354.49,456.0,178.0,18.0,38.0,23.0
43422,2023-12-15 06:00:00,2024-07-17 00:00:00,3.1,284.63,486.0,388.0,21.0,38.0,22.0
43423,2023-12-15 07:00:00,2024-07-17 00:00:00,3.1,257.51,433.0,443.0,24.0,38.0,22.0
43424,2023-12-15 08:00:00,2024-07-17 00:00:00,3.1,239.9,427.0,527.0,18.0,40.0,25.0
43425,2023-12-15 09:00:00,2024-07-17 00:00:00,3.1,234.07,426.0,550.0,14.0,37.0,21.0
43426,2023-12-15 10:00:00,2024-07-17 00:00:00,3.1,234.94,427.0,549.0,12.0,37.0,21.0
43427,2023-12-15 11:00:00,2024-07-17 00:00:00,3.1,217.64,406.0,615.0,10.0,36.0,21.0
43428,2023-12-15 12:00:00,2024-07-17 00:00:00,3.1,228.32,406.0,556.0,12.0,35.0,21.0
43429,2023-12-15 13:00:00,2024-07-17 00:00:00,3.1,229.67,405.0,549.0,11.0,37.0,21.0
43430,2023-12-15 14:00:00,2024-07-17 00:00:00,3.1,204.9,354.0,613.0,7.0,37.0,21.0
43431,2023-12-15 15:00:00,2024-07-17 00:00:00,3.1,217.11,332.0,522.0,2.0,37.0,21.0
43432,2023-12-15 16:00:00,2024-07-17 00:00:00,3.1,181.16,253.0,578.0,0.0,37.0,21.0
43433,2023-12-15 17:00:00,2024-07-17 00:00:00,3.1,134.2,163.0,652.0,2.0,35.0,19.0
43434,2023-12-15 18:00:00,2024-07-17 00:00:00,3.1,156.19,158.0,517.0,5.0,37.0,25.0
43435,2023-12-15 19:00:00,2024-07-17 00:00:00,3.1,162.91,157.0,453.0,6.0,34.0,19.0
43436,2023-12-15 20:00:00,2024-07-17 00:00:00,3.1,149.06,156.0,525.0,6.0,35.0,19.0
43437,2023-12-15 21:00:00,2024-07-17 00:00:00,3.1,165.34,152.0,425.0,11.0,35.0,19.0
43438,2023-12-15 22:00:00,2024-07-17 00:00:00,3.1,166.41,151.0,419.0,10.0,35.0,19.0
43439,2023-12-15 23:00:00,2024-07-17 00:00:00,3.1,413.58,151.0,10.0,17.0,34.0,19.0
