UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_hydro_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast,avg_unknown_production_forecast
2023-02-14 00:00:00,2024-07-17 00:00:00,3.1,1.7963729795837415,272.2991740395528,270.9828414570808,0.0,0.0020185613747216,136.26583,200.08728,43.0,30.78695,20.22363
2023-02-14 01:00:00,2024-07-17 00:00:00,3.1,2.200344354811922,272.2471480449459,271.22448756221763,0.0,0.0,135.8758,229.26762,40.0,30.88514,20.40807
2023-02-14 02:00:00,2024-07-17 00:00:00,3.1,2.200344354811922,272.2471480449459,271.22448756221763,0.0,0.0,139.21148,293.11039,36.0,30.95083,20.88212
2023-02-14 03:00:00,2024-07-17 00:00:00,3.1,2.200344354811922,272.2471480449459,271.22448756221763,0.0,0.0,148.62982,364.34197,30.0,31.18508,21.01994
2023-02-14 04:00:00,2024-07-17 00:00:00,3.1,2.1638430176367383,272.5858958258649,271.7370304464954,0.0725965049092684,0.0,168.10775,435.37923,27.0,31.63919,21.16578
2023-02-14 05:00:00,2024-07-17 00:00:00,3.1,2.1638430176367383,272.5858958258649,271.7370304464954,0.0725965049092684,0.0,183.80683,452.96369,22.0,32.42781,20.99204
2023-02-14 06:00:00,2024-07-17 00:00:00,3.1,2.1638430176367383,272.5858958258649,271.7370304464954,0.0725965049092684,0.0,197.50467,483.88154,17.0,33.3868,20.64701
2023-02-14 07:00:00,2024-07-17 00:00:00,3.1,2.415731701121922,275.19699794315073,273.4270584502493,94.40544865294744,0.0019394203124572,205.43291,452.79967,14.0,34.51341,20.39998
2023-02-14 08:00:00,2024-07-17 00:00:00,3.1,2.415731701121922,275.19699794315073,273.4270584502493,94.40544865294744,0.0019394203124572,216.21405,465.88158,10.0,35.75817,20.34545
2023-02-14 09:00:00,2024-07-17 00:00:00,3.1,2.415731701121922,275.19699794315073,273.4270584502493,94.40544865294744,0.0019394203124572,229.0119,490.09757,5.0,36.40692,20.24382
2023-02-14 10:00:00,2024-07-17 00:00:00,3.1,2.843668279808107,276.03075629623174,274.0295266830922,142.88766479048036,0.0042425538239027,235.65936,506.1591,4.0,36.81591,20.94569
2023-02-14 11:00:00,2024-07-17 00:00:00,3.1,2.843668279808107,276.03075629623174,274.0295266830922,142.88766479048036,0.0042425538239027,243.06897,511.54702,4.0,37.83921,21.21541
2023-02-14 12:00:00,2024-07-17 00:00:00,3.1,2.843668279808107,276.03075629623174,274.0295266830922,142.88766479048036,0.0042425538239027,247.52198,561.98868,3.0,37.77711,21.27087
2023-02-14 13:00:00,2024-07-17 00:00:00,3.1,2.7207137249561204,274.46107664352,272.9630478533601,83.86855174876041,0.0104667074765156,251.16122,557.45881,2.0,37.90119,20.96426
2023-02-14 14:00:00,2024-07-17 00:00:00,3.1,2.7207137249561204,274.46107664352,272.9630478533601,83.86855174876041,0.0104667074765156,253.17149,560.50216,0.0,38.01088,21.39197
2023-02-14 15:00:00,2024-07-17 00:00:00,3.1,2.7207137249561204,274.46107664352,272.9630478533601,83.86855174876041,0.0104667074765156,262.45888,534.92703,0.0,37.41324,21.28343
2023-02-14 16:00:00,2024-07-17 00:00:00,3.1,2.4988886962461487,273.71991243103326,272.3102712182544,42.11116083537814,0.0306744898997392,268.58414,515.46629,0.0,37.21898,21.19525
2023-02-14 17:00:00,2024-07-17 00:00:00,3.1,2.4988886962461487,273.71991243103326,272.3102712182544,42.11116083537814,0.0306744898997392,268.03617,485.72885,0.0,36.38049,21.29258
2023-02-14 18:00:00,2024-07-17 00:00:00,3.1,2.4988886962461487,273.71991243103326,272.3102712182544,42.11116083537814,0.0306744898997392,266.98166,429.61722,0.0,35.00784,21.51882
