UTC time,nat_gas,hydro,wind,biomass,unknown
2023-09-18 00:00:00,152.0,0.0,31.0,18.0,12.0
2023-09-18 01:00:00,153.0,0.0,30.0,18.0,12.0
2023-09-18 02:00:00,149.0,88.0,31.0,18.0,13.0
2023-09-18 03:00:00,153.0,89.0,30.0,19.0,13.0
2023-09-18 04:00:00,253.0,261.0,26.0,22.0,13.0
2023-09-18 05:00:00,304.0,362.0,36.0,24.0,14.0
2023-09-18 06:00:00,305.0,231.0,19.0,25.0,15.0
2023-09-18 07:00:00,236.0,119.0,17.0,25.0,15.0
2023-09-18 08:00:00,219.0,87.0,18.0,26.0,16.0
2023-09-18 09:00:00,198.0,53.0,14.0,27.0,17.0
2023-09-18 10:00:00,198.0,28.0,16.0,27.0,17.0
2023-09-18 11:00:00,214.0,35.0,20.0,31.0,22.0
2023-09-18 12:00:00,216.0,24.0,15.0,27.0,17.0
2023-09-18 13:00:00,305.0,23.0,19.0,27.0,17.0
2023-09-18 14:00:00,385.0,117.0,17.0,25.0,15.0
2023-09-18 15:00:00,386.0,254.0,15.0,23.0,15.0
2023-09-18 16:00:00,385.0,270.0,26.0,23.0,15.0
2023-09-18 17:00:00,386.0,216.0,37.0,24.0,16.0
2023-09-18 18:00:00,385.0,79.0,38.0,23.0,14.0
2023-09-18 19:00:00,336.0,2.0,40.0,20.0,13.0
2023-09-18 20:00:00,256.0,1.0,48.0,18.0,12.0
2023-09-18 21:00:00,156.0,96.0,47.0,17.0,12.0
2023-09-18 22:00:00,151.0,1.0,42.0,14.0,12.0
2023-09-18 23:00:00,152.0,33.0,40.0,14.0,12.0
