Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,wind,biomass,unknown
43416,2023-12-15 00:00:00,2024-07-17 00:00:00,3.1,245.06,450.0,175.0,46.0,34.0,19.0
43417,2023-12-15 01:00:00,2024-07-17 00:00:00,3.1,243.84,450.0,175.0,49.0,36.0,20.0
43418,2023-12-15 02:00:00,2024-07-17 00:00:00,3.1,247.74,451.0,175.0,38.0,36.0,20.0
43419,2023-12-15 03:00:00,2024-07-17 00:00:00,3.1,252.46,452.0,175.0,25.0,36.0,20.0
43420,2023-12-15 04:00:00,2024-07-17 00:00:00,3.1,244.68,451.0,199.0,23.0,36.0,20.0
43421,2023-12-15 05:00:00,2024-07-17 00:00:00,3.1,255.18,456.0,178.0,18.0,38.0,23.0
43422,2023-12-15 06:00:00,2024-07-17 00:00:00,3.1,201.54,486.0,388.0,21.0,38.0,22.0
43423,2023-12-15 07:00:00,2024-07-17 00:00:00,3.1,180.06,433.0,443.0,24.0,38.0,22.0
43424,2023-12-15 08:00:00,2024-07-17 00:00:00,3.1,166.22,427.0,527.0,18.0,40.0,25.0
43425,2023-12-15 09:00:00,2024-07-17 00:00:00,3.1,161.92,426.0,550.0,14.0,37.0,21.0
43426,2023-12-15 10:00:00,2024-07-17 00:00:00,3.1,162.59,427.0,549.0,12.0,37.0,21.0
43427,2023-12-15 11:00:00,2024-07-17 00:00:00,3.1,149.17,406.0,615.0,10.0,36.0,21.0
43428,2023-12-15 12:00:00,2024-07-17 00:00:00,3.1,157.57,406.0,556.0,12.0,35.0,21.0
43429,2023-12-15 13:00:00,2024-07-17 00:00:00,3.1,158.28,405.0,549.0,11.0,37.0,21.0
43430,2023-12-15 14:00:00,2024-07-17 00:00:00,3.1,138.62,354.0,613.0,7.0,37.0,21.0
43431,2023-12-15 15:00:00,2024-07-17 00:00:00,3.1,147.61,332.0,522.0,2.0,37.0,21.0
43432,2023-12-15 16:00:00,2024-07-17 00:00:00,3.1,118.88,253.0,578.0,0.0,37.0,21.0
43433,2023-12-15 17:00:00,2024-07-17 00:00:00,3.1,81.79,163.0,652.0,2.0,35.0,19.0
43434,2023-12-15 18:00:00,2024-07-17 00:00:00,3.1,98.16,158.0,517.0,5.0,37.0,25.0
43435,2023-12-15 19:00:00,2024-07-17 00:00:00,3.1,103.16,157.0,453.0,6.0,34.0,19.0
43436,2023-12-15 20:00:00,2024-07-17 00:00:00,3.1,92.64,156.0,525.0,6.0,35.0,19.0
43437,2023-12-15 21:00:00,2024-07-17 00:00:00,3.1,104.62,152.0,425.0,11.0,35.0,19.0
43438,2023-12-15 22:00:00,2024-07-17 00:00:00,3.1,105.35,151.0,419.0,10.0,35.0,19.0
43439,2023-12-15 23:00:00,2024-07-17 00:00:00,3.1,289.16,151.0,10.0,17.0,34.0,19.0
