UTC time,nat_gas,hydro,wind,biomass,unknown
2023-01-04 00:00:00,52.0,687.0,13.0,34.0,21.0
2023-01-04 01:00:00,52.0,682.0,8.0,35.0,21.0
2023-01-04 02:00:00,52.0,686.0,12.0,35.0,21.0
2023-01-04 03:00:00,51.0,687.0,16.0,36.0,21.0
2023-01-04 04:00:00,51.0,688.0,17.0,37.0,21.0
2023-01-04 05:00:00,52.0,970.0,13.0,37.0,21.0
2023-01-04 06:00:00,52.0,1109.0,8.0,36.0,20.0
2023-01-04 07:00:00,52.0,1108.0,8.0,37.0,21.0
2023-01-04 08:00:00,63.0,1108.0,4.0,37.0,20.0
2023-01-04 09:00:00,63.0,1108.0,3.0,37.0,21.0
2023-01-04 10:00:00,63.0,1096.0,7.0,37.0,21.0
2023-01-04 11:00:00,63.0,1095.0,10.0,36.0,21.0
2023-01-04 12:00:00,63.0,1105.0,14.0,35.0,21.0
2023-01-04 13:00:00,63.0,1107.0,16.0,36.0,21.0
2023-01-04 14:00:00,63.0,1106.0,26.0,36.0,21.0
2023-01-04 15:00:00,63.0,1111.0,37.0,37.0,22.0
2023-01-04 16:00:00,63.0,1107.0,42.0,37.0,22.0
2023-01-04 17:00:00,63.0,1108.0,45.0,37.0,22.0
2023-01-04 18:00:00,63.0,1108.0,48.0,37.0,23.0
2023-01-04 19:00:00,63.0,1109.0,66.0,35.0,21.0
2023-01-04 20:00:00,63.0,1109.0,67.0,31.0,21.0
2023-01-04 21:00:00,63.0,1108.0,72.0,28.0,21.0
2023-01-04 22:00:00,64.0,1107.0,74.0,26.0,21.0
2023-01-04 23:00:00,78.0,1074.0,69.0,24.0,19.0
