Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,wind,biomass,unknown
35160,2023-01-05 00:00:00,2024-07-17 00:00:00,3.1,68.28,86.0,1082.0,74.0,24.0,19.0
35161,2023-01-05 01:00:00,2024-07-17 00:00:00,3.1,85.25,142.0,1090.0,79.0,24.0,19.0
35162,2023-01-05 02:00:00,2024-07-17 00:00:00,3.1,110.49,211.0,1000.0,77.0,24.0,19.0
35163,2023-01-05 03:00:00,2024-07-17 00:00:00,3.1,111.66,212.0,995.0,79.0,27.0,20.0
35164,2023-01-05 04:00:00,2024-07-17 00:00:00,3.1,107.85,212.0,1053.0,85.0,30.0,20.0
35165,2023-01-05 05:00:00,2024-07-17 00:00:00,3.1,106.62,213.0,1089.0,86.0,33.0,21.0
35166,2023-01-05 06:00:00,2024-07-17 00:00:00,3.1,107.53,215.0,1105.0,85.0,38.0,23.0
35167,2023-01-05 07:00:00,2024-07-17 00:00:00,3.1,103.66,217.0,1194.0,86.0,39.0,24.0
35168,2023-01-05 08:00:00,2024-07-17 00:00:00,3.1,102.73,218.0,1193.0,91.0,37.0,22.0
35169,2023-01-05 09:00:00,2024-07-17 00:00:00,3.1,101.61,216.0,1206.0,92.0,38.0,22.0
35170,2023-01-05 10:00:00,2024-07-17 00:00:00,3.1,102.28,211.0,1172.0,87.0,37.0,22.0
35171,2023-01-05 11:00:00,2024-07-17 00:00:00,3.1,102.04,211.0,1171.0,89.0,35.0,22.0
35172,2023-01-05 12:00:00,2024-07-17 00:00:00,3.1,101.98,211.0,1171.0,90.0,35.0,22.0
35173,2023-01-05 13:00:00,2024-07-17 00:00:00,3.1,103.3,212.0,1171.0,83.0,38.0,23.0
35174,2023-01-05 14:00:00,2024-07-17 00:00:00,3.1,103.56,212.0,1169.0,79.0,37.0,23.0
35175,2023-01-05 15:00:00,2024-07-17 00:00:00,3.1,105.08,213.0,1150.0,70.0,38.0,22.0
35176,2023-01-05 16:00:00,2024-07-17 00:00:00,3.1,104.2,213.0,1153.0,75.0,38.0,21.0
35177,2023-01-05 17:00:00,2024-07-17 00:00:00,3.1,106.28,213.0,1124.0,66.0,37.0,21.0
35178,2023-01-05 18:00:00,2024-07-17 00:00:00,3.1,106.26,212.0,1121.0,65.0,37.0,21.0
35179,2023-01-05 19:00:00,2024-07-17 00:00:00,3.1,107.59,210.0,1114.0,43.0,37.0,21.0
35180,2023-01-05 20:00:00,2024-07-17 00:00:00,3.1,107.3,211.0,1114.0,40.0,33.0,20.0
35181,2023-01-05 21:00:00,2024-07-17 00:00:00,3.1,108.13,211.0,1105.0,32.0,30.0,20.0
35182,2023-01-05 22:00:00,2024-07-17 00:00:00,3.1,106.48,211.0,1135.0,24.0,30.0,19.0
35183,2023-01-05 23:00:00,2024-07-17 00:00:00,3.1,109.28,211.0,1087.0,18.0,29.0,18.0
