UTC time,nat_gas,hydro,wind,biomass,unknown
2023-01-23 00:00:00,401.0,754.0,0.0,31.0,18.0
2023-01-23 01:00:00,400.0,765.0,0.0,31.0,18.0
2023-01-23 02:00:00,400.0,764.0,0.0,33.0,19.0
2023-01-23 03:00:00,400.0,764.0,0.0,34.0,18.0
2023-01-23 04:00:00,400.0,764.0,0.0,35.0,18.0
2023-01-23 05:00:00,407.0,901.0,0.0,36.0,19.0
2023-01-23 06:00:00,407.0,1045.0,0.0,36.0,20.0
2023-01-23 07:00:00,407.0,1167.0,0.0,36.0,20.0
2023-01-23 08:00:00,407.0,1172.0,0.0,36.0,20.0
2023-01-23 09:00:00,407.0,1090.0,0.0,36.0,20.0
2023-01-23 10:00:00,407.0,1049.0,0.0,36.0,20.0
2023-01-23 11:00:00,407.0,1052.0,0.0,35.0,20.0
2023-01-23 12:00:00,406.0,917.0,0.0,34.0,20.0
2023-01-23 13:00:00,407.0,916.0,0.0,36.0,20.0
2023-01-23 14:00:00,416.0,911.0,1.0,36.0,20.0
2023-01-23 15:00:00,435.0,876.0,3.0,36.0,20.0
2023-01-23 16:00:00,434.0,879.0,7.0,37.0,20.0
2023-01-23 17:00:00,433.0,865.0,6.0,36.0,20.0
2023-01-23 18:00:00,433.0,863.0,11.0,36.0,20.0
2023-01-23 19:00:00,429.0,861.0,12.0,36.0,19.0
2023-01-23 20:00:00,352.0,732.0,24.0,35.0,18.0
2023-01-23 21:00:00,294.0,741.0,23.0,41.0,25.0
2023-01-23 22:00:00,297.0,758.0,23.0,35.0,18.0
2023-01-23 23:00:00,297.0,642.0,26.0,31.0,17.0
