UTC time,nat_gas,solar
2023-06-11 00:00:00,964.0,130.0
2023-06-11 01:00:00,1020.0,110.0
2023-06-11 02:00:00,1010.0,50.0
2023-06-11 03:00:00,994.0,0.0
2023-06-11 04:00:00,1000.0,0.0
2023-06-11 05:00:00,946.0,0.0
2023-06-11 06:00:00,904.0,0.0
2023-06-11 07:00:00,836.0,0.0
2023-06-11 08:00:00,663.0,0.0
2023-06-11 09:00:00,649.0,0.0
2023-06-11 10:00:00,637.0,0.0
2023-06-11 11:00:00,524.0,0.0
2023-06-11 12:00:00,605.0,0.0
2023-06-11 13:00:00,603.0,22.0
2023-06-11 14:00:00,497.0,152.0
2023-06-11 15:00:00,384.0,188.0
2023-06-11 16:00:00,389.0,194.0
2023-06-11 17:00:00,385.0,198.0
2023-06-11 18:00:00,401.0,203.0
2023-06-11 19:00:00,430.0,204.0
2023-06-11 20:00:00,454.0,198.0
2023-06-11 21:00:00,539.0,198.0
2023-06-11 22:00:00,646.0,195.0
2023-06-11 23:00:00,789.0,191.0
