UTC time,nat_gas,solar
2023-03-08 00:00:00,431.0,51.0
2023-03-08 01:00:00,473.0,21.0
2023-03-08 02:00:00,540.0,0.0
2023-03-08 03:00:00,558.0,0.0
2023-03-08 04:00:00,536.0,0.0
2023-03-08 05:00:00,495.0,0.0
2023-03-08 06:00:00,435.0,0.0
2023-03-08 07:00:00,353.0,0.0
2023-03-08 08:00:00,314.0,0.0
2023-03-08 09:00:00,353.0,0.0
2023-03-08 10:00:00,365.0,0.0
2023-03-08 11:00:00,356.0,0.0
2023-03-08 12:00:00,378.0,0.0
2023-03-08 13:00:00,436.0,0.0
2023-03-08 14:00:00,490.0,5.0
2023-03-08 15:00:00,401.0,67.0
2023-03-08 16:00:00,327.0,100.0
2023-03-08 17:00:00,260.0,127.0
2023-03-08 18:00:00,249.0,128.0
2023-03-08 19:00:00,281.0,126.0
2023-03-08 20:00:00,287.0,130.0
2023-03-08 21:00:00,308.0,128.0
2023-03-08 22:00:00,344.0,126.0
2023-03-08 23:00:00,325.0,124.0
