UTC time,nat_gas,solar
2023-07-27 00:00:00,1070.0,180.0
2023-07-27 01:00:00,1077.0,147.0
2023-07-27 02:00:00,1074.0,75.0
2023-07-27 03:00:00,1083.0,43.0
2023-07-27 04:00:00,1080.0,26.0
2023-07-27 05:00:00,1092.0,8.0
2023-07-27 06:00:00,1071.0,0.0
2023-07-27 07:00:00,993.0,0.0
2023-07-27 08:00:00,915.0,0.0
2023-07-27 09:00:00,908.0,0.0
2023-07-27 10:00:00,910.0,0.0
2023-07-27 11:00:00,861.0,0.0
2023-07-27 12:00:00,859.0,0.0
2023-07-27 13:00:00,860.0,7.0
2023-07-27 14:00:00,734.0,108.0
2023-07-27 15:00:00,632.0,188.0
2023-07-27 16:00:00,672.0,252.0
2023-07-27 17:00:00,857.0,258.0
2023-07-27 18:00:00,983.0,259.0
2023-07-27 19:00:00,969.0,234.0
2023-07-27 20:00:00,1021.0,223.0
2023-07-27 21:00:00,1021.0,208.0
2023-07-27 22:00:00,1027.0,202.0
2023-07-27 23:00:00,1022.0,175.0
