UTC time,nat_gas,solar
2023-04-16 00:00:00,499.0,134.0
2023-04-16 01:00:00,559.0,86.0
2023-04-16 02:00:00,607.0,8.0
2023-04-16 03:00:00,661.0,0.0
2023-04-16 04:00:00,646.0,0.0
2023-04-16 05:00:00,664.0,0.0
2023-04-16 06:00:00,695.0,0.0
2023-04-16 07:00:00,649.0,0.0
2023-04-16 08:00:00,618.0,0.0
2023-04-16 09:00:00,572.0,0.0
2023-04-16 10:00:00,557.0,0.0
2023-04-16 11:00:00,551.0,0.0
2023-04-16 12:00:00,555.0,0.0
2023-04-16 13:00:00,553.0,1.0
2023-04-16 14:00:00,448.0,63.0
2023-04-16 15:00:00,345.0,127.0
2023-04-16 16:00:00,332.0,141.0
2023-04-16 17:00:00,355.0,144.0
2023-04-16 18:00:00,339.0,146.0
2023-04-16 19:00:00,287.0,146.0
2023-04-16 20:00:00,270.0,145.0
2023-04-16 21:00:00,315.0,145.0
2023-04-16 22:00:00,376.0,145.0
2023-04-16 23:00:00,437.0,142.0
