UTC time,nat_gas,solar
2023-06-14 00:00:00,717.0,203.0
2023-06-14 01:00:00,775.0,185.0
2023-06-14 02:00:00,1073.0,86.0
2023-06-14 03:00:00,1091.0,0.0
2023-06-14 04:00:00,1003.0,0.0
2023-06-14 05:00:00,941.0,0.0
2023-06-14 06:00:00,913.0,0.0
2023-06-14 07:00:00,795.0,0.0
2023-06-14 08:00:00,715.0,0.0
2023-06-14 09:00:00,608.0,0.0
2023-06-14 10:00:00,599.0,0.0
2023-06-14 11:00:00,584.0,0.0
2023-06-14 12:00:00,576.0,0.0
2023-06-14 13:00:00,619.0,39.0
2023-06-14 14:00:00,536.0,130.0
2023-06-14 15:00:00,447.0,171.0
2023-06-14 16:00:00,438.0,180.0
2023-06-14 17:00:00,445.0,212.0
2023-06-14 18:00:00,467.0,213.0
2023-06-14 19:00:00,472.0,213.0
2023-06-14 20:00:00,610.0,211.0
2023-06-14 21:00:00,733.0,212.0
2023-06-14 22:00:00,808.0,212.0
2023-06-14 23:00:00,884.0,210.0
