UTC time,nat_gas,solar
2023-06-05 00:00:00,913.0,123.0
2023-06-05 01:00:00,1070.0,101.0
2023-06-05 02:00:00,1093.0,19.0
2023-06-05 03:00:00,1092.0,6.0
2023-06-05 04:00:00,1019.0,5.0
2023-06-05 05:00:00,905.0,2.0
2023-06-05 06:00:00,773.0,2.0
2023-06-05 07:00:00,703.0,1.0
2023-06-05 08:00:00,596.0,46.0
2023-06-05 09:00:00,581.0,52.0
2023-06-05 10:00:00,577.0,52.0
2023-06-05 11:00:00,574.0,51.0
2023-06-05 12:00:00,578.0,28.0
2023-06-05 13:00:00,587.0,26.0
2023-06-05 14:00:00,518.0,144.0
2023-06-05 15:00:00,540.0,212.0
2023-06-05 16:00:00,589.0,210.0
2023-06-05 17:00:00,645.0,117.0
2023-06-05 18:00:00,707.0,212.0
2023-06-05 19:00:00,737.0,212.0
2023-06-05 20:00:00,838.0,212.0
2023-06-05 21:00:00,941.0,213.0
2023-06-05 22:00:00,1020.0,196.0
2023-06-05 23:00:00,1053.0,175.0
