UTC time,nat_gas,solar
2023-02-12 00:00:00,343.0,18.0
2023-02-12 01:00:00,422.0,3.0
2023-02-12 02:00:00,466.0,2.0
2023-02-12 03:00:00,463.0,1.0
2023-02-12 04:00:00,459.0,1.0
2023-02-12 05:00:00,439.0,1.0
2023-02-12 06:00:00,405.0,1.0
2023-02-12 07:00:00,430.0,1.0
2023-02-12 08:00:00,392.0,1.0
2023-02-12 09:00:00,312.0,0.0
2023-02-12 10:00:00,302.0,0.0
2023-02-12 11:00:00,302.0,0.0
2023-02-12 12:00:00,311.0,0.0
2023-02-12 13:00:00,322.0,0.0
2023-02-12 14:00:00,341.0,0.0
2023-02-12 15:00:00,331.0,13.0
2023-02-12 16:00:00,282.0,50.0
2023-02-12 17:00:00,279.0,56.0
2023-02-12 18:00:00,307.0,63.0
2023-02-12 19:00:00,295.0,60.0
2023-02-12 20:00:00,277.0,58.0
2023-02-12 21:00:00,278.0,63.0
2023-02-12 22:00:00,297.0,60.0
2023-02-12 23:00:00,338.0,45.0
