UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_solar_production_forecast
2023-11-06 00:00:00,2024-07-17 00:00:00,3.1,3.921310727898695,295.8913953845465,278.21800630080355,418.4155442260785,0.0002969713028538,414.77879,41.14613
2023-11-06 01:00:00,2024-07-17 00:00:00,3.1,3.5815186815600635,292.74744291734714,278.13876697647623,0.2810735879225008,0.0,426.74886,41.04013
2023-11-06 02:00:00,2024-07-17 00:00:00,3.1,3.5815186815600635,292.74744291734714,278.13876697647623,0.2810735879225008,0.0,440.23582,43.66533
2023-11-06 03:00:00,2024-07-17 00:00:00,3.1,3.5815186815600635,292.74744291734714,278.13876697647623,0.2810735879225008,0.0,452.73483,41.39109
2023-11-06 04:00:00,2024-07-17 00:00:00,3.1,3.47833769539559,291.22213777245474,278.2879487537981,0.1404935707871223,0.0,459.65981,42.83805
2023-11-06 05:00:00,2024-07-17 00:00:00,3.1,3.47833769539559,291.22213777245474,278.2879487537981,0.1404935707871223,0.0,467.13484,40.59916
2023-11-06 06:00:00,2024-07-17 00:00:00,3.1,3.47833769539559,291.22213777245474,278.2879487537981,0.1404935707871223,0.0,448.73213,38.04564
2023-11-06 07:00:00,2024-07-17 00:00:00,3.1,3.2070788200062,290.0239475262625,278.1366547550275,0.0,0.0,450.61584,41.78514
2023-11-06 08:00:00,2024-07-17 00:00:00,3.1,3.2070788200062,290.0239475262625,278.1366547550275,0.0,0.0,434.28886,45.82787
2023-11-06 09:00:00,2024-07-17 00:00:00,3.1,3.2070788200062,290.0239475262625,278.1366547550275,0.0,0.0,429.70025,48.2049
2023-11-06 10:00:00,2024-07-17 00:00:00,3.1,2.9716947825953435,289.07675880408027,277.89754823750343,0.0,0.0,422.71815,47.71493
2023-11-06 11:00:00,2024-07-17 00:00:00,3.1,2.9716947825953435,289.07675880408027,277.89754823750343,0.0,0.0,423.84306,45.61094
2023-11-06 12:00:00,2024-07-17 00:00:00,3.1,2.9716947825953435,289.07675880408027,277.89754823750343,0.0,0.0,414.73167,47.99227
