UTC time,nat_gas,solar
2023-11-13 00:00:00,631.0,43.0
2023-11-13 01:00:00,699.0,0.0
2023-11-13 02:00:00,698.0,0.0
2023-11-13 03:00:00,693.0,0.0
2023-11-13 04:00:00,712.0,0.0
2023-11-13 05:00:00,687.0,0.0
2023-11-13 06:00:00,630.0,0.0
2023-11-13 07:00:00,573.0,0.0
2023-11-13 08:00:00,475.0,0.0
2023-11-13 09:00:00,458.0,0.0
2023-11-13 10:00:00,454.0,0.0
2023-11-13 11:00:00,457.0,0.0
2023-11-13 12:00:00,470.0,0.0
2023-11-13 13:00:00,514.0,0.0
2023-11-13 14:00:00,592.0,0.0
2023-11-13 15:00:00,673.0,11.0
2023-11-13 16:00:00,645.0,23.0
2023-11-13 17:00:00,654.0,36.0
2023-11-13 18:00:00,634.0,67.0
2023-11-13 19:00:00,619.0,87.0
2023-11-13 20:00:00,655.0,58.0
2023-11-13 21:00:00,695.0,59.0
2023-11-13 22:00:00,688.0,59.0
2023-11-13 23:00:00,710.0,57.0
