UTC time,nat_gas,solar
2023-10-01 00:00:00,906.0,38.0
2023-10-01 01:00:00,911.0,9.0
2023-10-01 02:00:00,882.0,0.0
2023-10-01 03:00:00,857.0,0.0
2023-10-01 04:00:00,661.0,0.0
2023-10-01 05:00:00,659.0,0.0
2023-10-01 06:00:00,653.0,0.0
2023-10-01 07:00:00,611.0,0.0
2023-10-01 08:00:00,445.0,0.0
2023-10-01 09:00:00,336.0,0.0
2023-10-01 10:00:00,356.0,0.0
2023-10-01 11:00:00,346.0,0.0
2023-10-01 12:00:00,356.0,0.0
2023-10-01 13:00:00,348.0,0.0
2023-10-01 14:00:00,320.0,21.0
2023-10-01 15:00:00,316.0,107.0
2023-10-01 16:00:00,305.0,150.0
2023-10-01 17:00:00,305.0,174.0
2023-10-01 18:00:00,302.0,189.0
2023-10-01 19:00:00,306.0,190.0
2023-10-01 20:00:00,352.0,189.0
2023-10-01 21:00:00,424.0,200.0
2023-10-01 22:00:00,500.0,187.0
2023-10-01 23:00:00,592.0,177.0
