Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,solar
43080,2023-12-01 00:00:00,2024-07-17 00:00:00,3.1,486.37,730.0,6.0
43081,2023-12-01 01:00:00,2024-07-17 00:00:00,3.1,490.0,823.0,0.0
43082,2023-12-01 02:00:00,2024-07-17 00:00:00,3.1,490.0,837.0,0.0
43083,2023-12-01 03:00:00,2024-07-17 00:00:00,3.1,490.0,835.0,0.0
43084,2023-12-01 04:00:00,2024-07-17 00:00:00,3.1,490.0,802.0,0.0
43085,2023-12-01 05:00:00,2024-07-17 00:00:00,3.1,490.0,769.0,0.0
43086,2023-12-01 06:00:00,2024-07-17 00:00:00,3.1,490.0,699.0,0.0
43087,2023-12-01 07:00:00,2024-07-17 00:00:00,3.1,490.0,723.0,0.0
43088,2023-12-01 08:00:00,2024-07-17 00:00:00,3.1,490.0,715.0,0.0
43089,2023-12-01 09:00:00,2024-07-17 00:00:00,3.1,490.0,626.0,0.0
43090,2023-12-01 10:00:00,2024-07-17 00:00:00,3.1,490.0,629.0,0.0
43091,2023-12-01 11:00:00,2024-07-17 00:00:00,3.1,490.0,632.0,0.0
43092,2023-12-01 12:00:00,2024-07-17 00:00:00,3.1,490.0,649.0,0.0
43093,2023-12-01 13:00:00,2024-07-17 00:00:00,3.1,490.0,697.0,0.0
43094,2023-12-01 14:00:00,2024-07-17 00:00:00,3.1,490.0,769.0,0.0
43095,2023-12-01 15:00:00,2024-07-17 00:00:00,3.1,475.45,710.0,24.0
43096,2023-12-01 16:00:00,2024-07-17 00:00:00,3.1,399.87,563.0,143.0
43097,2023-12-01 17:00:00,2024-07-17 00:00:00,3.1,353.95,352.0,155.0
43098,2023-12-01 18:00:00,2024-07-17 00:00:00,3.1,347.98,320.0,150.0
43099,2023-12-01 19:00:00,2024-07-17 00:00:00,3.1,351.09,379.0,172.0
43100,2023-12-01 20:00:00,2024-07-17 00:00:00,3.1,339.18,316.0,162.0
43101,2023-12-01 21:00:00,2024-07-17 00:00:00,3.1,369.76,316.0,117.0
43102,2023-12-01 22:00:00,2024-07-17 00:00:00,3.1,361.18,324.0,132.0
43103,2023-12-01 23:00:00,2024-07-17 00:00:00,3.1,403.87,375.0,90.0
