UTC time,nat_gas,solar
2023-06-26 00:00:00,1038.0,152.0
2023-06-26 01:00:00,1072.0,128.0
2023-06-26 02:00:00,1132.0,38.0
2023-06-26 03:00:00,1125.0,0.0
2023-06-26 04:00:00,1128.0,0.0
2023-06-26 05:00:00,1055.0,0.0
2023-06-26 06:00:00,966.0,0.0
2023-06-26 07:00:00,843.0,0.0
2023-06-26 08:00:00,718.0,0.0
2023-06-26 09:00:00,752.0,0.0
2023-06-26 10:00:00,725.0,0.0
2023-06-26 11:00:00,696.0,0.0
2023-06-26 12:00:00,704.0,0.0
2023-06-26 13:00:00,698.0,16.0
2023-06-26 14:00:00,582.0,113.0
2023-06-26 15:00:00,559.0,179.0
2023-06-26 16:00:00,483.0,194.0
2023-06-26 17:00:00,543.0,197.0
2023-06-26 18:00:00,717.0,201.0
2023-06-26 19:00:00,882.0,191.0
2023-06-26 20:00:00,1007.0,182.0
2023-06-26 21:00:00,1088.0,187.0
2023-06-26 22:00:00,1167.0,169.0
2023-06-26 23:00:00,1113.0,162.0
