Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,solar
41256,2023-09-16 00:00:00,2024-07-17 00:00:00,3.1,332.84,1048.0,117.0
41257,2023-09-16 01:00:00,2024-07-17 00:00:00,3.1,337.78,1038.0,99.0
41258,2023-09-16 02:00:00,2024-07-17 00:00:00,3.1,360.02,1046.0,29.0
41259,2023-09-16 03:00:00,2024-07-17 00:00:00,3.1,370.0,1011.0,0.0
41260,2023-09-16 04:00:00,2024-07-17 00:00:00,3.1,370.0,996.0,0.0
41261,2023-09-16 05:00:00,2024-07-17 00:00:00,3.1,370.0,958.0,0.0
41262,2023-09-16 06:00:00,2024-07-17 00:00:00,3.1,370.0,871.0,0.0
41263,2023-09-16 07:00:00,2024-07-17 00:00:00,3.1,370.0,786.0,0.0
41264,2023-09-16 08:00:00,2024-07-17 00:00:00,3.1,370.0,738.0,0.0
41265,2023-09-16 09:00:00,2024-07-17 00:00:00,3.1,370.0,666.0,0.0
41266,2023-09-16 10:00:00,2024-07-17 00:00:00,3.1,370.0,653.0,0.0
41267,2023-09-16 11:00:00,2024-07-17 00:00:00,3.1,370.0,636.0,0.0
41268,2023-09-16 12:00:00,2024-07-17 00:00:00,3.1,370.0,569.0,0.0
41269,2023-09-16 13:00:00,2024-07-17 00:00:00,3.1,370.0,583.0,0.0
41270,2023-09-16 14:00:00,2024-07-17 00:00:00,3.1,340.1,546.0,48.0
41271,2023-09-16 15:00:00,2024-07-17 00:00:00,3.1,264.64,422.0,168.0
41272,2023-09-16 16:00:00,2024-07-17 00:00:00,3.1,245.99,361.0,182.0
41273,2023-09-16 17:00:00,2024-07-17 00:00:00,3.1,242.11,354.0,187.0
41274,2023-09-16 18:00:00,2024-07-17 00:00:00,3.1,255.58,411.0,184.0
41275,2023-09-16 19:00:00,2024-07-17 00:00:00,3.1,278.02,535.0,177.0
41276,2023-09-16 20:00:00,2024-07-17 00:00:00,3.1,272.79,623.0,222.0
41277,2023-09-16 21:00:00,2024-07-17 00:00:00,3.1,294.92,707.0,180.0
41278,2023-09-16 22:00:00,2024-07-17 00:00:00,3.1,308.02,810.0,163.0
41279,2023-09-16 23:00:00,2024-07-17 00:00:00,3.1,311.98,828.0,154.0
