UTC time,nat_gas,solar
2023-01-24 00:00:00,461.0,16.0
2023-01-24 01:00:00,552.0,3.0
2023-01-24 02:00:00,589.0,1.0
2023-01-24 03:00:00,590.0,0.0
2023-01-24 04:00:00,574.0,0.0
2023-01-24 05:00:00,547.0,0.0
2023-01-24 06:00:00,474.0,0.0
2023-01-24 07:00:00,381.0,0.0
2023-01-24 08:00:00,349.0,0.0
2023-01-24 09:00:00,349.0,0.0
2023-01-24 10:00:00,339.0,0.0
2023-01-24 11:00:00,353.0,0.0
2023-01-24 12:00:00,340.0,0.0
2023-01-24 13:00:00,391.0,0.0
2023-01-24 14:00:00,454.0,0.0
2023-01-24 15:00:00,515.0,9.0
2023-01-24 16:00:00,465.0,56.0
2023-01-24 17:00:00,389.0,80.0
2023-01-24 18:00:00,326.0,89.0
2023-01-24 19:00:00,289.0,86.0
2023-01-24 20:00:00,284.0,78.0
2023-01-24 21:00:00,303.0,82.0
2023-01-24 22:00:00,274.0,83.0
2023-01-24 23:00:00,295.0,86.0
