Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,solar
38184,2023-05-11 00:00:00,2024-07-17 00:00:00,3.1,396.74,694.0,184.0
38185,2023-05-11 01:00:00,2024-07-17 00:00:00,3.1,421.8,663.0,120.0
38186,2023-05-11 02:00:00,2024-07-17 00:00:00,3.1,478.46,751.0,20.0
38187,2023-05-11 03:00:00,2024-07-17 00:00:00,3.1,490.0,884.0,0.0
38188,2023-05-11 04:00:00,2024-07-17 00:00:00,3.1,490.0,904.0,0.0
38189,2023-05-11 05:00:00,2024-07-17 00:00:00,3.1,490.0,859.0,0.0
38190,2023-05-11 06:00:00,2024-07-17 00:00:00,3.1,490.0,829.0,0.0
38191,2023-05-11 07:00:00,2024-07-17 00:00:00,3.1,490.0,729.0,0.0
38192,2023-05-11 08:00:00,2024-07-17 00:00:00,3.1,490.0,561.0,0.0
38193,2023-05-11 09:00:00,2024-07-17 00:00:00,3.1,490.0,532.0,0.0
38194,2023-05-11 10:00:00,2024-07-17 00:00:00,3.1,490.0,525.0,0.0
38195,2023-05-11 11:00:00,2024-07-17 00:00:00,3.1,490.0,574.0,0.0
38196,2023-05-11 12:00:00,2024-07-17 00:00:00,3.1,490.0,675.0,0.0
38197,2023-05-11 13:00:00,2024-07-17 00:00:00,3.1,475.39,707.0,24.0
38198,2023-05-11 14:00:00,2024-07-17 00:00:00,3.1,411.59,561.0,120.0
38199,2023-05-11 15:00:00,2024-07-17 00:00:00,3.1,369.94,452.0,167.0
38200,2023-05-11 16:00:00,2024-07-17 00:00:00,3.1,349.43,392.0,181.0
38201,2023-05-11 17:00:00,2024-07-17 00:00:00,3.1,344.97,393.0,190.0
38202,2023-05-11 18:00:00,2024-07-17 00:00:00,3.1,343.73,386.0,189.0
38203,2023-05-11 19:00:00,2024-07-17 00:00:00,3.1,343.73,386.0,189.0
38204,2023-05-11 20:00:00,2024-07-17 00:00:00,3.1,390.44,399.0,115.0
38205,2023-05-11 21:00:00,2024-07-17 00:00:00,3.1,348.13,438.0,205.0
38206,2023-05-11 22:00:00,2024-07-17 00:00:00,3.1,420.97,561.0,103.0
38207,2023-05-11 23:00:00,2024-07-17 00:00:00,3.1,433.33,651.0,95.0
