UTC time,nat_gas,solar
2023-01-09 00:00:00,328.0,33.0
2023-01-09 01:00:00,447.0,0.0
2023-01-09 02:00:00,508.0,0.0
2023-01-09 03:00:00,518.0,0.0
2023-01-09 04:00:00,512.0,0.0
2023-01-09 05:00:00,475.0,0.0
2023-01-09 06:00:00,421.0,0.0
2023-01-09 07:00:00,361.0,0.0
2023-01-09 08:00:00,324.0,0.0
2023-01-09 09:00:00,305.0,0.0
2023-01-09 10:00:00,297.0,0.0
2023-01-09 11:00:00,306.0,0.0
2023-01-09 12:00:00,332.0,0.0
2023-01-09 13:00:00,393.0,0.0
2023-01-09 14:00:00,489.0,0.0
2023-01-09 15:00:00,535.0,11.0
2023-01-09 16:00:00,485.0,61.0
2023-01-09 17:00:00,406.0,78.0
2023-01-09 18:00:00,367.0,80.0
2023-01-09 19:00:00,345.0,78.0
2023-01-09 20:00:00,332.0,77.0
2023-01-09 21:00:00,332.0,79.0
2023-01-09 22:00:00,346.0,79.0
2023-01-09 23:00:00,370.0,73.0
