Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,solar
38136,2023-05-09 00:00:00,2024-07-17 00:00:00,3.1,393.57,676.0,187.0
38137,2023-05-09 01:00:00,2024-07-17 00:00:00,3.1,410.8,702.0,152.0
38138,2023-05-09 02:00:00,2024-07-17 00:00:00,3.1,449.72,854.0,85.0
38139,2023-05-09 03:00:00,2024-07-17 00:00:00,3.1,462.01,864.0,58.0
38140,2023-05-09 04:00:00,2024-07-17 00:00:00,3.1,457.87,848.0,66.0
38141,2023-05-09 05:00:00,2024-07-17 00:00:00,3.1,455.09,740.0,63.0
38142,2023-05-09 06:00:00,2024-07-17 00:00:00,3.1,467.07,718.0,39.0
38143,2023-05-09 07:00:00,2024-07-17 00:00:00,3.1,490.0,669.0,0.0
38144,2023-05-09 08:00:00,2024-07-17 00:00:00,3.1,489.18,540.0,1.0
38145,2023-05-09 09:00:00,2024-07-17 00:00:00,3.1,490.0,452.0,0.0
38146,2023-05-09 10:00:00,2024-07-17 00:00:00,3.1,490.0,480.0,0.0
38147,2023-05-09 11:00:00,2024-07-17 00:00:00,3.1,490.0,479.0,0.0
38148,2023-05-09 12:00:00,2024-07-17 00:00:00,3.1,490.0,479.0,0.0
38149,2023-05-09 13:00:00,2024-07-17 00:00:00,3.1,477.93,574.0,16.0
38150,2023-05-09 14:00:00,2024-07-17 00:00:00,3.1,400.45,516.0,130.0
38151,2023-05-09 15:00:00,2024-07-17 00:00:00,3.1,348.05,427.0,200.0
38152,2023-05-09 16:00:00,2024-07-17 00:00:00,3.1,319.69,350.0,217.0
38153,2023-05-09 17:00:00,2024-07-17 00:00:00,3.1,319.57,348.0,216.0
38154,2023-05-09 18:00:00,2024-07-17 00:00:00,3.1,323.79,369.0,220.0
38155,2023-05-09 19:00:00,2024-07-17 00:00:00,3.1,343.68,445.0,218.0
38156,2023-05-09 20:00:00,2024-07-17 00:00:00,3.1,361.15,503.0,205.0
38157,2023-05-09 21:00:00,2024-07-17 00:00:00,3.1,385.95,616.0,188.0
38158,2023-05-09 22:00:00,2024-07-17 00:00:00,3.1,374.81,544.0,190.0
38159,2023-05-09 23:00:00,2024-07-17 00:00:00,3.1,372.86,529.0,189.0
