UTC time,nat_gas,solar
2023-02-07 00:00:00,347.0,48.0
2023-02-07 01:00:00,431.0,8.0
2023-02-07 02:00:00,499.0,1.0
2023-02-07 03:00:00,494.0,0.0
2023-02-07 04:00:00,478.0,0.0
2023-02-07 05:00:00,444.0,0.0
2023-02-07 06:00:00,379.0,0.0
2023-02-07 07:00:00,342.0,0.0
2023-02-07 08:00:00,307.0,0.0
2023-02-07 09:00:00,280.0,0.0
2023-02-07 10:00:00,278.0,0.0
2023-02-07 11:00:00,283.0,0.0
2023-02-07 12:00:00,318.0,0.0
2023-02-07 13:00:00,379.0,0.0
2023-02-07 14:00:00,480.0,0.0
2023-02-07 15:00:00,470.0,20.0
2023-02-07 16:00:00,375.0,64.0
2023-02-07 17:00:00,305.0,78.0
2023-02-07 18:00:00,267.0,80.0
2023-02-07 19:00:00,307.0,70.0
2023-02-07 20:00:00,335.0,55.0
2023-02-07 21:00:00,334.0,70.0
2023-02-07 22:00:00,343.0,62.0
2023-02-07 23:00:00,327.0,46.0
