UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_solar_production_forecast
2023-12-05 00:00:00,2024-07-17 00:00:00,3.1,2.670607663274588,287.8614065677624,271.2894170339552,402.3341663604694,0.0,489.93332,41.14613
2023-12-05 01:00:00,2024-07-17 00:00:00,3.1,2.35460759593197,285.20893891821345,271.4230762980868,0.0542455905752017,0.0,510.69154,41.04013
2023-12-05 02:00:00,2024-07-17 00:00:00,3.1,2.35460759593197,285.20893891821345,271.4230762980868,0.0542455905752017,0.0,533.17569,43.66533
2023-12-05 03:00:00,2024-07-17 00:00:00,3.1,2.35460759593197,285.20893891821345,271.4230762980868,0.0542455905752017,0.0,554.17225,41.39109
2023-12-05 04:00:00,2024-07-17 00:00:00,3.1,2.2410650729123893,283.7578380433013,271.74292199736465,0.0270700346453703,0.0,563.54288,42.83805
2023-12-05 05:00:00,2024-07-17 00:00:00,3.1,2.2410650729123893,283.7578380433013,271.74292199736465,0.0270700346453703,0.0,568.96002,40.59916
2023-12-05 06:00:00,2024-07-17 00:00:00,3.1,2.2410650729123893,283.7578380433013,271.74292199736465,0.0270700346453703,0.0,543.79084,38.04564
2023-12-05 07:00:00,2024-07-17 00:00:00,3.1,2.1380640663699086,282.6622090152731,271.85986280641055,0.0,0.0,538.35684,41.78514
2023-12-05 08:00:00,2024-07-17 00:00:00,3.1,2.1380640663699086,282.6622090152731,271.85986280641055,0.0,0.0,509.07395,45.82787
2023-12-05 09:00:00,2024-07-17 00:00:00,3.1,2.1380640663699086,282.6622090152731,271.85986280641055,0.0,0.0,495.72409,48.2049
2023-12-05 10:00:00,2024-07-17 00:00:00,3.1,2.188004695564812,281.8336920932313,271.97248832810544,0.0,0.0001506050091196,479.49014,47.71493
2023-12-05 11:00:00,2024-07-17 00:00:00,3.1,2.188004695564812,281.8336920932313,271.97248832810544,0.0,0.0001506050091196,471.4202,45.61094
2023-12-05 12:00:00,2024-07-17 00:00:00,3.1,2.188004695564812,281.8336920932313,271.97248832810544,0.0,0.0001506050091196,451.6395,47.99227
2023-12-05 13:00:00,2024-07-17 00:00:00,3.1,2.4082610260576227,284.21177580510664,272.7840425310999,36.92086891461018,0.0002008066788262,435.43614,46.20115
2023-12-05 14:00:00,2024-07-17 00:00:00,3.1,2.4082610260576227,284.21177580510664,272.7840425310999,36.92086891461018,0.0002008066788262,417.81281,43.14614
2023-12-05 15:00:00,2024-07-17 00:00:00,3.1,2.4082610260576227,284.21177580510664,272.7840425310999,36.92086891461018,0.0002008066788262,405.44641,41.06781
