Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,solar
43296,2023-12-10 00:00:00,2024-07-17 00:00:00,3.1,456.88,485.0,39.0
43297,2023-12-10 01:00:00,2024-07-17 00:00:00,3.1,490.0,712.0,0.0
43298,2023-12-10 02:00:00,2024-07-17 00:00:00,3.1,490.0,657.0,0.0
43299,2023-12-10 03:00:00,2024-07-17 00:00:00,3.1,490.0,584.0,0.0
43300,2023-12-10 04:00:00,2024-07-17 00:00:00,3.1,490.0,589.0,0.0
43301,2023-12-10 05:00:00,2024-07-17 00:00:00,3.1,490.0,548.0,0.0
43302,2023-12-10 06:00:00,2024-07-17 00:00:00,3.1,490.0,526.0,0.0
43303,2023-12-10 07:00:00,2024-07-17 00:00:00,3.1,490.0,473.0,0.0
43304,2023-12-10 08:00:00,2024-07-17 00:00:00,3.1,490.0,503.0,0.0
43305,2023-12-10 09:00:00,2024-07-17 00:00:00,3.1,490.0,385.0,0.0
43306,2023-12-10 10:00:00,2024-07-17 00:00:00,3.1,490.0,355.0,0.0
43307,2023-12-10 11:00:00,2024-07-17 00:00:00,3.1,490.0,353.0,0.0
43308,2023-12-10 12:00:00,2024-07-17 00:00:00,3.1,490.0,361.0,0.0
43309,2023-12-10 13:00:00,2024-07-17 00:00:00,3.1,490.0,390.0,0.0
43310,2023-12-10 14:00:00,2024-07-17 00:00:00,3.1,490.0,427.0,0.0
43311,2023-12-10 15:00:00,2024-07-17 00:00:00,3.1,450.55,442.0,43.0
43312,2023-12-10 16:00:00,2024-07-17 00:00:00,3.1,349.65,356.0,164.0
43313,2023-12-10 17:00:00,2024-07-17 00:00:00,3.1,326.24,316.0,184.0
43314,2023-12-10 18:00:00,2024-07-17 00:00:00,3.1,327.86,321.0,184.0
43315,2023-12-10 19:00:00,2024-07-17 00:00:00,3.1,330.69,321.0,179.0
43316,2023-12-10 20:00:00,2024-07-17 00:00:00,3.1,330.37,320.0,179.0
43317,2023-12-10 21:00:00,2024-07-17 00:00:00,3.1,328.18,322.0,184.0
43318,2023-12-10 22:00:00,2024-07-17 00:00:00,3.1,326.42,320.0,186.0
43319,2023-12-10 23:00:00,2024-07-17 00:00:00,3.1,342.59,323.0,160.0
