Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,solar
35832,2023-02-02 00:00:00,2024-07-17 00:00:00,3.1,316.12,352.0,60.0
35833,2023-02-02 01:00:00,2024-07-17 00:00:00,3.1,363.86,474.0,8.0
35834,2023-02-02 02:00:00,2024-07-17 00:00:00,3.1,369.33,550.0,1.0
35835,2023-02-02 03:00:00,2024-07-17 00:00:00,3.1,370.0,572.0,0.0
35836,2023-02-02 04:00:00,2024-07-17 00:00:00,3.1,370.0,556.0,0.0
35837,2023-02-02 05:00:00,2024-07-17 00:00:00,3.1,370.0,511.0,0.0
35838,2023-02-02 06:00:00,2024-07-17 00:00:00,3.1,370.0,455.0,0.0
35839,2023-02-02 07:00:00,2024-07-17 00:00:00,3.1,370.0,394.0,0.0
35840,2023-02-02 08:00:00,2024-07-17 00:00:00,3.1,370.0,361.0,0.0
35841,2023-02-02 09:00:00,2024-07-17 00:00:00,3.1,370.0,330.0,0.0
35842,2023-02-02 10:00:00,2024-07-17 00:00:00,3.1,370.0,323.0,0.0
35843,2023-02-02 11:00:00,2024-07-17 00:00:00,3.1,370.0,323.0,0.0
35844,2023-02-02 12:00:00,2024-07-17 00:00:00,3.1,370.0,358.0,0.0
35845,2023-02-02 13:00:00,2024-07-17 00:00:00,3.1,370.0,420.0,0.0
35846,2023-02-02 14:00:00,2024-07-17 00:00:00,3.1,370.0,522.0,0.0
35847,2023-02-02 15:00:00,2024-07-17 00:00:00,3.1,355.31,532.0,22.0
35848,2023-02-02 16:00:00,2024-07-17 00:00:00,3.1,306.96,409.0,84.0
35849,2023-02-02 17:00:00,2024-07-17 00:00:00,3.1,292.81,349.0,92.0
35850,2023-02-02 18:00:00,2024-07-17 00:00:00,3.1,274.75,300.0,104.0
35851,2023-02-02 19:00:00,2024-07-17 00:00:00,3.1,284.47,296.0,89.0
35852,2023-02-02 20:00:00,2024-07-17 00:00:00,3.1,278.54,268.0,88.0
35853,2023-02-02 21:00:00,2024-07-17 00:00:00,3.1,271.9,255.0,92.0
35854,2023-02-02 22:00:00,2024-07-17 00:00:00,3.1,276.98,268.0,90.0
35855,2023-02-02 23:00:00,2024-07-17 00:00:00,3.1,286.26,294.0,86.0
