UTC time,nat_gas,solar
2023-12-16 00:00:00,801.0,74.0
2023-12-16 01:00:00,834.0,49.0
2023-12-16 02:00:00,829.0,47.0
2023-12-16 03:00:00,835.0,34.0
2023-12-16 04:00:00,934.0,0.0
2023-12-16 05:00:00,943.0,0.0
2023-12-16 06:00:00,947.0,0.0
2023-12-16 07:00:00,835.0,0.0
2023-12-16 08:00:00,818.0,0.0
2023-12-16 09:00:00,830.0,0.0
2023-12-16 10:00:00,830.0,0.0
2023-12-16 11:00:00,842.0,0.0
2023-12-16 12:00:00,855.0,0.0
2023-12-16 13:00:00,907.0,0.0
2023-12-16 14:00:00,823.0,0.0
2023-12-16 15:00:00,683.0,34.0
2023-12-16 16:00:00,667.0,109.0
2023-12-16 17:00:00,599.0,172.0
2023-12-16 18:00:00,574.0,167.0
2023-12-16 19:00:00,556.0,163.0
2023-12-16 20:00:00,555.0,132.0
2023-12-16 21:00:00,568.0,140.0
2023-12-16 22:00:00,558.0,130.0
2023-12-16 23:00:00,457.0,103.0
