UTC time,nat_gas,solar
2023-11-28 00:00:00,657.0,22.0
2023-11-28 01:00:00,760.0,0.0
2023-11-28 02:00:00,779.0,0.0
2023-11-28 03:00:00,773.0,0.0
2023-11-28 04:00:00,768.0,0.0
2023-11-28 05:00:00,727.0,0.0
2023-11-28 06:00:00,680.0,0.0
2023-11-28 07:00:00,616.0,0.0
2023-11-28 08:00:00,575.0,0.0
2023-11-28 09:00:00,649.0,0.0
2023-11-28 10:00:00,667.0,0.0
2023-11-28 11:00:00,659.0,0.0
2023-11-28 12:00:00,686.0,0.0
2023-11-28 13:00:00,756.0,0.0
2023-11-28 14:00:00,807.0,0.0
2023-11-28 15:00:00,719.0,40.0
2023-11-28 16:00:00,570.0,140.0
2023-11-28 17:00:00,443.0,161.0
2023-11-28 18:00:00,396.0,145.0
2023-11-28 19:00:00,427.0,150.0
2023-11-28 20:00:00,406.0,140.0
2023-11-28 21:00:00,407.0,163.0
2023-11-28 22:00:00,377.0,152.0
2023-11-28 23:00:00,457.0,144.0
