UTC time,nat_gas,solar
2023-05-26 00:00:00,681.0,193.0
2023-05-26 01:00:00,676.0,144.0
2023-05-26 02:00:00,782.0,21.0
2023-05-26 03:00:00,947.0,23.0
2023-05-26 04:00:00,952.0,50.0
2023-05-26 05:00:00,876.0,52.0
2023-05-26 06:00:00,820.0,53.0
2023-05-26 07:00:00,621.0,42.0
2023-05-26 08:00:00,598.0,3.0
2023-05-26 09:00:00,595.0,1.0
2023-05-26 10:00:00,635.0,0.0
2023-05-26 11:00:00,510.0,0.0
2023-05-26 12:00:00,535.0,0.0
2023-05-26 13:00:00,628.0,34.0
2023-05-26 14:00:00,406.0,200.0
2023-05-26 15:00:00,383.0,211.0
2023-05-26 16:00:00,418.0,224.0
2023-05-26 17:00:00,426.0,246.0
2023-05-26 18:00:00,502.0,247.0
2023-05-26 19:00:00,491.0,212.0
2023-05-26 20:00:00,578.0,230.0
2023-05-26 21:00:00,669.0,108.0
2023-05-26 22:00:00,696.0,205.0
2023-05-26 23:00:00,708.0,206.0
