UTC time,nat_gas,solar
2024-01-02 00:00:00,680.0,15.0
2024-01-02 01:00:00,756.0,0.0
2024-01-02 02:00:00,781.0,0.0
2024-01-02 03:00:00,781.0,0.0
2024-01-02 04:00:00,771.0,0.0
2024-01-02 05:00:00,746.0,0.0
2024-01-02 06:00:00,697.0,0.0
2024-01-02 07:00:00,640.0,0.0
2024-01-02 08:00:00,706.0,0.0
2024-01-02 09:00:00,595.0,0.0
2024-01-02 10:00:00,476.0,0.0
2024-01-02 11:00:00,461.0,0.0
2024-01-02 12:00:00,474.0,0.0
2024-01-02 13:00:00,547.0,0.0
2024-01-02 14:00:00,643.0,0.0
2024-01-02 15:00:00,656.0,1.0
2024-01-02 16:00:00,581.0,17.0
2024-01-02 17:00:00,594.0,49.0
2024-01-02 18:00:00,699.0,72.0
2024-01-02 19:00:00,689.0,99.0
2024-01-02 20:00:00,631.0,144.0
2024-01-02 21:00:00,607.0,164.0
2024-01-02 22:00:00,578.0,173.0
2024-01-02 23:00:00,622.0,147.0
