Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,solar
37248,2023-04-02 00:00:00,2024-07-17 00:00:00,3.1,281.98,378.0,118.0
37249,2023-04-02 01:00:00,2024-07-17 00:00:00,3.1,321.35,469.0,71.0
37250,2023-04-02 02:00:00,2024-07-17 00:00:00,3.1,358.58,534.0,17.0
37251,2023-04-02 03:00:00,2024-07-17 00:00:00,3.1,370.0,549.0,0.0
37252,2023-04-02 04:00:00,2024-07-17 00:00:00,3.1,370.0,514.0,0.0
37253,2023-04-02 05:00:00,2024-07-17 00:00:00,3.1,370.0,468.0,0.0
37254,2023-04-02 06:00:00,2024-07-17 00:00:00,3.1,370.0,459.0,0.0
37255,2023-04-02 07:00:00,2024-07-17 00:00:00,3.1,370.0,419.0,0.0
37256,2023-04-02 08:00:00,2024-07-17 00:00:00,3.1,370.0,402.0,0.0
37257,2023-04-02 09:00:00,2024-07-17 00:00:00,3.1,370.0,381.0,0.0
37258,2023-04-02 10:00:00,2024-07-17 00:00:00,3.1,370.0,368.0,0.0
37259,2023-04-02 11:00:00,2024-07-17 00:00:00,3.1,370.0,370.0,0.0
37260,2023-04-02 12:00:00,2024-07-17 00:00:00,3.1,370.0,371.0,0.0
37261,2023-04-02 13:00:00,2024-07-17 00:00:00,3.1,370.0,388.0,0.0
37262,2023-04-02 14:00:00,2024-07-17 00:00:00,3.1,338.53,355.0,33.0
37263,2023-04-02 15:00:00,2024-07-17 00:00:00,3.1,291.88,340.0,91.0
37264,2023-04-02 16:00:00,2024-07-17 00:00:00,3.1,272.45,310.0,111.0
37265,2023-04-02 17:00:00,2024-07-17 00:00:00,3.1,264.92,300.0,119.0
37266,2023-04-02 18:00:00,2024-07-17 00:00:00,3.1,262.87,292.0,119.0
37267,2023-04-02 19:00:00,2024-07-17 00:00:00,3.1,267.22,312.0,120.0
37268,2023-04-02 20:00:00,2024-07-17 00:00:00,3.1,266.26,308.0,120.0
37269,2023-04-02 21:00:00,2024-07-17 00:00:00,3.1,273.51,343.0,121.0
37270,2023-04-02 22:00:00,2024-07-17 00:00:00,3.1,277.5,351.0,117.0
37271,2023-04-02 23:00:00,2024-07-17 00:00:00,3.1,285.77,380.0,112.0
