Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,solar
37320,2023-04-05 00:00:00,2024-07-17 00:00:00,3.1,401.81,352.0,87.0
37321,2023-04-05 01:00:00,2024-07-17 00:00:00,3.1,452.21,431.0,40.0
37322,2023-04-05 02:00:00,2024-07-17 00:00:00,3.1,487.42,515.0,3.0
37323,2023-04-05 03:00:00,2024-07-17 00:00:00,3.1,490.0,530.0,0.0
37324,2023-04-05 04:00:00,2024-07-17 00:00:00,3.1,490.0,492.0,0.0
37325,2023-04-05 05:00:00,2024-07-17 00:00:00,3.1,490.0,452.0,0.0
37326,2023-04-05 06:00:00,2024-07-17 00:00:00,3.1,490.0,492.0,0.0
37327,2023-04-05 07:00:00,2024-07-17 00:00:00,3.1,490.0,435.0,0.0
37328,2023-04-05 08:00:00,2024-07-17 00:00:00,3.1,490.0,466.0,0.0
37329,2023-04-05 09:00:00,2024-07-17 00:00:00,3.1,490.0,472.0,0.0
37330,2023-04-05 10:00:00,2024-07-17 00:00:00,3.1,490.0,485.0,0.0
37331,2023-04-05 11:00:00,2024-07-17 00:00:00,3.1,490.0,520.0,0.0
37332,2023-04-05 12:00:00,2024-07-17 00:00:00,3.1,490.0,563.0,0.0
37333,2023-04-05 13:00:00,2024-07-17 00:00:00,3.1,490.0,629.0,0.0
37334,2023-04-05 14:00:00,2024-07-17 00:00:00,3.1,460.5,507.0,36.0
37335,2023-04-05 15:00:00,2024-07-17 00:00:00,3.1,394.51,388.0,106.0
37336,2023-04-05 16:00:00,2024-07-17 00:00:00,3.1,368.81,334.0,125.0
37337,2023-04-05 17:00:00,2024-07-17 00:00:00,3.1,357.32,306.0,130.0
37338,2023-04-05 18:00:00,2024-07-17 00:00:00,3.1,349.81,287.0,132.0
37339,2023-04-05 19:00:00,2024-07-17 00:00:00,3.1,342.78,267.0,132.0
37340,2023-04-05 20:00:00,2024-07-17 00:00:00,3.1,348.96,278.0,129.0
37341,2023-04-05 21:00:00,2024-07-17 00:00:00,3.1,335.37,246.0,131.0
37342,2023-04-05 22:00:00,2024-07-17 00:00:00,3.1,334.91,243.0,130.0
37343,2023-04-05 23:00:00,2024-07-17 00:00:00,3.1,356.74,262.0,112.0
