UTC time,nat_gas,solar
2023-07-19 00:00:00,1154.0,181.0
2023-07-19 01:00:00,1153.0,153.0
2023-07-19 02:00:00,1157.0,77.0
2023-07-19 03:00:00,1075.0,35.0
2023-07-19 04:00:00,1070.0,24.0
2023-07-19 05:00:00,1011.0,10.0
2023-07-19 06:00:00,1019.0,2.0
2023-07-19 07:00:00,977.0,0.0
2023-07-19 08:00:00,881.0,0.0
2023-07-19 09:00:00,843.0,0.0
2023-07-19 10:00:00,805.0,0.0
2023-07-19 11:00:00,802.0,0.0
2023-07-19 12:00:00,810.0,0.0
2023-07-19 13:00:00,800.0,11.0
2023-07-19 14:00:00,657.0,111.0
2023-07-19 15:00:00,626.0,187.0
2023-07-19 16:00:00,710.0,215.0
2023-07-19 17:00:00,850.0,268.0
2023-07-19 18:00:00,902.0,256.0
2023-07-19 19:00:00,951.0,242.0
2023-07-19 20:00:00,1000.0,212.0
2023-07-19 21:00:00,1088.0,195.0
2023-07-19 22:00:00,1141.0,190.0
2023-07-19 23:00:00,1140.0,185.0
