Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,solar
43512,2023-12-19 00:00:00,2024-07-17 00:00:00,3.1,484.47,794.0,10.0
43513,2023-12-19 01:00:00,2024-07-17 00:00:00,3.1,490.0,792.0,0.0
43514,2023-12-19 02:00:00,2024-07-17 00:00:00,3.1,490.0,831.0,0.0
43515,2023-12-19 03:00:00,2024-07-17 00:00:00,3.1,490.0,832.0,0.0
43516,2023-12-19 04:00:00,2024-07-17 00:00:00,3.1,490.0,812.0,0.0
43517,2023-12-19 05:00:00,2024-07-17 00:00:00,3.1,490.0,842.0,0.0
43518,2023-12-19 06:00:00,2024-07-17 00:00:00,3.1,490.0,729.0,0.0
43519,2023-12-19 07:00:00,2024-07-17 00:00:00,3.1,490.0,678.0,0.0
43520,2023-12-19 08:00:00,2024-07-17 00:00:00,3.1,490.0,610.0,0.0
43521,2023-12-19 09:00:00,2024-07-17 00:00:00,3.1,490.0,567.0,0.0
43522,2023-12-19 10:00:00,2024-07-17 00:00:00,3.1,490.0,580.0,0.0
43523,2023-12-19 11:00:00,2024-07-17 00:00:00,3.1,490.0,571.0,0.0
43524,2023-12-19 12:00:00,2024-07-17 00:00:00,3.1,490.0,605.0,0.0
43525,2023-12-19 13:00:00,2024-07-17 00:00:00,3.1,490.0,694.0,0.0
43526,2023-12-19 14:00:00,2024-07-17 00:00:00,3.1,490.0,737.0,0.0
43527,2023-12-19 15:00:00,2024-07-17 00:00:00,3.1,481.65,523.0,10.0
43528,2023-12-19 16:00:00,2024-07-17 00:00:00,3.1,449.69,522.0,52.0
43529,2023-12-19 17:00:00,2024-07-17 00:00:00,3.1,407.67,533.0,121.0
43530,2023-12-19 18:00:00,2024-07-17 00:00:00,3.1,426.63,536.0,89.0
43531,2023-12-19 19:00:00,2024-07-17 00:00:00,3.1,426.12,531.0,89.0
43532,2023-12-19 20:00:00,2024-07-17 00:00:00,3.1,421.81,536.0,97.0
43533,2023-12-19 21:00:00,2024-07-17 00:00:00,3.1,433.16,519.0,76.0
43534,2023-12-19 22:00:00,2024-07-17 00:00:00,3.1,452.98,540.0,49.0
43535,2023-12-19 23:00:00,2024-07-17 00:00:00,3.1,458.12,596.0,46.0
