datetime,param,level,latitude,longitude,0-3 hr avg,0-6 hr avg,6-9 hr avg,6-12 hr avg,12-15 hr avg,12-18 hr avg,18-21 hr avg,18-24 hr avg,24-27 hr avg,24-30 hr avg,30-33 hr avg,30-36 hr avg,36-39 hr avg,36-42 hr avg,42-45 hr avg,42-48 hr avg,48-51 hr avg,48-54 hr avg,54-57 hr avg,54-60 hr avg,60-63 hr avg,60-66 hr avg,66-69 hr avg,66-72 hr avg,72-75 hr avg,72-78 hr avg,78-81 hr avg,78-84 hr avg,84-87 hr avg,84-90 hr avg,90-93 hr avg,90-96 hr avg,96-99 hr avg,96-102 hr avg,102-105 hr avg,102-108 hr avg,108-111 hr avg,108-114 hr avg,114-117 hr avg,114-120 hr avg,120-123 hr avg,120-126 hr avg,126-129 hr avg,126-132 hr avg,132-135 hr avg,132-138 hr avg,138-141 hr avg,138-144 hr avg,144-147 hr avg,144-150 hr avg,150-153 hr avg,150-156 hr avg,156-159 hr avg,156-162 hr avg,162-165 hr avg,162-168 hr avg
2022-07-01 00:00:00,DSWRF,surface,49.5,2.5,0.0,32.61833421472657,435.2200470685682,592.0130925901333,555.336727774725,446.65519483485264,44.890497359989,22.44613137654526,0.0,45.1761626000836,518.4506051217021,683.8702337783591,807.412189323057,609.7610567702933,44.46249889125734,22.230790145639666,0.0,41.70825657677598,508.90665958135173,657.8527164473595,720.3184640246448,575.2781579870323,50.83396101864911,25.416911238058105,0.0,42.907451032671496,481.8715769349025,638.9692525919677,807.8984003322075,625.383298775896,50.97400621171123,25.48723490844506,0.0,43.61875984849229,514.5799121087169,680.3926367040367,816.2255258758967,630.4441772400717,51.205539102061365,25.602042569240226,0.0,40.725262442541954,474.3918962307077,594.4402828025068,629.0181056176441,484.19598723511865,44.23213422874549,22.115524931429476,0.0,26.290146725731503,376.1454928546592,439.7919838687599,529.2136375341892,407.5892669709963,38.83784022538042,19.419368244798243
2022-07-01 06:00:00,DSWRF,surface,49.5,2.5,453.25419794928007,615.3224488295472,573.8243757066828,452.2793007919985,44.095510260701275,22.04815088677463,0.0,45.2775228591571,517.6042010328331,682.9975656045702,809.5463877082232,617.3167044974398,46.887863191803405,23.44398860091202,0.0,43.21338444794074,511.43810890845737,653.5673612385027,749.0723918357779,592.190444231743,51.873016313282534,25.937059393611595,0.0,43.79910450008076,514.2393955042567,673.9322982678575,800.9165102483155,620.3175632909681,49.99005867306309,24.99464901438167,0.0,43.08861647325655,511.206384258314,678.827330377814,816.0864093489276,630.6680927783118,50.756421047618105,25.377999701040366,0.0,30.861272012778517,330.6806426519833,379.1341192119172,455.4923366596785,358.4845533856035,29.182413027891116,14.590713783907892,0.0,32.38725837343562,472.9538834818288,606.0414926217952,544.5671588475025,440.71914122579494,43.23428886478305,21.617374174440823,0.0,35.740804791797615
2022-07-01 12:00:00,DSWRF,surface,49.5,2.5,554.2897133252848,429.814482407602,44.50823070388135,22.253928857226246,0.0,45.222491803185456,517.1089180042475,682.0860691681853,810.8772624888913,616.7371941332376,47.33450761546424,23.66737911667205,0.0,43.19829117221264,512.5593609280877,660.1137724324747,761.250069663203,585.8109619082132,50.109741648650726,25.05431471368003,0.0,43.70929115508261,509.6828758708762,639.9641290069683,733.4375669224273,575.8572219916873,49.79762682944936,24.899015592246577,0.0,43.80325726956034,516.7626056542535,683.925988184746,821.8022992996619,635.6944918331338,52.318484229659376,26.15886349712358,0.0,40.13940390402226,465.1262473445876,585.5088014427772,550.8570590799864,416.6144445659216,33.59952495117569,16.79952159490019,0.0,13.85429881083686,227.24719432159938,357.04069951653935,489.6333012314325,394.1540885968975,45.75358479458058,22.877176552819154,0.0,36.51083106726456,470.85696784579284,547.1200443887727
2022-07-01 18:00:00,DSWRF,surface,49.5,2.5,45.55521670648175,22.776619690339924,0.0,45.361012538993144,518.6578011929148,682.7297089327748,808.4987039244149,618.4549654208984,49.51559297214328,24.758311095731923,0.0,43.476491203050124,503.69891452411207,657.5481707161794,732.1050944936969,566.4430647338139,48.96229186928988,24.481195034421773,0.0,43.280977958022895,515.0193442587993,678.767487185466,818.1299844014268,630.4913360327007,50.105882162984365,25.052263727840366,0.0,43.14472884369541,510.0501334238866,675.783933147536,820.1531232226293,634.7070857453188,52.53387943644662,26.267177798727882,0.0,43.099494712952826,509.34800808493503,657.9215202993894,687.0897874251302,530.8327090388567,47.8875597759022,23.942695435750537,0.0,40.228738335311064,487.6924335929248,639.7741761972052,720.715045340613,563.402091366773,49.499780268067084,24.75056179380862,0.0,40.21206094529741,493.776647487643,657.2392010182168,765.6036790444841,582.9388435807978
2022-07-02 00:00:00,DSWRF,surface,49.5,2.5,0.0,45.44286717487785,521.7860677552644,685.039130479386,814.2894617705343,621.2377017125336,49.20942194364419,24.605191835045115,0.0,41.47768985395154,482.90789498695517,635.4477950940609,650.2453476567093,509.55932238764245,48.76190653137999,24.381134722136117,0.0,43.517816229405454,513.4744109645912,669.2827386270028,790.754581088075,614.9628576240361,49.47605093479648,24.738024002724618,0.0,38.591446807124555,474.57811890537914,599.2539535603493,691.4802814160043,560.6081318385304,49.31212082103087,24.657161346605193,0.0,41.30443119506994,481.773799339466,597.4225642581829,591.0996270232531,448.0360040827487,30.138637309573582,15.069572159831834,0.0,7.766091847829686,134.03612018720423,272.2532281680704,535.8799785916999,447.0081194545364,50.08914502148197,25.044312128734614,0.0,22.28861641292797,330.269087677023,548.43965536656,797.3289889737327,613.7503871534569,48.50664687457137,24.25289679694147
2022-07-02 06:00:00,DSWRF,surface,49.5,2.5,518.280348885909,680.6863846677386,795.4099622265977,601.178456237807,43.93635782082451,21.968526215833265,0.0,40.90762069620541,496.9728795933759,631.5925164397248,610.8806777643038,497.15045631394776,48.638485407253285,24.31939389732811,0.0,42.695319041519845,509.06899221939966,664.0962847626438,779.1630490376815,611.0114309473406,50.31654544660547,25.158586977761757,0.0,41.98689683322543,498.9793175485097,624.3188408837773,700.0328990656342,564.7629681289092,51.9486970704625,25.974221372186673,0.0,34.15353850213214,418.19861964512864,602.4403151162699,660.3986509223407,486.12361245007963,38.15518240793458,19.077608010166202,0.0,35.17832142329686,308.0041708155553,350.13760128526405,494.79321216471055,378.8605846891287,37.9794669028003,18.988715549792715,0.0,39.00535939510388,496.9820884891614,652.896276155509,727.3495445304502,568.4977819095384,49.21034768043587,24.6052803413913,0.0,38.91402100046711
2022-07-02 12:00:00,DSWRF,surface,49.5,2.5,798.7611210576367,604.4497490412816,45.33527874662401,22.66756206677279,0.0,39.91222118127593,479.19961051078076,618.1018795829063,580.5714429162147,487.7085760811835,50.59407406716161,25.298609169669234,0.0,43.69700084362169,514.5769079186673,672.0049166366358,810.8432828598209,628.7650704477137,51.4346369267796,25.716181378624555,0.0,43.4407601469249,511.8070230592889,677.6556649606962,816.9766546107239,629.6342569235801,50.55226695043834,25.277027775410406,0.0,31.50092392753505,405.52404152014265,538.7630830425948,511.00766136347914,377.77414330167085,34.946716677198886,17.472924290058252,0.0,14.124209612661973,187.81490324715236,317.5297441931146,517.9303037520557,403.04680380098847,39.583861532461185,19.792198504857403,0.0,36.32160444384111,470.67577512329103,600.7989328372515,731.647252979757,570.75308252981,48.584905242682794,24.292046658754835,0.0,37.535047513405544,480.14698095629666,660.4137440298114
2022-07-02 18:00:00,DSWRF,surface,49.5,2.5,48.17033949357648,24.084690199436785,0.0,42.102112952197686,495.5955160202264,623.0436206843744,614.8178675491514,502.5530530607318,51.68519788322317,25.842484851239497,0.0,43.5020638861869,512.7508100849321,662.1466550704946,809.2936798099086,628.3694768963519,51.92910302698734,25.964333829418337,0.0,42.55691826615989,510.6843907419853,674.4435018264809,811.4639371829894,621.0269405099327,49.92521339551163,24.962955590871772,0.0,38.95173960200466,490.45538812841244,624.3990039159091,595.353133043807,452.01327134435246,43.85874734708453,21.92821307203207,0.0,37.90358243197339,453.1045614032714,569.874688764126,594.2924809808911,471.3878320503012,45.813117123577825,22.906129375225138,0.0,34.05261147123301,462.36590270460425,606.2668962802541,730.8817974923898,584.2307782970697,50.40063203182159,25.200197781698023,0.0,35.72888225355104,371.80617104298324,470.58359218077624,713.5419953830599,559.6092191598117
2022-07-03 00:00:00,DSWRF,surface,49.5,2.5,0.0,39.78283373574838,492.8114222061016,637.8308027092837,684.753508131759,556.392215091445,51.663977134872866,25.831311488062614,0.0,43.83315118514116,514.7684439393316,671.7967126412788,812.8313180540063,630.2168337441428,51.74316402471055,25.87084169541634,0.0,43.43382138742463,513.3243374679521,673.7920775021519,797.9676921286189,612.2178710826066,49.1742882711805,24.58740233364285,0.0,39.400097216464616,485.2788619409183,655.460167004152,719.0051077759708,536.2625889109022,41.72607407055345,20.862787059012717,0.0,27.75661646777295,314.86436142772504,295.1841136167443,314.3260573370755,288.2273368567495,36.48739141956489,18.243207097624648,0.0,37.566591135242454,488.8874754149724,662.8996960869241,804.592347240239,613.6213019353023,47.92034061565756,23.96078206302696,0.0,35.09865573588834,479.75237851618607,643.9673994321057,789.3915630670735,605.3229689659702,48.07163906452888,24.035691174618567
2022-07-03 06:00:00,DSWRF,surface,49.5,2.5,498.12300683711203,627.9143650618968,676.6680726495052,554.7026031996903,52.29854911725376,26.149255118870904,0.0,43.87736811831382,515.237586468421,663.926540232158,800.5718769863795,623.334970892816,50.00151622190657,25.000904820773115,0.0,43.252605527592664,513.8871003373642,678.7159503209059,807.9612725817406,619.3961386271922,49.39213220733208,24.696329925035172,0.0,38.37124267742678,454.37673561163786,616.9354195442181,698.5704082805375,508.31024032584764,37.60289810148996,18.80076575904858,0.0,29.367546150391973,377.27402158269933,418.4896387430904,398.45483100561694,320.7998208115283,38.375335331485964,19.186561403699642,0.0,34.76588650553565,436.622859240561,591.9783433155102,604.4926540960502,475.02559075531116,44.205584082211345,22.102318999610187,0.0,34.01777168224153,404.7554704988063,514.8988725893914,660.871447333524,505.8442984941406,42.43132464406367,21.2157469130438,0.0,22.833448509628475
