datetime,param,level,latitude,longitude,Analysis,3 hr fcst,6 hr fcst,9 hr fcst,12 hr fcst,15 hr fcst,18 hr fcst,21 hr fcst,24 hr fcst,27 hr fcst,30 hr fcst,33 hr fcst,36 hr fcst,39 hr fcst,42 hr fcst,45 hr fcst,48 hr fcst,51 hr fcst,54 hr fcst,57 hr fcst,60 hr fcst,63 hr fcst,66 hr fcst,69 hr fcst,72 hr fcst,75 hr fcst,78 hr fcst,81 hr fcst,84 hr fcst,87 hr fcst,90 hr fcst,93 hr fcst,96 hr fcst,99 hr fcst,102 hr fcst,105 hr fcst,108 hr fcst,111 hr fcst,114 hr fcst,117 hr fcst,120 hr fcst,123 hr fcst,126 hr fcst,129 hr fcst,132 hr fcst,135 hr fcst,138 hr fcst,141 hr fcst,144 hr fcst,147 hr fcst,150 hr fcst,153 hr fcst,156 hr fcst,159 hr fcst,162 hr fcst,165 hr fcst,168 hr fcst
2022-07-01 00:00:00,DPT,2 m above ground,49.5,2.5,283.5322802613724,282.97591595901235,283.5078521007394,282.591497532001,281.3588965627603,281.5979069451697,283.2119622265193,282.0595810334113,281.4606907867351,280.8233257015149,281.85273484569467,282.2570880232945,282.10075093053274,282.5240485728329,285.57063304602866,283.25134994504754,282.6557629700443,282.48572231140975,283.78854978908987,284.1765412009762,283.98139272129765,283.2924544220548,283.7595548144184,282.71419026864135,282.420051637849,282.11688001925495,283.3228898549749,283.4159735929579,282.41536031755464,281.88686986146905,283.4816958827565,281.8129574916293,281.3194624396585,282.3048797433062,282.71520520843404,282.06188992648924,281.6089220465351,282.55600028428347,280.71174632525856,280.02294337326407,279.7178108699346,281.4098945943332,284.1352226820047,285.2612940445718,284.9300499714941,285.1302267874602,284.48563387789613,284.4536887387038,284.9595246799454,286.12516161953266,286.5042437669611,286.04465805180877,285.5138892390608,285.56788709781097,285.1563517770737,284.8871866840366,283.7027590051488
2022-07-01 06:00:00,DPT,2 m above ground,49.5,2.5,282.3935874228695,280.9944951576673,281.3709925412359,283.06820150864945,281.95942415524365,281.23858191878344,280.7121535011037,281.7077350257623,282.09191248613547,281.971319934728,282.3513901340083,285.31391900503814,283.0487385600108,282.5757094911763,282.4501373727304,283.5102780104826,283.7234095086528,283.37924626775055,282.7108375950229,283.4808346216955,282.6868353195925,282.5267655291497,282.2441431634859,283.30677697203276,283.16683629079085,282.11968100799095,281.66454577662813,282.89102445587514,282.01796554356986,281.85991955064077,282.2983046844347,282.1268026641029,281.27539585735076,280.79253880136287,281.62370646718296,280.9246433564435,280.87785082700805,281.0245555493649,282.7501480130568,285.11993207538603,286.27817935483773,286.46640613658485,286.2712171214998,285.7832938089208,285.8031633718726,285.3184011341492,285.7991595681415,284.76018575581566,284.6087402913421,285.3119146588786,286.22480150954607,286.11554624762243,286.24986760349736,286.27935439342036,286.2889301266101,280.9840103456247,280.99596471825816
2022-07-01 12:00:00,DPT,2 m above ground,49.5,2.5,282.5498511065919,281.48534801767175,280.8784385050227,280.40680305635493,281.4257638962433,281.7949973104775,281.75051208773505,282.1476677622377,285.0746931636489,282.94314490588727,282.3898718580908,282.27580237367056,283.4673153436516,283.7683986132332,283.4191880819803,282.7439021313668,283.5852043809168,282.6714676422969,282.42900833271517,282.10641294450846,283.1560287248952,283.12687150532656,282.1308023870678,281.60648479479096,282.7818890201951,282.4279717477516,281.97102373095555,281.37421436773,282.4757692465598,280.4327332285269,280.1284852106115,281.10939841928723,279.9012288774777,279.5828230555658,279.4460989798676,280.882173675931,283.24446910329004,284.8176698488141,285.59298713526016,286.3502173187194,286.18517049591674,286.1190033191143,286.6114254386112,287.0082294163876,286.50052565820806,285.4016654868753,284.51886618616334,284.17888202877975,283.71222993374295,283.0430820379306,282.5014126948671,283.5966374448901,283.4518103083093,283.8419951948467,282.5863672188052,281.54797417792565,281.06014030564904
2022-07-01 18:00:00,DPT,2 m above ground,49.5,2.5,280.5357256523855,281.53671538922384,281.68462976931517,281.6330284679243,282.08777723323146,284.8543760544629,282.9387457842986,282.4220038022046,282.1833172077287,283.38098131733966,283.6792922073404,283.42345284024145,282.9434444170328,284.0541055541112,283.34742849105817,283.01021671705394,282.59841022006293,283.6338421813414,283.00473139038513,281.84901874386,281.41317297348803,282.8918292726854,282.25292631797686,282.1360932858744,281.7249339834024,282.76133458140635,282.6114065300129,281.35678293771326,281.3142531299294,280.00462957964413,279.73932343493834,279.3677521555262,280.2983310448023,281.13934758642415,282.76660588873426,283.9572216972456,285.07662279439313,284.8599133924509,284.46661080180183,283.9804371763896,285.2595395979413,284.7631234321454,284.8708372091075,284.8969160981628,285.95340823815434,284.98157132968845,283.7106456002201,282.39448190211493,283.13958464227005,283.8946278898184,284.6172286431075,284.27481455686075,284.2938336647918,281.0658314036339,280.6951344545753,281.62137939455585,281.5067725007583
2022-07-02 00:00:00,DPT,2 m above ground,49.5,2.5,281.51549104536986,282.0519720352024,284.9954032191471,282.91649780937234,282.3652164409496,282.14979104059046,283.4634730841734,283.9065056824936,283.5881219669542,283.1684022699639,283.85313603053066,283.03321717627347,282.67042217302765,282.36315077575097,283.61532371925614,283.41686937124894,282.13852097717563,281.7800040877911,283.13780460327837,282.11405013152216,282.0154680514498,281.5601353353204,282.6251954291592,283.01252289975577,282.14212826487375,281.6693183350227,281.8035439802737,280.62563821460753,280.31650684037055,281.236845968283,281.89277216770824,282.2633823418413,282.95007245775,284.50754085139494,285.0220150396571,285.788410252123,286.4810043370202,287.28277565130685,287.50412554882223,287.59460837546663,286.1538137788413,283.540788437176,281.7710651585726,281.5743943626197,281.2472868391999,281.5374837595311,281.4762477757855,281.645563477477,282.3642196627303,284.2121725339377,284.52964491700595,284.40478282192845,282.079814140743,281.7836024057865,281.6744081223701,282.17794366323824,284.88957227166117
2022-07-02 06:00:00,DPT,2 m above ground,49.5,2.5,283.2895995143205,282.7287399750649,282.48193219210543,283.6863229186158,283.7956590357653,283.4455064211111,282.8660041616497,283.39170264022823,282.69231929164107,282.51638698477814,282.2348228417907,283.39388915671964,283.27093321993726,282.02090501904763,281.49247726116107,282.5958912657853,281.7728927111018,281.64124250664406,281.32946575269784,282.28735383067016,282.6837475211871,281.8127885463933,281.2934593346504,281.5164059449536,280.41319896393486,280.2645219396161,280.86148197617206,281.0774143779616,280.7599805460975,281.43054678881117,283.28917710152916,283.5597245436529,284.1680779632378,284.7206376846488,285.99001482915094,286.6337443268762,286.3764709586054,284.69040833551753,284.1479885415089,284.3129049571961,283.9677376274209,283.39430260940384,284.3643966051695,283.0257242011673,284.1947221874766,284.71238120989676,285.4660176673484,285.4071358392724,285.17547434512954,284.7855689938951,285.7355862439712,281.7473644897948,282.182100743858,284.9118943665127,283.3058946928852,282.6355855320611,282.30537592654184
2022-07-02 12:00:00,DPT,2 m above ground,49.5,2.5,283.5191388672491,283.78383525269936,283.4396900117828,282.94986667572437,283.2822386202482,282.44821756597264,282.23812597219006,282.0081491327252,283.2179490977932,283.2607755575786,282.0821257892942,281.7574971780874,282.90963214321084,281.88427510637155,281.8558083796953,281.4735477221361,282.54253673434687,282.78261171135966,281.6790177100896,280.76208268151646,281.273745959044,280.23124665815334,280.1990916550898,280.1171662678255,281.2194309747142,283.9510918584007,285.1344328143125,286.20633420494437,286.2419643692016,286.2196607496091,286.4567786193326,287.2868042966358,287.49030007864656,286.8329221684401,285.8412379012258,285.31295804859974,285.11149324081305,284.8297282072467,284.33135904122867,285.41889154129694,286.0310883175008,286.27188825151563,285.71801472302155,285.8217698853765,285.6354212966034,284.66867463214385,283.50665444483496,283.8337350972464,282.18305857582567,281.06257458343237,284.89476657423836,283.10035351850416,282.5809130767063,282.44593908658214,283.6540915128479,283.7712894680387,282.9940431689338
2022-07-02 18:00:00,DPT,2 m above ground,49.5,2.5,282.57115056464494,283.2165614441992,282.46046231710983,282.1861019640644,281.96415299571464,283.20966377141986,283.2696309344785,282.2110189332665,281.78705675386163,282.9655948468367,281.89359939103736,281.8308185820871,281.44775714930825,282.50350580228746,282.64789172225005,281.33425078402865,280.4414184775535,280.9247096359261,280.0962431518703,280.1856946075735,280.0485194451783,281.03129856515955,281.890794382319,282.35077258843955,284.3873962621989,284.7679365305619,284.8637785072891,284.42047875328944,285.75166143066264,285.3085683789549,285.36063695006317,285.7263415043884,286.3916012744001,286.22153915930375,285.5833553129057,285.0570728399992,286.0765403533162,286.20559747568456,285.0408222987321,283.07093894207196,282.8380851311375,282.4965219505352,282.04062577420814,281.849846132729,283.17118567546424,282.3386014077497,281.4950832388889,280.67505699351875,281.19154773013156,282.7477995540787,282.62924294284016,283.9092902769038,283.8527220777893,283.20554336300785,282.5249374161257,283.08811106703706,282.36419902566934
2022-07-03 00:00:00,DPT,2 m above ground,49.5,2.5,282.16888133239746,281.86401440136405,283.1296168050194,283.1629001987428,282.0477732531067,281.5176155419796,282.75042558288084,281.87803052479256,281.83283262201496,281.41881941438464,282.490813200914,282.7066592296479,281.4855122823551,280.7146278080353,281.57145400609875,280.55152059924455,280.462082624271,279.9194174019942,280.7719078557466,280.49456851102843,280.533701468868,281.515049209024,283.93086861443476,284.9147077926194,285.38841760810215,286.5163653541731,286.86960702576187,287.0428083894784,286.66362364775085,285.494109874641,284.5617824690504,283.8188987648299,282.8833557131439,283.81371399439297,282.4856759068916,282.4290685555858,283.11791586966416,284.26269170851987,284.5659247829258,284.5811908381408,283.75796640142926,283.87646762266525,281.1668374323843,280.5196970695133,280.46661289332974,282.3296734157657,283.2376843902302,283.2366157188927,283.8996285234567,283.4961240896114,282.6682721288578,282.1580155710559,282.96555517177745,282.22333096881727,282.0058924278545,281.66025915598436,282.88641596978164
2022-07-03 06:00:00,DPT,2 m above ground,49.5,2.5,283.0388520904163,281.9777343893884,281.5655685912285,282.7389590698541,281.9283599601074,281.88543228376295,281.41150261666814,282.4547608668308,282.48490116277674,281.20921497608373,280.4762056709925,281.07004436035265,280.18049576366036,280.1239109933702,279.57713088433616,280.4497330001638,280.64568057497866,280.82845005807553,282.21681695135175,284.0392452384723,284.45120940846266,284.68377766243225,286.2273171178978,286.82874801257236,286.6653418111489,285.7692206209724,284.5485772053346,284.19427921341617,283.63922539737274,283.1827564446008,284.45151056200126,284.24117999806384,284.7780503266388,285.21776804925247,285.05838718311327,284.72995012124125,284.1307582886059,283.43751339873756,283.96500804035605,282.5803339796031,281.7399597990625,281.578942458257,282.05027020113135,282.27590287387216,282.1179287494104,281.85697982842504,282.0984674063019,282.66962388043254,282.156277378052,282.7878025805133,282.0770540593626,281.8871765864072,281.55008099127986,282.7011949811024,282.85562382648334,282.0928203917174,281.61619401327863
2022-07-03 12:00:00,DPT,2 m above ground,49.5,2.5,282.8787036317192,282.1024461114294,282.0851001270222,281.56299202320736,282.5932477625587,282.5424552815058,281.363890835793,280.7833792913611,281.26893089793,280.32218068527317,280.14238738283996,279.5704332365009,280.4967419317534,280.9680825060225,282.07530509758067,283.97741898532234,285.66380399699136,285.9217006419626,286.0416200649366,286.4958152658521,286.7275099446906,283.99344212004655,282.02893273546977,281.14192660818117,281.2220564940039,281.9500501405337,282.09438080675613,283.7400908091699,283.07134537879085,282.6732155500292,282.7247578781264,283.992070842682,283.9034199664751,284.0297052099099,284.0144910802304,283.90416936870383,282.04579176081995,281.0807245703219,280.9415583409844,281.35869102485526,282.19051127830835,282.30269076041907,282.1001738742516,283.08335842989237,282.42435464147,282.2495277288367,282.89043192052225,282.38383349461446,282.0705972503463,281.6681256341501,282.74598701818,282.99943817942807,282.32957813947223,282.0655366932409,283.25155401882165,282.3967525162102,282.3528822372132
2022-07-03 18:00:00,DPT,2 m above ground,49.5,2.5,281.7715484185911,282.80558055352446,282.4752931290143,281.25633207854736,280.74952498122434,281.2981415759749,280.29437317915796,280.0975054175741,279.6366425584144,280.65066657276304,281.3018623932341,282.1705239093658,283.72993732728423,285.7584219010672,286.2750601992093,286.6759955071633,286.8633226515327,286.8807151627675,285.1468695041544,283.0892374944734,281.527559289834,281.7109111774805,282.0408273128662,281.9497807798425,283.03198930524513,282.5074748044697,282.55999146209103,283.14102650783013,284.45539170458915,284.8131488096734,284.8628424301035,284.52492163150293,284.9408071211618,282.02169409355986,280.8759959890429,280.51638355719143,280.97942373497193,280.9963157221356,281.70424531653634,281.7400419508195,283.0336319289311,282.39767345169497,281.5452641136781,281.3885773863142,281.73275449784103,282.3251054145268,282.1545829483513,283.2092463023742,283.05408305516914,282.4318311532039,282.3825140258792,283.94581024904437,282.63568231985676,282.5635873561962,282.0838879595285,283.08727706549604,282.8857110563239
2022-07-04 00:00:00,DPT,2 m above ground,49.5,2.5,281.39884930739777,280.5174508472586,281.09601936808724,280.21578434312477,280.0592264716091,279.51653790635896,280.5792091074296,281.2682608445125,282.6348546263828,284.6203879903969,286.58796872539483,286.8250503984974,286.7021076966795,287.0796630817615,287.32606858723716,286.8408475325425,284.99814079362733,282.6319413137719,281.7649693828365,281.7734742744135,281.54385447840684,283.135537093826,283.55103845444296,284.02235793832523,284.27441047446246,284.8507290071614,284.71101814800215,284.81334789109707,283.9925322050303,284.6622011848175,281.7879128460795,280.49521625381004,280.4119227415473,281.5040060625686,282.0096747314801,282.55882670283864,282.5342568370556,283.7301852738906,282.47088383852576,281.5616136811483,281.42236819937364,282.7906763987347,283.4992200922211,283.6907137918976,283.3966431735091,283.17615855788927,282.6711202932139,282.66586714400495,284.5639779188484,283.14595453298017,282.92822907203265,282.4761126759768,283.59641140456495,283.35095623711123,281.89267486955214,281.1871602318655,281.35842272717673
