datetime,avg_nat_gas_production_forecast
2023-06-27T00:00:00.000000000,849.93654
2023-06-27T01:00:00.000000000,835.20443
2023-06-27T02:00:00.000000000,810.94753
2023-06-27T03:00:00.000000000,785.877
2023-06-27T04:00:00.000000000,784.37469
2023-06-27T05:00:00.000000000,766.08582
2023-06-27T06:00:00.000000000,742.7678
2023-06-27T07:00:00.000000000,723.75515
2023-06-27T08:00:00.000000000,686.73695
2023-06-27T09:00:00.000000000,675.42027
2023-06-27T10:00:00.000000000,667.84279
2023-06-27T11:00:00.000000000,647.13938
2023-06-27T12:00:00.000000000,666.01404
2023-06-27T13:00:00.000000000,673.48351
2023-06-27T14:00:00.000000000,682.4777
2023-06-27T15:00:00.000000000,701.48481
2023-06-27T16:00:00.000000000,723.7669
2023-06-27T17:00:00.000000000,737.4347
2023-06-27T18:00:00.000000000,764.6169
2023-06-27T19:00:00.000000000,790.23691
2023-06-27T20:00:00.000000000,805.66156
2023-06-27T21:00:00.000000000,831.93787
2023-06-27T22:00:00.000000000,846.16389
2023-06-27T23:00:00.000000000,850.80198
2023-06-28T00:00:00.000000000,847.05443
2023-06-28T01:00:00.000000000,834.43018
2023-06-28T02:00:00.000000000,810.86242
2023-06-28T03:00:00.000000000,785.95237
2023-06-28T04:00:00.000000000,783.30564
2023-06-28T05:00:00.000000000,763.2883
2023-06-28T06:00:00.000000000,736.18207
2023-06-28T07:00:00.000000000,713.48255
2023-06-28T08:00:00.000000000,672.48161
2023-06-28T09:00:00.000000000,657.81165
2023-06-28T10:00:00.000000000,646.5913
2023-06-28T11:00:00.000000000,622.71038
2023-06-28T12:00:00.000000000,639.27177
2023-06-28T13:00:00.000000000,644.11127
2023-06-28T14:00:00.000000000,652.77502
2023-06-28T15:00:00.000000000,672.47107
2023-06-28T16:00:00.000000000,695.71666
2023-06-28T17:00:00.000000000,711.35053
2023-06-28T18:00:00.000000000,741.53934
2023-06-28T19:00:00.000000000,771.43368
2023-06-28T20:00:00.000000000,790.63993
2023-06-28T21:00:00.000000000,819.65795
2023-06-28T22:00:00.000000000,837.49681
2023-06-28T23:00:00.000000000,845.47489
2023-06-29T00:00:00.000000000,845.0387
2023-06-29T01:00:00.000000000,832.7979
2023-06-29T02:00:00.000000000,808.62765
2023-06-29T03:00:00.000000000,782.94536
2023-06-29T04:00:00.000000000,778.21955
2023-06-29T05:00:00.000000000,755.87892
2023-06-29T06:00:00.000000000,725.94432
2023-06-29T07:00:00.000000000,700.56457
2023-06-29T08:00:00.000000000,656.77618
2023-06-29T09:00:00.000000000,640.14669
2023-06-29T10:00:00.000000000,627.03625
2023-06-29T11:00:00.000000000,601.97085
2023-06-29T12:00:00.000000000,617.73036
2023-06-29T13:00:00.000000000,622.04948
2023-06-29T14:00:00.000000000,631.64503
2023-06-29T15:00:00.000000000,652.74144
2023-06-29T16:00:00.000000000,677.57626
2023-06-29T17:00:00.000000000,695.25023
2023-06-29T18:00:00.000000000,727.74863
2023-06-29T19:00:00.000000000,760.56721
2023-06-29T20:00:00.000000000,782.30442
2023-06-29T21:00:00.000000000,813.04351
2023-06-29T22:00:00.000000000,832.62493
2023-06-29T23:00:00.000000000,842.05385
2023-06-30T00:00:00.000000000,843.89982
2023-06-30T01:00:00.000000000,831.33859
2023-06-30T02:00:00.000000000,806.03681
2023-06-30T03:00:00.000000000,779.13399
2023-06-30T04:00:00.000000000,771.96199
2023-06-30T05:00:00.000000000,747.10508
2023-06-30T06:00:00.000000000,714.68545
2023-06-30T07:00:00.000000000,687.07387
2023-06-30T08:00:00.000000000,641.01667
2023-06-30T09:00:00.000000000,623.03722
2023-06-30T10:00:00.000000000,608.82261
2023-06-30T11:00:00.000000000,583.33785
2023-06-30T12:00:00.000000000,599.0298
2023-06-30T13:00:00.000000000,603.70274
2023-06-30T14:00:00.000000000,614.72415
2023-06-30T15:00:00.000000000,637.55985
2023-06-30T16:00:00.000000000,664.21907
2023-06-30T17:00:00.000000000,683.9497
2023-06-30T18:00:00.000000000,718.46437
2023-06-30T19:00:00.000000000,753.62072
2023-06-30T20:00:00.000000000,777.34596
2023-06-30T21:00:00.000000000,809.34396
2023-06-30T22:00:00.000000000,829.91873
2023-06-30T23:00:00.000000000,839.94339
