OPR_DT,OPR_HR,OPR_INTERVAL,INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,TRADING_HUB,RENEWABLE_TYPE,LABEL,XML_DATA_ITEM,MARKET_RUN_ID_POS,RENEW_POS,MW
2020-01-22,23,0,2020-01-23T06:00:00-00:00,2020-01-23T07:00:00-00:00,ZP26,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-22,24,0,2020-01-23T07:00:00-00:00,2020-01-23T08:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-22,24,0,2020-01-23T07:00:00-00:00,2020-01-23T08:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-22,24,0,2020-01-23T07:00:00-00:00,2020-01-23T08:00:00-00:00,ZP26,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-23,1,0,2020-01-23T08:00:00-00:00,2020-01-23T09:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-23,1,0,2020-01-23T08:00:00-00:00,2020-01-23T09:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-23,1,0,2020-01-23T08:00:00-00:00,2020-01-23T09:00:00-00:00,ZP26,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-23,2,0,2020-01-23T09:00:00-00:00,2020-01-23T10:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-23,2,0,2020-01-23T09:00:00-00:00,2020-01-23T10:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-23,2,0,2020-01-23T09:00:00-00:00,2020-01-23T10:00:00-00:00,ZP26,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-23,3,0,2020-01-23T10:00:00-00:00,2020-01-23T11:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-23,3,0,2020-01-23T10:00:00-00:00,2020-01-23T11:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-23,3,0,2020-01-23T10:00:00-00:00,2020-01-23T11:00:00-00:00,ZP26,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-23,4,0,2020-01-23T11:00:00-00:00,2020-01-23T12:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-23,4,0,2020-01-23T11:00:00-00:00,2020-01-23T12:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-23,4,0,2020-01-23T11:00:00-00:00,2020-01-23T12:00:00-00:00,ZP26,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-23,5,0,2020-01-23T12:00:00-00:00,2020-01-23T13:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-23,5,0,2020-01-23T12:00:00-00:00,2020-01-23T13:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-23,5,0,2020-01-23T12:00:00-00:00,2020-01-23T13:00:00-00:00,ZP26,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-23,6,0,2020-01-23T13:00:00-00:00,2020-01-23T14:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-23,6,0,2020-01-23T13:00:00-00:00,2020-01-23T14:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-23,6,0,2020-01-23T13:00:00-00:00,2020-01-23T14:00:00-00:00,ZP26,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-23,7,0,2020-01-23T14:00:00-00:00,2020-01-23T15:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-23,7,0,2020-01-23T14:00:00-00:00,2020-01-23T15:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,9.46
2020-01-23,7,0,2020-01-23T14:00:00-00:00,2020-01-23T15:00:00-00:00,ZP26,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-23,8,0,2020-01-23T15:00:00-00:00,2020-01-23T16:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,58.27
2020-01-23,8,0,2020-01-23T15:00:00-00:00,2020-01-23T16:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1182.4
2020-01-23,8,0,2020-01-23T15:00:00-00:00,2020-01-23T16:00:00-00:00,ZP26,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,105.48
2020-01-23,9,0,2020-01-23T16:00:00-00:00,2020-01-23T17:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,250.94
2020-01-23,9,0,2020-01-23T16:00:00-00:00,2020-01-23T17:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,3782.42
2020-01-23,9,0,2020-01-23T16:00:00-00:00,2020-01-23T17:00:00-00:00,ZP26,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,466.4
2020-01-23,10,0,2020-01-23T17:00:00-00:00,2020-01-23T18:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,447.27
2020-01-23,10,0,2020-01-23T17:00:00-00:00,2020-01-23T18:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,5473.03
2020-01-23,10,0,2020-01-23T17:00:00-00:00,2020-01-23T18:00:00-00:00,ZP26,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,846.09
2020-01-23,11,0,2020-01-23T18:00:00-00:00,2020-01-23T19:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,574.5
2020-01-23,11,0,2020-01-23T18:00:00-00:00,2020-01-23T19:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,5927.63
2020-01-23,11,0,2020-01-23T18:00:00-00:00,2020-01-23T19:00:00-00:00,ZP26,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1027.28
2020-01-23,12,0,2020-01-23T19:00:00-00:00,2020-01-23T20:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,646.75
2020-01-23,12,0,2020-01-23T19:00:00-00:00,2020-01-23T20:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,5967.76
2020-01-23,12,0,2020-01-23T19:00:00-00:00,2020-01-23T20:00:00-00:00,ZP26,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1080.94
2020-01-23,13,0,2020-01-23T20:00:00-00:00,2020-01-23T21:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,675.15
2020-01-23,13,0,2020-01-23T20:00:00-00:00,2020-01-23T21:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,5993.9
2020-01-23,13,0,2020-01-23T20:00:00-00:00,2020-01-23T21:00:00-00:00,ZP26,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1115.87
2020-01-23,14,0,2020-01-23T21:00:00-00:00,2020-01-23T22:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,659.79
2020-01-23,14,0,2020-01-23T21:00:00-00:00,2020-01-23T22:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,5952.23
2020-01-23,14,0,2020-01-23T21:00:00-00:00,2020-01-23T22:00:00-00:00,ZP26,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1103.29
2020-01-23,15,0,2020-01-23T22:00:00-00:00,2020-01-23T23:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,587.65
2020-01-23,15,0,2020-01-23T22:00:00-00:00,2020-01-23T23:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,5509.93
2020-01-23,15,0,2020-01-23T22:00:00-00:00,2020-01-23T23:00:00-00:00,ZP26,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,984.43
2020-01-23,16,0,2020-01-23T23:00:00-00:00,2020-01-24T00:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,421.91
2020-01-23,16,0,2020-01-23T23:00:00-00:00,2020-01-24T00:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,3851.79
2020-01-23,16,0,2020-01-23T23:00:00-00:00,2020-01-24T00:00:00-00:00,ZP26,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,708
2020-01-23,17,0,2020-01-24T00:00:00-00:00,2020-01-24T01:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,140.05
2020-01-23,17,0,2020-01-24T00:00:00-00:00,2020-01-24T01:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1214.24
2020-01-23,17,0,2020-01-24T00:00:00-00:00,2020-01-24T01:00:00-00:00,ZP26,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,245.79
2020-01-23,18,0,2020-01-24T01:00:00-00:00,2020-01-24T02:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0.02
2020-01-23,18,0,2020-01-24T01:00:00-00:00,2020-01-24T02:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,33.46
2020-01-23,18,0,2020-01-24T01:00:00-00:00,2020-01-24T02:00:00-00:00,ZP26,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-23,19,0,2020-01-24T02:00:00-00:00,2020-01-24T03:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-23,19,0,2020-01-24T02:00:00-00:00,2020-01-24T03:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-23,19,0,2020-01-24T02:00:00-00:00,2020-01-24T03:00:00-00:00,ZP26,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-23,20,0,2020-01-24T03:00:00-00:00,2020-01-24T04:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-23,20,0,2020-01-24T03:00:00-00:00,2020-01-24T04:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-23,20,0,2020-01-24T03:00:00-00:00,2020-01-24T04:00:00-00:00,ZP26,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-23,21,0,2020-01-24T04:00:00-00:00,2020-01-24T05:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-23,21,0,2020-01-24T04:00:00-00:00,2020-01-24T05:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-23,21,0,2020-01-24T04:00:00-00:00,2020-01-24T05:00:00-00:00,ZP26,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-23,22,0,2020-01-24T05:00:00-00:00,2020-01-24T06:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-23,22,0,2020-01-24T05:00:00-00:00,2020-01-24T06:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-23,22,0,2020-01-24T05:00:00-00:00,2020-01-24T06:00:00-00:00,ZP26,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-23,23,0,2020-01-24T06:00:00-00:00,2020-01-24T07:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-23,23,0,2020-01-24T06:00:00-00:00,2020-01-24T07:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-23,23,0,2020-01-24T06:00:00-00:00,2020-01-24T07:00:00-00:00,ZP26,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-23,24,0,2020-01-24T07:00:00-00:00,2020-01-24T08:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-23,24,0,2020-01-24T07:00:00-00:00,2020-01-24T08:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-23,24,0,2020-01-24T07:00:00-00:00,2020-01-24T08:00:00-00:00,ZP26,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-24,1,0,2020-01-24T08:00:00-00:00,2020-01-24T09:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-24,1,0,2020-01-24T08:00:00-00:00,2020-01-24T09:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-24,1,0,2020-01-24T08:00:00-00:00,2020-01-24T09:00:00-00:00,ZP26,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-24,2,0,2020-01-24T09:00:00-00:00,2020-01-24T10:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-24,2,0,2020-01-24T09:00:00-00:00,2020-01-24T10:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-24,2,0,2020-01-24T09:00:00-00:00,2020-01-24T10:00:00-00:00,ZP26,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-24,3,0,2020-01-24T10:00:00-00:00,2020-01-24T11:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-24,3,0,2020-01-24T10:00:00-00:00,2020-01-24T11:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-24,3,0,2020-01-24T10:00:00-00:00,2020-01-24T11:00:00-00:00,ZP26,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-24,4,0,2020-01-24T11:00:00-00:00,2020-01-24T12:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-24,4,0,2020-01-24T11:00:00-00:00,2020-01-24T12:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-24,4,0,2020-01-24T11:00:00-00:00,2020-01-24T12:00:00-00:00,ZP26,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-24,5,0,2020-01-24T12:00:00-00:00,2020-01-24T13:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-24,5,0,2020-01-24T12:00:00-00:00,2020-01-24T13:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-24,5,0,2020-01-24T12:00:00-00:00,2020-01-24T13:00:00-00:00,ZP26,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-24,6,0,2020-01-24T13:00:00-00:00,2020-01-24T14:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-24,6,0,2020-01-24T13:00:00-00:00,2020-01-24T14:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-24,6,0,2020-01-24T13:00:00-00:00,2020-01-24T14:00:00-00:00,ZP26,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-24,7,0,2020-01-24T14:00:00-00:00,2020-01-24T15:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-24,7,0,2020-01-24T14:00:00-00:00,2020-01-24T15:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,8.66
2020-01-24,7,0,2020-01-24T14:00:00-00:00,2020-01-24T15:00:00-00:00,ZP26,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-24,8,0,2020-01-24T15:00:00-00:00,2020-01-24T16:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,85.45
2020-01-24,8,0,2020-01-24T15:00:00-00:00,2020-01-24T16:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,983.58
2020-01-24,8,0,2020-01-24T15:00:00-00:00,2020-01-24T16:00:00-00:00,ZP26,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,118.07
2020-01-24,9,0,2020-01-24T16:00:00-00:00,2020-01-24T17:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,363
2020-01-24,9,0,2020-01-24T16:00:00-00:00,2020-01-24T17:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,3216.65
2020-01-24,9,0,2020-01-24T16:00:00-00:00,2020-01-24T17:00:00-00:00,ZP26,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,501.81
2020-01-24,10,0,2020-01-24T17:00:00-00:00,2020-01-24T18:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,622.46
2020-01-24,10,0,2020-01-24T17:00:00-00:00,2020-01-24T18:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,4795.04
2020-01-24,10,0,2020-01-24T17:00:00-00:00,2020-01-24T18:00:00-00:00,ZP26,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,892.38
2020-01-24,11,0,2020-01-24T18:00:00-00:00,2020-01-24T19:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,755.37
2020-01-24,11,0,2020-01-24T18:00:00-00:00,2020-01-24T19:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,5258.78
2020-01-24,11,0,2020-01-24T18:00:00-00:00,2020-01-24T19:00:00-00:00,ZP26,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1061.45
2020-01-24,12,0,2020-01-24T19:00:00-00:00,2020-01-24T20:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,809.36
2020-01-24,12,0,2020-01-24T19:00:00-00:00,2020-01-24T20:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,5288.93
2020-01-24,12,0,2020-01-24T19:00:00-00:00,2020-01-24T20:00:00-00:00,ZP26,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1107.87
2020-01-24,13,0,2020-01-24T20:00:00-00:00,2020-01-24T21:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,839.49
2020-01-24,13,0,2020-01-24T20:00:00-00:00,2020-01-24T21:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,5380.62
2020-01-24,13,0,2020-01-24T20:00:00-00:00,2020-01-24T21:00:00-00:00,ZP26,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1142.72
2020-01-24,14,0,2020-01-24T21:00:00-00:00,2020-01-24T22:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,860.94
2020-01-24,14,0,2020-01-24T21:00:00-00:00,2020-01-24T22:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,5386.83
2020-01-24,14,0,2020-01-24T21:00:00-00:00,2020-01-24T22:00:00-00:00,ZP26,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1132.46
2020-01-24,15,0,2020-01-24T22:00:00-00:00,2020-01-24T23:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,831.48
2020-01-24,15,0,2020-01-24T22:00:00-00:00,2020-01-24T23:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,4891.16
2020-01-24,15,0,2020-01-24T22:00:00-00:00,2020-01-24T23:00:00-00:00,ZP26,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1049.91
2020-01-24,16,0,2020-01-24T23:00:00-00:00,2020-01-25T00:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,657.21
2020-01-24,16,0,2020-01-24T23:00:00-00:00,2020-01-25T00:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,3413.06
2020-01-24,16,0,2020-01-24T23:00:00-00:00,2020-01-25T00:00:00-00:00,ZP26,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,771.94
2020-01-24,17,0,2020-01-25T00:00:00-00:00,2020-01-25T01:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,250.64
2020-01-24,17,0,2020-01-25T00:00:00-00:00,2020-01-25T01:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1116.64
2020-01-24,17,0,2020-01-25T00:00:00-00:00,2020-01-25T01:00:00-00:00,ZP26,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,276.24
2020-01-24,18,0,2020-01-25T01:00:00-00:00,2020-01-25T02:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,1.78
2020-01-24,18,0,2020-01-25T01:00:00-00:00,2020-01-25T02:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,30.77
2020-01-24,18,0,2020-01-25T01:00:00-00:00,2020-01-25T02:00:00-00:00,ZP26,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,3.18
2020-01-24,19,0,2020-01-25T02:00:00-00:00,2020-01-25T03:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-24,19,0,2020-01-25T02:00:00-00:00,2020-01-25T03:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-24,19,0,2020-01-25T02:00:00-00:00,2020-01-25T03:00:00-00:00,ZP26,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-24,20,0,2020-01-25T03:00:00-00:00,2020-01-25T04:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-24,20,0,2020-01-25T03:00:00-00:00,2020-01-25T04:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-24,20,0,2020-01-25T03:00:00-00:00,2020-01-25T04:00:00-00:00,ZP26,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-24,21,0,2020-01-25T04:00:00-00:00,2020-01-25T05:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-24,21,0,2020-01-25T04:00:00-00:00,2020-01-25T05:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-24,21,0,2020-01-25T04:00:00-00:00,2020-01-25T05:00:00-00:00,ZP26,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-24,22,0,2020-01-25T05:00:00-00:00,2020-01-25T06:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-24,22,0,2020-01-25T05:00:00-00:00,2020-01-25T06:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-24,22,0,2020-01-25T05:00:00-00:00,2020-01-25T06:00:00-00:00,ZP26,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-24,23,0,2020-01-25T06:00:00-00:00,2020-01-25T07:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-24,23,0,2020-01-25T06:00:00-00:00,2020-01-25T07:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-24,23,0,2020-01-25T06:00:00-00:00,2020-01-25T07:00:00-00:00,ZP26,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-24,24,0,2020-01-25T07:00:00-00:00,2020-01-25T08:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-24,24,0,2020-01-25T07:00:00-00:00,2020-01-25T08:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-24,24,0,2020-01-25T07:00:00-00:00,2020-01-25T08:00:00-00:00,ZP26,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-25,1,0,2020-01-25T08:00:00-00:00,2020-01-25T09:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-25,1,0,2020-01-25T08:00:00-00:00,2020-01-25T09:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-25,1,0,2020-01-25T08:00:00-00:00,2020-01-25T09:00:00-00:00,ZP26,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-25,2,0,2020-01-25T09:00:00-00:00,2020-01-25T10:00:00-00:00,NP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
2020-01-25,2,0,2020-01-25T09:00:00-00:00,2020-01-25T10:00:00-00:00,SP15,Solar,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,2,0
