UTC time,coal,nat_gas,nuclear,hydro,solar,wind,biomass,unknown
2023-08-22 00:00:00,2274.0,30253.0,1876.0,0.0,4.0,1604.0,1659.0,8794.0
2023-08-22 01:00:00,2262.0,30843.0,1876.0,0.0,4.0,1636.0,1635.0,9113.0
2023-08-22 02:00:00,2270.0,30548.0,1878.0,0.0,4.0,1802.0,1632.0,9092.0
2023-08-22 03:00:00,2258.0,31150.0,1880.0,0.0,4.0,2169.0,1575.0,10279.0
2023-08-22 04:00:00,2272.0,30949.0,1880.0,0.0,10.0,2827.0,1534.0,12003.0
2023-08-22 05:00:00,2262.0,30622.0,1880.0,0.0,137.0,3414.0,1609.0,15844.0
2023-08-22 06:00:00,2270.0,30266.0,1880.0,0.0,408.0,3272.0,1629.0,22222.0
2023-08-22 07:00:00,2270.0,27048.0,1880.0,0.0,796.0,3113.0,1587.0,27848.0
2023-08-22 08:00:00,2285.0,21906.0,1880.0,0.0,894.0,2678.0,1582.0,31425.0
2023-08-22 09:00:00,2261.0,15638.0,1877.0,0.0,1192.0,2664.0,1575.0,36450.0
2023-08-22 10:00:00,2202.0,13980.0,1875.0,0.0,1305.0,2892.0,1553.0,39773.0
2023-08-22 11:00:00,2286.0,14981.0,1881.0,0.0,1475.0,3177.0,1578.0,39439.0
2023-08-22 12:00:00,2272.0,14956.0,1875.0,0.0,1517.0,3398.0,1537.0,38452.0
2023-08-22 13:00:00,2290.0,15926.0,1872.0,0.0,1419.0,3528.0,1474.0,38358.0
2023-08-22 14:00:00,2287.0,19858.0,1872.0,0.0,944.0,3405.0,1528.0,37204.0
2023-08-22 15:00:00,2302.0,23235.0,1872.0,0.0,842.0,3559.0,1567.0,32965.0
2023-08-22 16:00:00,2289.0,27298.0,1873.0,0.0,508.0,3573.0,1571.0,25853.0
2023-08-22 17:00:00,2279.0,30061.0,1876.0,0.0,184.0,3129.0,1614.0,18634.0
2023-08-22 18:00:00,2294.0,32496.0,1877.0,0.0,23.0,2398.0,1618.0,15704.0
2023-08-22 19:00:00,2303.0,35247.0,1876.0,0.0,4.0,2034.0,1632.0,14864.0
2023-08-22 20:00:00,2298.0,35944.0,1876.0,0.0,4.0,2063.0,1631.0,13560.0
2023-08-22 21:00:00,2302.0,36104.0,1876.0,0.0,4.0,2308.0,1641.0,12894.0
2023-08-22 22:00:00,2317.0,31865.0,1876.0,0.0,4.0,2427.0,1669.0,10448.0
2023-08-22 23:00:00,2308.0,31254.0,1876.0,0.0,4.0,1911.0,1686.0,9905.0
