Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass,unknown
37032,2023-03-24 00:00:00,333.64,5653.0,4262.0,1824.0,0.0,4.0,19180.0,1578.0,20594.0
37033,2023-03-24 01:00:00,337.52,5919.0,4281.0,1828.0,0.0,4.0,19997.0,1533.0,22087.0
37034,2023-03-24 02:00:00,341.0,6491.0,4263.0,1828.0,0.0,4.0,20024.0,1478.0,21853.0
37035,2023-03-24 03:00:00,344.98,7062.0,4295.0,1828.0,0.0,4.0,19721.0,1397.0,21210.0
37036,2023-03-24 04:00:00,342.8,7120.0,4301.0,1828.0,0.0,4.0,19486.0,1385.0,20220.0
37037,2023-03-24 05:00:00,344.98,7079.0,4282.0,1826.0,0.0,6.0,19611.0,1451.0,21097.0
37038,2023-03-24 06:00:00,349.98,7108.0,4464.0,1824.0,0.0,103.0,19398.0,1479.0,22118.0
37039,2023-03-24 07:00:00,362.96,7278.0,4582.0,1823.0,0.0,249.0,19246.0,1505.0,25286.0
37040,2023-03-24 08:00:00,370.34,7198.0,4373.0,1820.0,0.0,646.0,19159.0,1488.0,28128.0
37041,2023-03-24 09:00:00,384.31,7241.0,4506.0,1820.0,0.0,1046.0,19081.0,1451.0,33226.0
37042,2023-03-24 10:00:00,397.46,7214.0,4328.0,1820.0,0.0,1136.0,17622.0,1469.0,35296.0
37043,2023-03-24 11:00:00,415.16,7233.0,4316.0,1820.0,0.0,1339.0,14284.0,1474.0,34748.0
37044,2023-03-24 12:00:00,410.73,7223.0,4345.0,1820.0,0.0,1145.0,14727.0,1389.0,33429.0
37045,2023-03-24 13:00:00,402.25,7170.0,4229.0,1820.0,0.0,1163.0,15197.0,1274.0,31241.0
37046,2023-03-24 14:00:00,371.71,7119.0,4114.0,1823.0,0.0,763.0,18656.0,1402.0,27841.0
37047,2023-03-24 15:00:00,362.96,7206.0,4187.0,1821.0,0.0,502.0,18180.0,1507.0,24043.0
37048,2023-03-24 16:00:00,366.81,7917.0,4516.0,1820.0,0.0,180.0,19103.0,1601.0,24980.0
37049,2023-03-24 17:00:00,386.5,9825.0,5632.0,1819.0,0.0,38.0,19616.0,1599.0,28331.0
37050,2023-03-24 18:00:00,392.01,9933.0,6278.0,1819.0,0.0,4.0,19345.0,1569.0,29487.0
37051,2023-03-24 19:00:00,387.13,9541.0,5425.0,1816.0,0.0,4.0,19774.0,1599.0,29349.0
37052,2023-03-24 20:00:00,375.98,8637.0,4790.0,1817.0,0.0,4.0,19870.0,1558.0,27400.0
37053,2023-03-24 21:00:00,361.98,7541.0,4638.0,1816.0,0.0,4.0,19987.0,1596.0,25503.0
37054,2023-03-24 22:00:00,350.72,7254.0,4395.0,1816.0,0.0,4.0,20171.0,1571.0,23231.0
37055,2023-03-24 23:00:00,351.84,7336.0,3904.0,1820.0,0.0,4.0,19034.0,1517.0,21541.0
