UTC time,coal,nat_gas,nuclear,hydro,solar,wind,biomass,unknown
2023-12-24 00:00:00,2398.0,3932.0,1941.0,0.0,4.0,17831.0,1453.0,17132.0
2023-12-24 01:00:00,2395.0,3990.0,1941.0,0.0,4.0,17505.0,1451.0,16995.0
2023-12-24 02:00:00,2404.0,4034.0,1940.0,0.0,4.0,17369.0,1439.0,16974.0
2023-12-24 03:00:00,2390.0,3981.0,1940.0,0.0,4.0,17358.0,1412.0,16949.0
2023-12-24 04:00:00,2271.0,4006.0,1940.0,0.0,4.0,17355.0,1436.0,16860.0
2023-12-24 05:00:00,2388.0,4076.0,1940.0,0.0,4.0,17369.0,1479.0,16783.0
2023-12-24 06:00:00,2388.0,4075.0,1940.0,0.0,4.0,17409.0,1493.0,16992.0
2023-12-24 07:00:00,2390.0,4161.0,1940.0,0.0,4.0,17326.0,1471.0,16868.0
2023-12-24 08:00:00,2384.0,4132.0,1940.0,0.0,8.0,21059.0,1466.0,16734.0
2023-12-24 09:00:00,2600.0,4130.0,1941.0,0.0,39.0,22205.0,1438.0,18543.0
2023-12-24 10:00:00,1513.0,4341.0,1944.0,0.0,43.0,22492.0,1429.0,19666.0
2023-12-24 11:00:00,1417.0,4623.0,1944.0,0.0,58.0,22701.0,1428.0,20854.0
2023-12-24 12:00:00,1459.0,3961.0,1943.0,0.0,31.0,22401.0,1409.0,20053.0
2023-12-24 13:00:00,1454.0,4014.0,1943.0,0.0,16.0,22596.0,1456.0,19609.0
2023-12-24 14:00:00,1452.0,4045.0,1940.0,0.0,5.0,22255.0,1449.0,19271.0
2023-12-24 15:00:00,1446.0,4123.0,1940.0,0.0,4.0,22107.0,1487.0,19331.0
2023-12-24 16:00:00,1436.0,4053.0,1940.0,0.0,4.0,22257.0,1516.0,19252.0
2023-12-24 17:00:00,1419.0,4001.0,1940.0,0.0,4.0,22548.0,1514.0,18795.0
2023-12-24 18:00:00,1342.0,4024.0,1940.0,0.0,4.0,22351.0,1471.0,18412.0
2023-12-24 19:00:00,1361.0,4114.0,1941.0,0.0,4.0,22487.0,1482.0,17853.0
2023-12-24 20:00:00,1415.0,4101.0,1937.0,0.0,4.0,22262.0,1515.0,17151.0
2023-12-24 21:00:00,1547.0,4197.0,1937.0,0.0,4.0,21605.0,1460.0,16129.0
2023-12-24 22:00:00,2481.0,4137.0,1940.0,0.0,4.0,16697.0,1472.0,15792.0
2023-12-24 23:00:00,2489.0,4215.0,1940.0,0.0,4.0,16815.0,1460.0,16115.0
