UTC time,coal,nat_gas,nuclear,hydro,solar,wind,biomass,unknown
2023-06-19 00:00:00,1213.0,17684.0,1893.0,0.0,4.0,10577.0,1405.0,14815.0
2023-06-19 01:00:00,1160.0,17334.0,1896.0,0.0,4.0,12038.0,1423.0,14416.0
2023-06-19 02:00:00,1179.0,15941.0,1896.0,0.0,4.0,11925.0,1426.0,13721.0
2023-06-19 03:00:00,1198.0,17163.0,1895.0,0.0,15.0,14098.0,1401.0,14401.0
2023-06-19 04:00:00,1217.0,19382.0,1896.0,0.0,100.0,14777.0,1397.0,16667.0
2023-06-19 05:00:00,1273.0,20552.0,1893.0,0.0,253.0,13434.0,1403.0,19522.0
2023-06-19 06:00:00,1978.0,22953.0,1892.0,0.0,390.0,11224.0,1412.0,24952.0
2023-06-19 07:00:00,2316.0,21615.0,1892.0,0.0,272.0,11285.0,1409.0,28979.0
2023-06-19 08:00:00,1395.0,21004.0,1892.0,0.0,376.0,9960.0,1412.0,33485.0
2023-06-19 09:00:00,1206.0,19011.0,1889.0,0.0,771.0,8888.0,1405.0,40336.0
2023-06-19 10:00:00,1105.0,15122.0,1888.0,0.0,1177.0,8532.0,1415.0,44870.0
2023-06-19 11:00:00,1098.0,13043.0,1888.0,0.0,1271.0,7509.0,1334.0,48196.0
2023-06-19 12:00:00,1124.0,11898.0,1888.0,0.0,1285.0,6088.0,1369.0,49138.0
2023-06-19 13:00:00,1155.0,13035.0,1890.0,0.0,1328.0,5153.0,1314.0,48057.0
2023-06-19 14:00:00,1289.0,16351.0,1892.0,0.0,1256.0,4095.0,1325.0,43485.0
2023-06-19 15:00:00,1833.0,19999.0,1892.0,0.0,1058.0,3137.0,1373.0,36119.0
2023-06-19 16:00:00,2381.0,21763.0,1893.0,0.0,759.0,2071.0,1286.0,25724.0
2023-06-19 17:00:00,2480.0,22295.0,1890.0,0.0,418.0,1146.0,1339.0,18141.0
2023-06-19 18:00:00,2548.0,22300.0,1888.0,0.0,144.0,745.0,1347.0,13637.0
2023-06-19 19:00:00,2522.0,22337.0,1887.0,0.0,24.0,550.0,1391.0,11090.0
2023-06-19 20:00:00,2512.0,22604.0,1886.0,0.0,4.0,618.0,1368.0,10220.0
2023-06-19 21:00:00,2522.0,22901.0,1887.0,0.0,4.0,805.0,1366.0,10171.0
2023-06-19 22:00:00,2520.0,22971.0,1888.0,0.0,4.0,1586.0,1403.0,9835.0
2023-06-19 23:00:00,2348.0,22450.0,1888.0,0.0,4.0,2510.0,1389.0,9713.0
