UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast,avg_unknown_production_forecast
2023-05-09 00:00:00,2024-07-17 00:00:00,3.1,3.572196425320236,284.3366176205469,283.8123151731612,2.7687329475811246,2.0916594499498267,4637.5748,10289.63332,1947.96885,0.0,0.0,2964.0001,1445.29457,10783.66549
2023-05-09 01:00:00,2024-07-17 00:00:00,3.1,3.880871284286489,283.97140297318685,283.5092757823949,0.0,0.4249938982140528,4758.85793,10348.48342,1944.06441,0.0,0.0,3584.99997,1455.84425,10318.87445
2023-05-09 02:00:00,2024-07-17 00:00:00,3.1,3.880871284286489,283.97140297318685,283.5092757823949,0.0,0.4249938982140528,4849.10533,10258.78112,1942.99487,0.0,0.0,4365.0001,1454.70011,10502.67404
2023-05-09 03:00:00,2024-07-17 00:00:00,3.1,3.880871284286489,283.97140297318685,283.5092757823949,0.0,0.4249938982140528,4843.39772,9847.83737,1945.48689,0.0,0.0,5219.99995,1459.62269,10985.97864
2023-05-09 04:00:00,2024-07-17 00:00:00,3.1,4.171747015324142,284.1543659624956,283.34434203411644,12.4258435853377,0.6592194333173905,4826.01637,9501.73374,1937.95025,0.0,148.0,5818.99997,1459.4194,11802.96496
2023-05-09 05:00:00,2024-07-17 00:00:00,3.1,4.171747015324142,284.1543659624956,283.34434203411644,12.4258435853377,0.6592194333173905,4821.36654,9356.80511,1943.19602,0.0,690.99999,6444.00006,1456.31561,12855.16344
2023-05-09 06:00:00,2024-07-17 00:00:00,3.1,4.171747015324142,284.1543659624956,283.34434203411644,12.4258435853377,0.6592194333173905,4749.19457,8947.94618,1949.25121,0.0,1499.00001,6687.9999,1386.82919,14593.52681
2023-05-09 07:00:00,2024-07-17 00:00:00,3.1,4.126044500765101,284.9395248968359,283.2011147241068,161.95641566995295,0.2218972698966821,4723.83053,8726.78413,1936.25256,0.0,2351.99991,6184.00002,1437.68012,16716.09408
2023-05-09 08:00:00,2024-07-17 00:00:00,3.1,4.126044500765101,284.9395248968359,283.2011147241068,161.95641566995295,0.2218972698966821,4707.5872,8943.43728,1935.42051,0.0,3291.00007,5823.9999,1437.04545,18724.20081
2023-05-09 09:00:00,2024-07-17 00:00:00,3.1,4.126044500765101,284.9395248968359,283.2011147241068,161.95641566995295,0.2218972698966821,4766.27759,9521.79788,1936.94105,0.0,3846.99992,5637.99985,1447.93044,19947.98354
2023-05-09 10:00:00,2024-07-17 00:00:00,3.1,3.644481586204006,285.5593701939794,283.1807358395501,243.8073457988557,0.7690436794313829,4862.44357,9977.12594,1934.0705,0.0,3973.99991,5664.99998,1449.75814,20173.4927
2023-05-09 11:00:00,2024-07-17 00:00:00,3.1,3.644481586204006,285.5593701939794,283.1807358395501,243.8073457988557,0.7690436794313829,4963.44607,10538.42704,1933.05399,0.0,4299.99982,5754.99984,1441.63766,20293.36725
