Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
38808,2023-06-06 00:00:00,220.25,0.0,2146.0,741.0,0.0,418.0,350.0,31.0
38809,2023-06-06 01:00:00,207.71,0.0,2126.0,733.0,0.0,636.0,347.0,31.0
38810,2023-06-06 02:00:00,195.45,0.0,2022.0,593.0,0.0,925.0,346.0,30.0
38811,2023-06-06 03:00:00,188.43,0.0,1909.0,546.0,0.0,1013.0,342.0,30.0
38812,2023-06-06 04:00:00,204.27,0.0,2235.0,482.0,0.0,1041.0,343.0,29.0
38813,2023-06-06 05:00:00,159.97,0.0,2159.0,1483.0,33.0,1065.0,329.0,29.0
38814,2023-06-06 06:00:00,150.2,0.0,2164.0,1583.0,214.0,1119.0,330.0,28.0
38815,2023-06-06 07:00:00,153.6,0.0,2188.0,1143.0,629.0,1059.0,334.0,30.0
38816,2023-06-06 08:00:00,160.0,0.0,1896.0,464.0,990.0,782.0,333.0,31.0
38817,2023-06-06 09:00:00,150.17,0.0,1660.0,232.0,1300.0,645.0,335.0,29.0
38818,2023-06-06 10:00:00,140.93,0.0,1459.0,61.0,1441.0,626.0,336.0,30.0
38819,2023-06-06 11:00:00,148.52,0.0,1610.0,64.0,1401.0,688.0,337.0,31.0
38820,2023-06-06 12:00:00,144.9,0.0,1624.0,69.0,1370.0,833.0,334.0,28.0
38821,2023-06-06 13:00:00,141.36,0.0,1608.0,83.0,1341.0,934.0,335.0,30.0
38822,2023-06-06 14:00:00,140.31,0.0,1474.0,68.0,1096.0,1015.0,330.0,31.0
38823,2023-06-06 15:00:00,169.25,0.0,1846.0,169.0,747.0,1025.0,318.0,29.0
38824,2023-06-06 16:00:00,185.45,0.0,2042.0,307.0,475.0,1023.0,288.0,29.0
38825,2023-06-06 17:00:00,162.38,0.0,2199.0,1291.0,227.0,1063.0,307.0,30.0
38826,2023-06-06 18:00:00,156.69,0.0,2206.0,1663.0,66.0,1015.0,334.0,28.0
38827,2023-06-06 19:00:00,155.4,0.0,2186.0,1501.0,7.0,1254.0,335.0,29.0
38828,2023-06-06 20:00:00,155.21,0.0,2213.0,1218.0,0.0,1589.0,334.0,29.0
38829,2023-06-06 21:00:00,154.43,0.0,2177.0,1080.0,0.0,1702.0,336.0,29.0
38830,2023-06-06 22:00:00,162.26,0.0,2049.0,641.0,0.0,1710.0,346.0,29.0
38831,2023-06-06 23:00:00,157.8,0.0,1852.0,642.0,0.0,1577.0,348.0,29.0
