Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
40608,2023-08-20 00:00:00,185.07,0.0,1252.0,603.0,0.0,334.0,373.0,28.0
40609,2023-08-20 01:00:00,197.74,0.0,1237.0,391.0,0.0,363.0,377.0,28.0
40610,2023-08-20 02:00:00,206.39,0.0,1263.0,315.0,0.0,363.0,375.0,29.0
40611,2023-08-20 03:00:00,207.84,0.0,1259.0,285.0,0.0,371.0,374.0,27.0
40612,2023-08-20 04:00:00,202.83,0.0,1239.0,292.0,0.0,405.0,370.0,25.0
40613,2023-08-20 05:00:00,218.59,0.0,1230.0,75.0,1.0,447.0,373.0,27.0
40614,2023-08-20 06:00:00,193.61,0.0,1081.0,145.0,95.0,428.0,372.0,28.0
40615,2023-08-20 07:00:00,161.65,0.0,891.0,48.0,455.0,344.0,373.0,28.0
40616,2023-08-20 08:00:00,104.88,0.0,573.0,42.0,934.0,228.0,370.0,28.0
40617,2023-08-20 09:00:00,74.85,0.0,476.0,201.0,1310.0,185.0,368.0,28.0
40618,2023-08-20 10:00:00,72.34,0.0,475.0,62.0,1547.0,163.0,370.0,27.0
40619,2023-08-20 11:00:00,67.91,0.0,453.0,24.0,1658.0,172.0,370.0,28.0
40620,2023-08-20 12:00:00,62.31,0.0,436.0,36.0,1683.0,289.0,367.0,27.0
40621,2023-08-20 13:00:00,61.42,0.0,451.0,24.0,1649.0,462.0,365.0,28.0
40622,2023-08-20 14:00:00,62.41,0.0,469.0,45.0,1535.0,589.0,364.0,27.0
40623,2023-08-20 15:00:00,71.41,0.0,522.0,30.0,1324.0,662.0,364.0,28.0
40624,2023-08-20 16:00:00,88.98,0.0,642.0,81.0,1011.0,720.0,363.0,27.0
40625,2023-08-20 17:00:00,141.66,0.0,1053.0,78.0,568.0,772.0,365.0,28.0
40626,2023-08-20 18:00:00,147.23,0.0,1397.0,867.0,147.0,814.0,367.0,28.0
40627,2023-08-20 19:00:00,155.27,0.0,1658.0,1096.0,4.0,900.0,366.0,27.0
40628,2023-08-20 20:00:00,162.01,0.0,1776.0,933.0,1.0,1049.0,366.0,27.0
40629,2023-08-20 21:00:00,168.55,0.0,1724.0,694.0,0.0,1066.0,368.0,28.0
40630,2023-08-20 22:00:00,171.47,0.0,1635.0,616.0,0.0,976.0,367.0,28.0
40631,2023-08-20 23:00:00,186.55,0.0,1825.0,592.0,0.0,891.0,370.0,28.0
