UTC time,coal,nat_gas,hydro,solar,wind,biomass,unknown
2023-06-16 00:00:00,0.0,1986.0,799.0,0.0,444.0,317.0,12.0
2023-06-16 01:00:00,0.0,1977.0,738.0,0.0,409.0,317.0,12.0
2023-06-16 02:00:00,0.0,1950.0,634.0,0.0,371.0,321.0,12.0
2023-06-16 03:00:00,0.0,1950.0,739.0,0.0,394.0,322.0,12.0
2023-06-16 04:00:00,0.0,1930.0,1477.0,0.0,434.0,319.0,12.0
2023-06-16 05:00:00,0.0,1930.0,2225.0,31.0,352.0,327.0,12.0
2023-06-16 06:00:00,0.0,1933.0,2219.0,240.0,234.0,332.0,12.0
2023-06-16 07:00:00,0.0,1964.0,1267.0,612.0,150.0,331.0,12.0
2023-06-16 08:00:00,0.0,1967.0,996.0,901.0,102.0,335.0,12.0
2023-06-16 09:00:00,0.0,1789.0,792.0,1172.0,139.0,331.0,12.0
2023-06-16 10:00:00,0.0,1724.0,623.0,1408.0,220.0,321.0,11.0
2023-06-16 11:00:00,0.0,1727.0,659.0,1499.0,297.0,323.0,11.0
2023-06-16 12:00:00,0.0,1720.0,464.0,1519.0,415.0,317.0,12.0
2023-06-16 13:00:00,0.0,1760.0,668.0,1420.0,553.0,320.0,11.0
2023-06-16 14:00:00,0.0,1862.0,506.0,1355.0,728.0,315.0,11.0
2023-06-16 15:00:00,0.0,1986.0,394.0,1207.0,902.0,316.0,11.0
2023-06-16 16:00:00,0.0,1993.0,553.0,985.0,972.0,322.0,11.0
2023-06-16 17:00:00,0.0,2053.0,853.0,659.0,1093.0,326.0,11.0
2023-06-16 18:00:00,0.0,2215.0,1924.0,262.0,1080.0,325.0,11.0
2023-06-16 19:00:00,0.0,2320.0,2792.0,40.0,1084.0,323.0,11.0
2023-06-16 20:00:00,0.0,2393.0,2883.0,1.0,1139.0,323.0,12.0
2023-06-16 21:00:00,0.0,2318.0,1677.0,0.0,1165.0,325.0,12.0
2023-06-16 22:00:00,0.0,2180.0,1584.0,0.0,1073.0,330.0,12.0
2023-06-16 23:00:00,0.0,1975.0,1093.0,0.0,932.0,326.0,12.0
