UTC time,coal,nat_gas,hydro,solar,wind,biomass,unknown
2023-03-17 00:00:00,0.0,217.0,934.0,0.0,2557.0,338.0,29.0
2023-03-17 01:00:00,0.0,215.0,759.0,0.0,2723.0,339.0,29.0
2023-03-17 02:00:00,0.0,216.0,775.0,0.0,2876.0,338.0,29.0
2023-03-17 03:00:00,0.0,216.0,632.0,0.0,3051.0,340.0,29.0
2023-03-17 04:00:00,0.0,217.0,727.0,0.0,2935.0,342.0,29.0
2023-03-17 05:00:00,0.0,213.0,1144.0,0.0,2668.0,343.0,29.0
2023-03-17 06:00:00,0.0,220.0,1389.0,3.0,2821.0,342.0,30.0
2023-03-17 07:00:00,0.0,242.0,1485.0,171.0,2945.0,339.0,29.0
2023-03-17 08:00:00,0.0,249.0,1047.0,592.0,2928.0,336.0,29.0
2023-03-17 09:00:00,0.0,253.0,490.0,916.0,3055.0,330.0,28.0
2023-03-17 10:00:00,0.0,253.0,740.0,984.0,3119.0,335.0,29.0
2023-03-17 11:00:00,0.0,257.0,615.0,1016.0,3209.0,340.0,29.0
2023-03-17 12:00:00,0.0,254.0,703.0,977.0,3232.0,337.0,29.0
2023-03-17 13:00:00,0.0,258.0,674.0,936.0,3393.0,339.0,29.0
2023-03-17 14:00:00,0.0,259.0,647.0,831.0,3504.0,340.0,28.0
2023-03-17 15:00:00,0.0,262.0,477.0,669.0,3288.0,344.0,29.0
2023-03-17 16:00:00,0.0,278.0,699.0,503.0,3094.0,350.0,29.0
2023-03-17 17:00:00,0.0,343.0,894.0,214.0,2940.0,345.0,29.0
2023-03-17 18:00:00,0.0,406.0,1361.0,21.0,2855.0,344.0,29.0
2023-03-17 19:00:00,0.0,410.0,2273.0,0.0,2558.0,348.0,28.0
2023-03-17 20:00:00,0.0,408.0,2052.0,0.0,2287.0,344.0,29.0
2023-03-17 21:00:00,0.0,277.0,1885.0,0.0,2069.0,344.0,29.0
2023-03-17 22:00:00,0.0,246.0,1509.0,0.0,2022.0,349.0,29.0
2023-03-17 23:00:00,0.0,355.0,1463.0,0.0,2012.0,345.0,28.0
