UTC time,coal,nat_gas,hydro,solar,wind,biomass,unknown
2023-05-14 00:00:00,0.0,161.0,49.0,0.0,1605.0,317.0,23.0
2023-05-14 01:00:00,0.0,161.0,163.0,0.0,1623.0,320.0,24.0
2023-05-14 02:00:00,0.0,162.0,182.0,0.0,1678.0,320.0,23.0
2023-05-14 03:00:00,0.0,162.0,209.0,0.0,1653.0,316.0,22.0
2023-05-14 04:00:00,0.0,164.0,178.0,0.0,1550.0,316.0,21.0
2023-05-14 05:00:00,0.0,163.0,157.0,17.0,1371.0,316.0,23.0
2023-05-14 06:00:00,0.0,163.0,292.0,232.0,1164.0,316.0,23.0
2023-05-14 07:00:00,0.0,162.0,288.0,694.0,861.0,310.0,23.0
2023-05-14 08:00:00,0.0,162.0,108.0,1111.0,640.0,308.0,23.0
2023-05-14 09:00:00,0.0,163.0,129.0,1404.0,468.0,309.0,23.0
2023-05-14 10:00:00,0.0,161.0,91.0,1575.0,412.0,309.0,23.0
2023-05-14 11:00:00,0.0,160.0,76.0,1614.0,474.0,312.0,23.0
2023-05-14 12:00:00,0.0,159.0,80.0,1617.0,571.0,315.0,23.0
2023-05-14 13:00:00,0.0,160.0,147.0,1571.0,711.0,315.0,24.0
2023-05-14 14:00:00,0.0,161.0,146.0,1442.0,954.0,314.0,24.0
2023-05-14 15:00:00,0.0,161.0,226.0,1314.0,1192.0,314.0,23.0
2023-05-14 16:00:00,0.0,160.0,223.0,1031.0,1401.0,316.0,23.0
2023-05-14 17:00:00,0.0,159.0,265.0,618.0,1599.0,311.0,20.0
2023-05-14 18:00:00,0.0,164.0,148.0,198.0,1573.0,312.0,20.0
2023-05-14 19:00:00,0.0,168.0,902.0,14.0,1515.0,314.0,23.0
2023-05-14 20:00:00,0.0,166.0,813.0,0.0,1525.0,314.0,23.0
2023-05-14 21:00:00,0.0,169.0,460.0,0.0,1514.0,310.0,23.0
2023-05-14 22:00:00,0.0,169.0,130.0,0.0,1399.0,312.0,23.0
2023-05-14 23:00:00,0.0,172.0,125.0,0.0,1277.0,318.0,23.0
