,UTC time,Local time,net_generation,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_wind_production_forecast,avg_solar_production_forecast
10,01/01/2020 10:00:00,2020-01-01 05:00:00,8167,251.1,3,3131,3342,0,688,0,355,648,5.39634408090019,271.388574184594,268.215301134261,0,0.029160923826102,703.7048,0
11,01/01/2020 11:00:00,2020-01-01 06:00:00,8217,251.88,6,3147,3345,0,672,0,386,660,5.39634408090019,271.388574184594,268.215301134261,0,0.029160923826102,691.7653,0
12,01/01/2020 12:00:00,2020-01-01 07:00:00,8429,258.46,3,3373,3332,0,688,0,372,661,5.39634408090019,271.388574184594,268.215301134261,0,0.029160923826102,667.92346,0
13,01/01/2020 13:00:00,2020-01-01 08:00:00,8405,249.07,5,3198,3328,0,799,2,418,655,5.65669552756285,273.516289080505,269.632411258501,117.750812562308,0.002774112910506,649.97943,10.112284
14,01/01/2020 14:00:00,2020-01-01 09:00:00,8590,254.37,12,3384,3334,0,762,20,430,647,5.65669552756285,273.516289080505,269.632411258501,117.750812562308,0.002774112910506,633.5433,32.03968
15,01/01/2020 15:00:00,2020-01-01 10:00:00,8759,258.45,9,3546,3336,0,768,46,405,648,5.65669552756285,273.516289080505,269.632411258501,117.750812562308,0.002774112910506,615.0596,53.608246
16,01/01/2020 16:00:00,2020-01-01 11:00:00,9111,263.1,5,3807,3353,0,755,74,458,658,5.87747340796597,275.526862642665,271.249839290541,223.788606863436,0.01934021722665,597.2527,68.39189
17,01/01/2020 17:00:00,2020-01-01 12:00:00,9345,266.94,9,3996,3340,0,736,82,522,660,5.87747340796597,275.526862642665,271.249839290541,223.788606863436,0.01934021722665,581.5762,73.06735
18,01/01/2020 18:00:00,2020-01-01 13:00:00,9485,268.85,8,4124,3330,0,739,76,558,651,5.87747340796597,275.526862642665,271.249839290541,223.788606863436,0.01934021722665,563.55804,68.12239
19,01/01/2020 19:00:00,2020-01-01 14:00:00,9904,276.89,8,4497,3355,0,755,63,562,664,5.25361290005988,274.963269347566,271.649135882768,164.059518318364,0.030045260825127,546.10455,56.769363
20,01/01/2020 20:00:00,2020-01-01 15:00:00,10237,285.37,5,4874,3344,0,752,45,556,661,5.25361290005988,274.963269347566,271.649135882768,164.059518318364,0.030045260825127,518.0421,40.83429
21,01/01/2020 21:00:00,2020-01-01 16:00:00,10811,285.38,2,5187,3358,0,1016,16,560,672,5.25361290005988,274.963269347566,271.649135882768,164.059518318364,0.030045260825127,500.30493,24.677711
22,01/01/2020 22:00:00,2020-01-01 17:00:00,11845,281.56,0,5658,3346,0,1536,1,620,684,5.02695415308701,274.696144917337,271.849412767524,82.5746620556157,0.144948935179836,482.06775,6.6142273
23,01/01/2020 23:00:00,2020-01-01 18:00:00,12738,284.75,1,6216,3344,0,1851,0,628,699,5.02695415308701,274.696144917337,271.849412767524,82.5746620556157,0.144948935179836,465.2469,0
24,01/02/2020 00:00:00,2020-01-01 19:00:00,12457,282.27,2,5993,3321,0,1800,0,644,697,5.02695415308701,274.696144917337,271.849412767524,82.5746620556157,0.144948935179836,272.61945,1.2900616
25,01/02/2020 01:00:00,2020-01-01 20:00:00,11928,289.38,3,5892,3312,0,1348,0,683,689,4.90258383402367,275.439088828959,272.69972900855,0,0.056931033192977,284.66727,0.94245404
26,01/02/2020 02:00:00,2020-01-01 21:00:00,11305,292.01,1,5606,3313,0,1007,0,689,688,4.90258383402367,275.439088828959,272.69972900855,0,0.056931033192977,311.46402,0.58975464
27,01/02/2020 03:00:00,2020-01-01 22:00:00,10602,283.92,1,5047,3308,0,890,0,688,668,4.90258383402367,275.439088828959,272.69972900855,0,0.056931033192977,335.0284,0
28,01/02/2020 04:00:00,2020-01-01 23:00:00,9800,275.71,1,4444,3306,0,723,0,670,656,4.82155411643064,275.830510396516,273.386128940709,0,0.140875989860442,358.43396,0.6901721
29,01/02/2020 05:00:00,2020-01-02 00:00:00,9289,267.98,0,4023,3297,0,683,0,636,650,4.82155411643064,275.830510396516,273.386128940709,0,0.140875989860442,378.7444,1.1535412
30,01/02/2020 06:00:00,2020-01-02 01:00:00,8808,255.79,0,3526,3340,0,644,0,637,661,4.82155411643064,275.830510396516,273.386128940709,0,0.140875989860442,401.5292,0.055951998
31,01/02/2020 07:00:00,2020-01-02 02:00:00,8594,252.21,1,3348,3323,0,641,0,618,663,4.71290029538003,276.063948143976,273.889235093301,0,0.092083148649142,412.71008,0
32,01/02/2020 08:00:00,2020-01-02 03:00:00,8506,245.3,1,3192,3329,0,677,0,653,655,4.71290029538003,276.063948143976,273.889235093301,0,0.092083148649142,419.06213,0
33,01/02/2020 09:00:00,2020-01-02 04:00:00,8664,248.1,1,3310,3353,0,684,0,654,661,4.71290029538003,276.063948143976,273.889235093301,0,0.092083148649142,430.26035,0
34,01/02/2020 10:00:00,2020-01-02 05:00:00,9039,260.24,2,3723,3354,0,651,0,647,662,4.27771223138647,276.123177816685,274.3095709835,0,0.299872320747861,433.08707,0
35,01/02/2020 11:00:00,2020-01-02 06:00:00,9660,274.68,0,4380,3345,0,670,0,630,634,4.27771223138647,276.123177816685,274.3095709835,0,0.299872320747861,418.26505,0
36,01/02/2020 12:00:00,2020-01-02 07:00:00,10812,286.89,0,5272,3376,0,941,0,582,642,4.27771223138647,276.123177816685,274.3095709835,0,0.299872320747861,410.51196,0
37,01/02/2020 13:00:00,2020-01-02 08:00:00,11482,285.18,0,5612,3330,0,1366,1,536,637,4.13814080850601,277.436753035683,275.891706519982,52.3763174130375,0.44031855869078,395.4599,3.2881925
38,01/02/2020 14:00:00,2020-01-02 09:00:00,11509,291,0,5766,3333,0,1265,16,490,639,4.13814080850601,277.436753035683,275.891706519982,52.3763174130375,0.44031855869078,367.83847,14.394682
39,01/02/2020 15:00:00,2020-01-02 10:00:00,11180,292.93,0,5605,3315,0,1127,39,444,650,4.13814080850601,277.436753035683,275.891706519982,52.3763174130375,0.44031855869078,349.31635,29.537987
40,01/02/2020 16:00:00,2020-01-02 11:00:00,10941,296.69,0,5543,3334,0,938,72,397,657,4.25034829215135,278.115810754623,276.838365738523,94.6788054083931,0.762629632801388,323.76648,40.56511
41,01/02/2020 17:00:00,2020-01-02 12:00:00,10518,293.85,0,5260,3317,6,829,103,373,630,4.25034829215135,278.115810754623,276.838365738523,94.6788054083931,0.762629632801388,293.69525,46.700077
42,01/02/2020 18:00:00,2020-01-02 13:00:00,10016,289.42,3,4876,3314,3,775,111,307,626,4.25034829215135,278.115810754623,276.838365738523,94.6788054083931,0.762629632801388,260.4435,44.162006
43,01/02/2020 19:00:00,2020-01-02 14:00:00,9969,289.13,1,4853,3341,0,785,103,261,624,3.4641072529274,277.570378603461,276.549258196604,67.170966035698,0.117648360954013,235.11313,36.84906
44,01/02/2020 20:00:00,2020-01-02 15:00:00,10382,301.37,1,5285,3367,47,771,60,217,634,3.4641072529274,277.570378603461,276.549258196604,67.170966035698,0.117648360954013,210.72232,26.77055
45,01/02/2020 21:00:00,2020-01-02 16:00:00,11127,317.19,2,5905,3387,198,794,15,193,633,3.4641072529274,277.570378603461,276.549258196604,67.170966035698,0.117648360954013,191.6064,14.68679
46,01/02/2020 22:00:00,2020-01-02 17:00:00,12218,320.47,1,6291,3388,470,1233,1,185,649,3.30254729079058,277.180429233101,276.14065351336,33.7254443039038,0.16273114763454,170.27316,3.2466822
47,01/02/2020 23:00:00,2020-01-02 18:00:00,13543,311.12,5,6795,3364,497,2016,0,201,666,3.30254729079058,277.180429233101,276.14065351336,33.7254443039038,0.16273114763454,156.61154,0
48,01/03/2020 00:00:00,2020-01-02 19:00:00,13151,310.38,4,6565,3313,489,1871,0,257,652,3.30254729079058,277.180429233101,276.14065351336,33.7254443039038,0.16273114763454,410.93625,1.2592326
49,01/03/2020 01:00:00,2020-01-02 20:00:00,12626,314.04,4,6361,3315,488,1551,0,268,640,3.53482923921667,276.923575622417,275.68826572785,0,0.015981515831076,394.73782,0.87508297
50,01/03/2020 02:00:00,2020-01-02 21:00:00,11821,313.7,0,5887,3304,487,1231,0,291,621,3.53482923921667,276.923575622417,275.68826572785,0,0.015981515831076,376.90994,1.7160684
51,01/03/2020 03:00:00,2020-01-02 22:00:00,10821,309.28,2,5560,3307,208,803,0,337,604,3.53482923921667,276.923575622417,275.68826572785,0,0.015981515831076,366.50668,0.92170036
52,01/03/2020 04:00:00,2020-01-02 23:00:00,9802,289.95,1,4825,3304,1,748,0,330,593,3.10716290663197,276.192962171382,274.915742131729,0,0.094811619770611,355.12073,0.83128417
53,01/03/2020 05:00:00,2020-01-03 00:00:00,9198,279.79,1,4267,3296,0,733,0,299,602,3.10716290663197,276.192962171382,274.915742131729,0,0.094811619770611,321.60477,1.3841685
54,01/03/2020 06:00:00,2020-01-03 01:00:00,8795,270.32,1,3886,3335,0,669,0,314,590,3.10716290663197,276.192962171382,274.915742131729,0,0.094811619770611,311.36703,1.5777712
55,01/03/2020 07:00:00,2020-01-03 02:00:00,8510,265.6,0,3679,3300,0,622,0,338,570,2.64871228317884,275.177018297174,273.968033048893,0,0.411095809017073,295.73364,1.6341581
56,01/03/2020 08:00:00,2020-01-03 03:00:00,8355,259.1,3,3473,3321,0,618,0,366,574,2.64871228317884,275.177018297174,273.968033048893,0,0.411095809017073,270.11234,1.4690725
57,01/03/2020 09:00:00,2020-01-03 04:00:00,8457,258.67,4,3512,3346,0,611,0,406,577,2.64871228317884,275.177018297174,273.968033048893,0,0.411095809017073,248.8098,0.4983483
58,01/03/2020 10:00:00,2020-01-03 05:00:00,8608,258.95,0,3599,3331,0,626,0,473,579,2.12761868086599,274.47462343059,273.279506276841,0,0.95453597498569,229.6856,1.8763937
59,01/03/2020 11:00:00,2020-01-03 06:00:00,9592,276.5,0,4368,3369,62,692,0,517,584,2.12761868086599,274.47462343059,273.279506276841,0,0.95453597498569,203.16821,0
60,01/03/2020 12:00:00,2020-01-03 07:00:00,10743,293.59,0,5246,3370,159,894,0,483,589,2.12761868086599,274.47462343059,273.279506276841,0,0.95453597498569,179.3956,0
61,01/03/2020 13:00:00,2020-01-03 08:00:00,11088,307.26,1,5763,3342,165,802,1,427,587,2.59903107731686,275.536652291069,274.00521088778,48.1079490627421,0.727610922255318,157.44478,0
62,01/03/2020 14:00:00,2020-01-03 09:00:00,11618,316.26,0,6311,3346,165,805,7,397,586,2.59903107731686,275.536652291069,274.00521088778,48.1079490627421,0.727610922255318,140.36789,3.1299884
63,01/03/2020 15:00:00,2020-01-03 10:00:00,11782,322.13,0,6574,3339,165,768,15,344,577,2.59903107731686,275.536652291069,274.00521088778,48.1079490627421,0.727610922255318,121.62583,13.225021
64,01/03/2020 16:00:00,2020-01-03 11:00:00,11810,323.25,1,6598,3340,178,732,16,365,579,2.85658872929536,276.189118263883,274.751815308188,88.9200532811224,1.56059799823797,112.18963,21.31593
65,01/03/2020 17:00:00,2020-01-03 12:00:00,11655,320.33,0,6429,3340,170,755,27,349,585,2.85658872929536,276.189118263883,274.751815308188,88.9200532811224,1.56059799823797,96.89102,26.4016
66,01/03/2020 18:00:00,2020-01-03 13:00:00,11585,321.52,0,6415,3331,164,715,27,344,590,2.85658872929536,276.189118263883,274.751815308188,88.9200532811224,1.56059799823797,100.93024,27.066463
67,01/03/2020 19:00:00,2020-01-03 14:00:00,11656,322.92,3,6475,3335,164,692,18,368,601,2.9184460269871,275.427615186312,274.578152977941,60.3811460848415,0.628669796935097,108.83878,23.151253
68,01/03/2020 20:00:00,2020-01-03 15:00:00,11567,323.69,2,6424,3329,183,666,11,358,593,2.9184460269871,275.427615186312,274.578152977941,60.3811460848415,0.628669796935097,99.511925,17.112307
69,01/03/2020 21:00:00,2020-01-03 16:00:00,11423,320.25,1,6158,3339,243,707,5,369,601,2.9184460269871,275.427615186312,274.578152977941,60.3811460848415,0.628669796935097,108.885574,8.646701
70,01/03/2020 22:00:00,2020-01-03 17:00:00,11968,318.77,0,6293,3369,373,938,0,392,602,3.13841774020458,274.688000057372,273.860234967102,30.4362300889183,1.20915763417681,114.73866,1.2208091
71,01/03/2020 23:00:00,2020-01-03 18:00:00,12721,316.24,1,6650,3341,387,1297,0,422,623,3.13841774020458,274.688000057372,273.860234967102,30.4362300889183,1.20915763417681,116.94495,0
72,01/04/2020 00:00:00,2020-01-03 19:00:00,12498,314.63,0,6460,3336,399,1222,0,463,619,3.13841774020458,274.688000057372,273.860234967102,30.4362300889183,1.20915763417681,101.807,1.9680821
73,01/04/2020 01:00:00,2020-01-03 20:00:00,11917,321.51,1,6253,3321,416,832,0,478,616,3.71267190277538,274.45020874418,273.621322490471,0,0.683185231704705,132.18224,0
74,01/04/2020 02:00:00,2020-01-03 21:00:00,11236,314.1,0,5785,3324,308,744,0,459,617,3.71267190277538,274.45020874418,273.621322490471,0,0.683185231704705,167.42274,0
75,01/04/2020 03:00:00,2020-01-03 22:00:00,10482,295.57,0,5243,3330,47,714,0,525,622,3.71267190277538,274.45020874418,273.621322490471,0,0.683185231704705,204.8898,0.54579324
76,01/04/2020 04:00:00,2020-01-03 23:00:00,9899,286.69,1,4782,3328,0,655,0,515,618,4.611214427071,273.371056349012,272.306268705295,0,1.46638355739755,259.29385,2.9794796
77,01/04/2020 05:00:00,2020-01-04 00:00:00,9252,275.6,0,4194,3327,0,632,0,479,621,4.611214427071,273.371056349012,272.306268705295,0,1.46638355739755,327.0955,3.2220192
78,01/04/2020 06:00:00,2020-01-04 01:00:00,8602,262.37,0,3593,3332,0,610,0,443,624,4.611214427071,273.371056349012,272.306268705295,0,1.46638355739755,400.37006,1.7169582
79,01/04/2020 07:00:00,2020-01-04 02:00:00,8293,256.26,0,3327,3331,0,578,0,433,623,6.07631434248427,272.324795478442,270.891741316201,0,1.14164280514307,465.29163,0
80,01/04/2020 08:00:00,2020-01-04 03:00:00,8121,253.81,0,3173,3333,0,576,0,398,640,6.07631434248427,272.324795478442,270.891741316201,0,1.14164280514307,507.58664,0
81,01/04/2020 09:00:00,2020-01-04 04:00:00,7936,250.83,0,3037,3326,0,592,0,346,635,6.07631434248427,272.324795478442,270.891741316201,0,1.14164280514307,599.2275,0
82,01/04/2020 10:00:00,2020-01-04 05:00:00,8056,252.5,0,3123,3335,0,623,0,339,636,7.98611720367373,271.043662963801,269.04290587289,0,2.1394576122907,629.9939,0
83,01/04/2020 11:00:00,2020-01-04 06:00:00,8049,254.82,0,3160,3325,0,670,0,260,634,7.98611720367373,271.043662963801,269.04290587289,0,2.1394576122907,660.7779,0
84,01/04/2020 12:00:00,2020-01-04 07:00:00,8370,262.17,0,3432,3353,0,729,0,210,647,7.98611720367373,271.043662963801,269.04290587289,0,2.1394576122907,673.6346,0
85,01/04/2020 13:00:00,2020-01-04 08:00:00,8918,276.24,0,3979,3362,0,740,0,189,648,9.01759611802773,271.011934746094,267.842251947953,80.458156836782,0.454076450696291,699.87463,8.109656
86,01/04/2020 14:00:00,2020-01-04 09:00:00,9801,293.14,0,4786,3378,0,819,4,149,666,9.01759611802773,271.011934746094,267.842251947953,80.458156836782,0.454076450696291,749.03577,21.99943
87,01/04/2020 15:00:00,2020-01-04 10:00:00,10326,295.53,0,5128,3356,0,1065,7,95,673,9.01759611802773,271.011934746094,267.842251947953,80.458156836782,0.454076450696291,763.4274,39.754253
88,01/04/2020 16:00:00,2020-01-04 11:00:00,10519,297.78,0,5298,3343,0,1155,7,48,668,8.81225217013111,271.418940303639,267.433830602797,180.120063673221,0.589998848049306,754.2518,53.48605
89,01/04/2020 17:00:00,2020-01-04 12:00:00,10719,306.46,0,5599,3336,0,1053,8,44,679,8.81225217013111,271.418940303639,267.433830602797,180.120063673221,0.589998848049306,770.6941,59.689754
90,01/04/2020 18:00:00,2020-01-04 13:00:00,10775,305.15,0,5605,3332,0,1101,9,50,677,8.81225217013111,271.418940303639,267.433830602797,180.120063673221,0.589998848049306,774.4489,61.22881
91,01/04/2020 19:00:00,2020-01-04 14:00:00,10735,304.47,0,5564,3338,0,1112,8,35,678,7.84484409324779,270.117263892983,266.208455212075,162.632196783894,0.022578178486295,776.1226,58.60132
92,01/04/2020 20:00:00,2020-01-04 15:00:00,10614,305.3,0,5517,3329,0,1065,6,24,673,7.84484409324779,270.117263892983,266.208455212075,162.632196783894,0.022578178486295,767.40546,52.1006
93,01/04/2020 21:00:00,2020-01-04 16:00:00,10867,307.6,0,5721,3348,0,1095,3,25,675,7.84484409324779,270.117263892983,266.208455212075,162.632196783894,0.022578178486295,749.2467,38.800602
94,01/04/2020 22:00:00,2020-01-04 17:00:00,11518,313.07,0,6244,3365,0,1193,0,34,681,6.87332527027202,268.417309218555,264.768012516479,81.7594081187781,0.041786030725809,735.4099,18.99281
95,01/04/2020 23:00:00,2020-01-04 18:00:00,11950,314.63,0,6545,3347,0,1355,0,18,686,6.87332527027202,268.417309218555,264.768012516479,81.7594081187781,0.041786030725809,743.40857,3.4620004
96,01/05/2020 00:00:00,2020-01-04 19:00:00,11768,313.05,0,6393,3333,0,1330,0,28,685,6.87332527027202,268.417309218555,264.768012516479,81.7594081187781,0.041786030725809,938.7374,0.5078164
97,01/05/2020 01:00:00,2020-01-04 20:00:00,11240,323.47,1,6333,3318,0,882,0,34,672,5.76414471840217,267.472380134937,263.897184738767,0,0,885.4668,2.5451663
98,01/05/2020 02:00:00,2020-01-04 21:00:00,10982,324.4,0,6193,3315,0,765,0,39,671,5.76414471840217,267.472380134937,263.897184738767,0,0,806.1401,1.6580092
99,01/05/2020 03:00:00,2020-01-04 22:00:00,10265,313.02,0,5486,3318,0,739,0,55,667,5.76414471840217,267.472380134937,263.897184738767,0,0,763.05054,0
100,01/05/2020 04:00:00,2020-01-04 23:00:00,9700,301.41,5,4895,3325,0,730,0,84,661,4.47196126738455,266.645820627736,263.146333229421,0,0.037869705172114,707.498,0
101,01/05/2020 05:00:00,2020-01-05 00:00:00,8960,284.47,1,4138,3312,0,720,0,129,660,4.47196126738455,266.645820627736,263.146333229421,0,0.037869705172114,618.4607,0
102,01/05/2020 06:00:00,2020-01-05 01:00:00,8600,271.12,0,3714,3330,0,721,0,188,646,4.47196126738455,266.645820627736,263.146333229421,0,0.037869705172114,550.3184,0
103,01/05/2020 07:00:00,2020-01-05 02:00:00,8436,264.33,0,3490,3354,0,688,0,247,658,3.41049126320198,266.40378464804,262.846162352537,0,0.008844571706513,494.96036,0
104,01/05/2020 08:00:00,2020-01-05 03:00:00,8414,266.93,0,3522,3313,0,642,0,277,660,3.41049126320198,266.40378464804,262.846162352537,0,0.008844571706513,432.72504,0
105,01/05/2020 09:00:00,2020-01-05 04:00:00,8168,257.17,2,3217,3324,0,616,0,346,663,3.41049126320198,266.40378464804,262.846162352537,0,0.008844571706513,359.20386,0
106,01/05/2020 10:00:00,2020-01-05 05:00:00,8308,255.02,0,3258,3343,0,630,0,417,661,2.88775191986779,266.518228634593,263.03717481884,0,0.04268659372106,295.42398,0
107,01/05/2020 11:00:00,2020-01-05 06:00:00,8501,252.98,0,3318,3351,0,687,0,484,661,2.88775191986779,266.518228634593,263.03717481884,0,0.04268659372106,254.76955,0
108,01/05/2020 12:00:00,2020-01-05 07:00:00,8814,257.24,1,3523,3360,0,712,0,536,681,2.88775191986779,266.518228634593,263.03717481884,0,0.04268659372106,196.88263,0
109,01/05/2020 13:00:00,2020-01-05 08:00:00,9151,260.97,2,3777,3351,0,739,1,608,673,3.09623482461662,269.078986802562,265.104507776815,89.9657419272308,0.04672234178597,165.71729,0.6277236
110,01/05/2020 14:00:00,2020-01-05 09:00:00,9820,266.54,2,4245,3366,0,847,14,679,667,3.09623482461662,269.078986802562,265.104507776815,89.9657419272308,0.04672234178597,146.48203,13.309985
111,01/05/2020 15:00:00,2020-01-05 10:00:00,9700,264.12,4,4129,3333,0,761,31,775,668,3.09623482461662,269.078986802562,265.104507776815,89.9657419272308,0.04672234178597,114.8534,31.258944
112,01/05/2020 16:00:00,2020-01-05 11:00:00,10011,265.13,3,4309,3367,0,756,44,860,672,3.74493192689211,271.088584103067,266.899988400773,171.07572234905,0.178834169806207,102.25459,43.227142
113,01/05/2020 17:00:00,2020-01-05 12:00:00,10190,266.22,6,4428,3349,0,762,68,911,667,3.74493192689211,271.088584103067,266.899988400773,171.07572234905,0.178834169806207,108.016785,48.771076
114,01/05/2020 18:00:00,2020-01-05 13:00:00,10347,268.93,2,4597,3338,0,760,62,935,653,3.74493192689211,271.088584103067,266.899988400773,171.07572234905,0.178834169806207,145.37558,45.58046
115,01/05/2020 19:00:00,2020-01-05 14:00:00,10153,264.94,2,4403,3331,0,739,78,944,656,4.12316993669012,270.906441583261,267.444597109967,128.973770903176,0.174456987408694,164.35847,35.436687
116,01/05/2020 20:00:00,2020-01-05 15:00:00,10190,264.87,3,4406,3356,0,718,72,969,666,4.12316993669012,270.906441583261,267.444597109967,128.973770903176,0.174456987408694,177.4932,22.945147
117,01/05/2020 21:00:00,2020-01-05 16:00:00,10927,279.6,5,5130,3353,0,778,31,963,666,4.12316993669012,270.906441583261,267.444597109967,128.973770903176,0.174456987408694,207.23424,10.291072
118,01/05/2020 22:00:00,2020-01-05 17:00:00,12019,280.44,2,5746,3363,2,1255,2,977,673,4.77325867842393,270.678093461085,267.737848977276,64.9060743677849,0.485223487285145,249.27286,0
119,01/05/2020 23:00:00,2020-01-05 18:00:00,13268,276.2,9,6176,3349,74,2028,0,941,691,4.77325867842393,270.678093461085,267.737848977276,64.9060743677849,0.485223487285145,262.3112,0
120,01/06/2020 00:00:00,2020-01-05 19:00:00,13014,277.96,10,6101,3335,54,1923,0,893,698,4.77325867842393,270.678093461085,267.737848977276,64.9060743677849,0.485223487285145,305.4688,1.1520135
121,01/06/2020 01:00:00,2020-01-05 20:00:00,12433,291.06,4,6108,3315,82,1401,0,827,695,4.93086017501256,270.640767561284,267.641737402459,0,0.286738731567555,330.61035,0.28346702
122,01/06/2020 02:00:00,2020-01-05 21:00:00,11947,293.78,0,6015,3310,0,1159,0,768,695,4.93086017501256,270.640767561284,267.641737402459,0,0.286738731567555,377.81747,0
123,01/06/2020 03:00:00,2020-01-05 22:00:00,10830,286.62,0,5209,3308,0,959,0,666,688,4.93086017501256,270.640767561284,267.641737402459,0,0.286738731567555,430.62885,0
124,01/06/2020 04:00:00,2020-01-05 23:00:00,9977,285.67,1,4726,3299,0,732,0,547,672,5.40278493500662,270.815242536091,267.28518464182,0,0.600012541236142,480.95688,1.1647856
125,01/06/2020 05:00:00,2020-01-06 00:00:00,9368,268.56,0,4054,3326,0,725,0,598,665,5.40278493500662,270.815242536091,267.28518464182,0,0.600012541236142,519.8547,0.7121008
126,01/06/2020 06:00:00,2020-01-06 01:00:00,9327,270.06,0,4072,3332,0,731,0,534,657,5.40278493500662,270.815242536091,267.28518464182,0,0.600012541236142,565.73615,0
127,01/06/2020 07:00:00,2020-01-06 02:00:00,9040,268.71,2,3888,3327,0,693,0,472,658,5.72066861508927,270.480636403522,266.682292682701,0,0.118152548063899,594.8628,0
128,01/06/2020 08:00:00,2020-01-06 03:00:00,8760,265.67,0,3685,3323,0,669,0,425,659,5.72066861508927,270.480636403522,266.682292682701,0,0.118152548063899,601.6512,0
129,01/06/2020 09:00:00,2020-01-06 04:00:00,8862,269.39,0,3801,3340,0,691,0,367,663,5.72066861508927,270.480636403522,266.682292682701,0,0.118152548063899,618.5932,0
130,01/06/2020 10:00:00,2020-01-06 05:00:00,9230,282.9,1,4241,3360,0,691,0,262,675,5.3760026360378,269.571398104852,265.878622367821,0,0.19239706976976,621.5941,0
131,01/06/2020 11:00:00,2020-01-06 06:00:00,9872,299.13,1,4944,3366,0,749,0,141,671,5.3760026360378,269.571398104852,265.878622367821,0,0.19239706976976,599.618,0
132,01/06/2020 12:00:00,2020-01-06 07:00:00,11721,303.83,0,6142,3418,0,1384,0,96,680,5.3760026360378,269.571398104852,265.878622367821,0,0.19239706976976,577.777,0
133,01/06/2020 13:00:00,2020-01-06 08:00:00,12729,303.21,2,6714,3338,8,1918,1,68,680,4.79851771245837,271.118662728734,266.225132638358,126.035315394927,0.000915043453901,543.93225,9.324481
134,01/06/2020 14:00:00,2020-01-06 09:00:00,12811,322.36,0,7231,3331,49,1458,8,50,684,4.79851771245837,271.118662728734,266.225132638358,126.035315394927,0.000915043453901,499.79935,28.29041
135,01/06/2020 15:00:00,2020-01-06 10:00:00,12664,330.16,7,7378,3331,25,1178,12,55,678,4.79851771245837,271.118662728734,266.225132638358,126.035315394927,0.000915043453901,455.36267,47.811512
136,01/06/2020 16:00:00,2020-01-06 11:00:00,12651,333.29,11,7482,3333,3,1056,13,78,675,3.77583404377366,272.269693564009,266.64685225099,236.690401933033,0.003741655432667,410.21906,61.238697
137,01/06/2020 17:00:00,2020-01-06 12:00:00,12749,331.28,9,7489,3343,7,1122,15,88,676,3.77583404377366,272.269693564009,266.64685225099,236.690401933033,0.003741655432667,351.4322,65.75507
138,01/06/2020 18:00:00,2020-01-06 13:00:00,12633,330.67,7,7402,3321,7,1090,25,107,674,3.77583404377366,272.269693564009,266.64685225099,236.690401933033,0.003741655432667,295.95035,61.708622
139,01/06/2020 19:00:00,2020-01-06 14:00:00,12167,331.51,4,7100,3321,26,880,34,130,672,2.64274246374445,271.087798229967,266.461137467621,164.610462562852,0,246.11923,51.933144
140,01/06/2020 20:00:00,2020-01-06 15:00:00,12025,330.56,2,7003,3341,16,824,33,136,669,2.64274246374445,271.087798229967,266.461137467621,164.610462562852,0,195.04025,38.109093
