UTC time,Local time,net_generation,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
01/02/2020 22:00:00,2020-01-02 17:00:00,12218,1,6291,3388,470,1233,1,185,649
01/02/2020 23:00:00,2020-01-02 18:00:00,13543,5,6795,3364,497,2016,0,201,666
01/03/2020 00:00:00,2020-01-02 19:00:00,13151,4,6565,3313,489,1871,0,257,652
01/03/2020 01:00:00,2020-01-02 20:00:00,12626,4,6361,3315,488,1551,0,268,640
01/03/2020 02:00:00,2020-01-02 21:00:00,11821,0,5887,3304,487,1231,0,291,621
01/03/2020 03:00:00,2020-01-02 22:00:00,10821,2,5560,3307,208,803,0,337,604
01/03/2020 04:00:00,2020-01-02 23:00:00,9802,1,4825,3304,1,748,0,330,593
01/03/2020 05:00:00,2020-01-03 00:00:00,9198,1,4267,3296,0,733,0,299,602
01/03/2020 06:00:00,2020-01-03 01:00:00,8795,1,3886,3335,0,669,0,314,590
01/03/2020 07:00:00,2020-01-03 02:00:00,8510,0,3679,3300,0,622,0,338,570
01/03/2020 08:00:00,2020-01-03 03:00:00,8355,3,3473,3321,0,618,0,366,574
01/03/2020 09:00:00,2020-01-03 04:00:00,8457,4,3512,3346,0,611,0,406,577
01/03/2020 10:00:00,2020-01-03 05:00:00,8608,0,3599,3331,0,626,0,473,579
01/03/2020 11:00:00,2020-01-03 06:00:00,9592,0,4368,3369,62,692,0,517,584
01/03/2020 12:00:00,2020-01-03 07:00:00,10743,0,5246,3370,159,894,0,483,589
01/03/2020 13:00:00,2020-01-03 08:00:00,11088,1,5763,3342,165,802,1,427,587
01/03/2020 14:00:00,2020-01-03 09:00:00,11618,0,6311,3346,165,805,7,397,586
01/03/2020 15:00:00,2020-01-03 10:00:00,11782,0,6574,3339,165,768,15,344,577
01/03/2020 16:00:00,2020-01-03 11:00:00,11810,1,6598,3340,178,732,16,365,579
01/03/2020 17:00:00,2020-01-03 12:00:00,11655,0,6429,3340,170,755,27,349,585
01/03/2020 18:00:00,2020-01-03 13:00:00,11585,0,6415,3331,164,715,27,344,590
01/03/2020 19:00:00,2020-01-03 14:00:00,11656,3,6475,3335,164,692,18,368,601
01/03/2020 20:00:00,2020-01-03 15:00:00,11567,2,6424,3329,183,666,11,358,593
01/03/2020 21:00:00,2020-01-03 16:00:00,11423,1,6158,3339,243,707,5,369,601
01/03/2020 22:00:00,2020-01-03 17:00:00,11968,0,6293,3369,373,938,0,392,602
01/03/2020 23:00:00,2020-01-03 18:00:00,12721,1,6650,3341,387,1297,0,422,623
01/04/2020 00:00:00,2020-01-03 19:00:00,12498,0,6460,3336,399,1222,0,463,619
01/04/2020 01:00:00,2020-01-03 20:00:00,11917,1,6253,3321,416,832,0,478,616
01/04/2020 02:00:00,2020-01-03 21:00:00,11236,0,5785,3324,308,744,0,459,617
01/04/2020 03:00:00,2020-01-03 22:00:00,10482,0,5243,3330,47,714,0,525,622
01/04/2020 04:00:00,2020-01-03 23:00:00,9899,1,4782,3328,0,655,0,515,618
01/04/2020 05:00:00,2020-01-04 00:00:00,9252,0,4194,3327,0,632,0,479,621
01/04/2020 06:00:00,2020-01-04 01:00:00,8602,0,3593,3332,0,610,0,443,624
01/04/2020 07:00:00,2020-01-04 02:00:00,8293,0,3327,3331,0,578,0,433,623
01/04/2020 08:00:00,2020-01-04 03:00:00,8121,0,3173,3333,0,576,0,398,640
01/04/2020 09:00:00,2020-01-04 04:00:00,7936,0,3037,3326,0,592,0,346,635
01/04/2020 10:00:00,2020-01-04 05:00:00,8056,0,3123,3335,0,623,0,339,636
01/04/2020 11:00:00,2020-01-04 06:00:00,8049,0,3160,3325,0,670,0,260,634
01/04/2020 12:00:00,2020-01-04 07:00:00,8370,0,3432,3353,0,729,0,210,647
01/04/2020 13:00:00,2020-01-04 08:00:00,8918,0,3979,3362,0,740,0,189,648
01/04/2020 14:00:00,2020-01-04 09:00:00,9801,0,4786,3378,0,819,4,149,666
01/04/2020 15:00:00,2020-01-04 10:00:00,10326,0,5128,3356,0,1065,7,95,673
01/04/2020 16:00:00,2020-01-04 11:00:00,10519,0,5298,3343,0,1155,7,48,668
01/04/2020 17:00:00,2020-01-04 12:00:00,10719,0,5599,3336,0,1053,8,44,679
01/04/2020 18:00:00,2020-01-04 13:00:00,10775,0,5605,3332,0,1101,9,50,677
01/04/2020 19:00:00,2020-01-04 14:00:00,10735,0,5564,3338,0,1112,8,35,678
01/04/2020 20:00:00,2020-01-04 15:00:00,10614,0,5517,3329,0,1065,6,24,673
01/04/2020 21:00:00,2020-01-04 16:00:00,10867,0,5721,3348,0,1095,3,25,675
01/04/2020 22:00:00,2020-01-04 17:00:00,11518,0,6244,3365,0,1193,0,34,681
01/04/2020 23:00:00,2020-01-04 18:00:00,11950,0,6545,3347,0,1355,0,18,686
01/05/2020 00:00:00,2020-01-04 19:00:00,11768,0,6393,3333,0,1330,0,28,685
01/05/2020 01:00:00,2020-01-04 20:00:00,11240,1,6333,3318,0,882,0,34,672
01/05/2020 02:00:00,2020-01-04 21:00:00,10982,0,6193,3315,0,765,0,39,671
01/05/2020 03:00:00,2020-01-04 22:00:00,10265,0,5486,3318,0,739,0,55,667
01/05/2020 04:00:00,2020-01-04 23:00:00,9700,5,4895,3325,0,730,0,84,661
01/05/2020 05:00:00,2020-01-05 00:00:00,8960,1,4138,3312,0,720,0,129,660
01/05/2020 06:00:00,2020-01-05 01:00:00,8600,0,3714,3330,0,721,0,188,646
01/05/2020 07:00:00,2020-01-05 02:00:00,8436,0,3490,3354,0,688,0,247,658
01/05/2020 08:00:00,2020-01-05 03:00:00,8414,0,3522,3313,0,642,0,277,660
01/05/2020 09:00:00,2020-01-05 04:00:00,8168,2,3217,3324,0,616,0,346,663
01/05/2020 10:00:00,2020-01-05 05:00:00,8308,0,3258,3343,0,630,0,417,661
01/05/2020 11:00:00,2020-01-05 06:00:00,8501,0,3318,3351,0,687,0,484,661
01/05/2020 12:00:00,2020-01-05 07:00:00,8814,1,3523,3360,0,712,0,536,681
01/05/2020 13:00:00,2020-01-05 08:00:00,9151,2,3777,3351,0,739,1,608,673
01/05/2020 14:00:00,2020-01-05 09:00:00,9820,2,4245,3366,0,847,14,679,667
01/05/2020 15:00:00,2020-01-05 10:00:00,9700,4,4129,3333,0,761,31,775,668
01/05/2020 16:00:00,2020-01-05 11:00:00,10011,3,4309,3367,0,756,44,860,672
01/05/2020 17:00:00,2020-01-05 12:00:00,10190,6,4428,3349,0,762,68,911,667
01/05/2020 18:00:00,2020-01-05 13:00:00,10347,2,4597,3338,0,760,62,935,653
01/05/2020 19:00:00,2020-01-05 14:00:00,10153,2,4403,3331,0,739,78,944,656
01/05/2020 20:00:00,2020-01-05 15:00:00,10190,3,4406,3356,0,718,72,969,666
01/05/2020 21:00:00,2020-01-05 16:00:00,10927,5,5130,3353,0,778,31,963,666
01/05/2020 22:00:00,2020-01-05 17:00:00,12019,2,5746,3363,2,1255,2,977,673
01/05/2020 23:00:00,2020-01-05 18:00:00,13268,9,6176,3349,74,2028,0,941,691
01/06/2020 00:00:00,2020-01-05 19:00:00,13014,10,6101,3335,54,1923,0,893,698
01/06/2020 01:00:00,2020-01-05 20:00:00,12433,4,6108,3315,82,1401,0,827,695
01/06/2020 02:00:00,2020-01-05 21:00:00,11947,0,6015,3310,0,1159,0,768,695
01/06/2020 03:00:00,2020-01-05 22:00:00,10830,0,5209,3308,0,959,0,666,688
01/06/2020 04:00:00,2020-01-05 23:00:00,9977,1,4726,3299,0,732,0,547,672
01/06/2020 05:00:00,2020-01-06 00:00:00,9368,0,4054,3326,0,725,0,598,665
01/06/2020 06:00:00,2020-01-06 01:00:00,9327,0,4072,3332,0,731,0,534,657
01/06/2020 07:00:00,2020-01-06 02:00:00,9040,2,3888,3327,0,693,0,472,658
01/06/2020 08:00:00,2020-01-06 03:00:00,8760,0,3685,3323,0,669,0,425,659
01/06/2020 09:00:00,2020-01-06 04:00:00,8862,0,3801,3340,0,691,0,367,663
01/06/2020 10:00:00,2020-01-06 05:00:00,9230,1,4241,3360,0,691,0,262,675
01/06/2020 11:00:00,2020-01-06 06:00:00,9872,1,4944,3366,0,749,0,141,671
01/06/2020 12:00:00,2020-01-06 07:00:00,11721,0,6142,3418,0,1384,0,96,680
01/06/2020 13:00:00,2020-01-06 08:00:00,12729,2,6714,3338,8,1918,1,68,680
01/06/2020 14:00:00,2020-01-06 09:00:00,12811,0,7231,3331,49,1458,8,50,684
01/06/2020 15:00:00,2020-01-06 10:00:00,12664,7,7378,3331,25,1178,12,55,678
01/06/2020 16:00:00,2020-01-06 11:00:00,12651,11,7482,3333,3,1056,13,78,675
01/06/2020 17:00:00,2020-01-06 12:00:00,12749,9,7489,3343,7,1122,15,88,676
01/06/2020 18:00:00,2020-01-06 13:00:00,12633,7,7402,3321,7,1090,25,107,674
01/06/2020 19:00:00,2020-01-06 14:00:00,12167,4,7100,3321,26,880,34,130,672
01/06/2020 20:00:00,2020-01-06 15:00:00,12025,2,7003,3341,16,824,33,136,669
01/06/2020 21:00:00,2020-01-06 16:00:00,12457,2,7377,3365,0,920,23,145,626
01/06/2020 22:00:00,2020-01-06 17:00:00,13190,1,7701,3387,0,1299,2,165,635
01/06/2020 23:00:00,2020-01-06 18:00:00,14090,8,8200,3356,0,1666,0,231,629
01/07/2020 00:00:00,2020-01-06 19:00:00,14081,11,8107,3323,0,1721,0,305,615
01/07/2020 01:00:00,2020-01-06 20:00:00,13576,8,7745,3327,0,1572,0,319,606
01/07/2020 02:00:00,2020-01-06 21:00:00,12910,2,7543,3319,0,1103,0,345,597
01/07/2020 03:00:00,2020-01-06 22:00:00,12038,1,6721,3321,0,1041,0,353,602
01/07/2020 04:00:00,2020-01-06 23:00:00,10736,0,5547,3315,0,946,0,320,608
01/07/2020 05:00:00,2020-01-07 00:00:00,9567,0,4546,3308,0,780,0,342,591
01/07/2020 06:00:00,2020-01-07 01:00:00,9601,1,4564,3349,0,745,0,356,586
01/07/2020 07:00:00,2020-01-07 02:00:00,9368,6,4321,3320,0,764,0,386,572
01/07/2020 08:00:00,2020-01-07 03:00:00,9222,6,4155,3328,0,752,0,413,568
01/07/2020 09:00:00,2020-01-07 04:00:00,9298,6,4159,3348,0,768,0,464,553
01/07/2020 10:00:00,2020-01-07 05:00:00,9625,8,4469,3340,0,728,0,523,557
01/07/2020 11:00:00,2020-01-07 06:00:00,10087,7,4823,3362,0,722,0,586,586
01/07/2020 12:00:00,2020-01-07 07:00:00,11348,7,5828,3378,0,918,0,610,606
01/07/2020 13:00:00,2020-01-07 08:00:00,12267,6,6658,3348,0,1016,1,623,614
01/07/2020 14:00:00,2020-01-07 09:00:00,12499,8,6814,3332,18,1097,15,587,629
01/07/2020 15:00:00,2020-01-07 10:00:00,11915,15,6479,3308,36,944,46,465,623
01/07/2020 16:00:00,2020-01-07 11:00:00,11247,10,5888,3314,47,884,81,407,615
01/07/2020 17:00:00,2020-01-07 12:00:00,10681,14,5360,3323,134,773,116,345,615
01/07/2020 18:00:00,2020-01-07 13:00:00,10514,13,5159,3345,193,774,111,295,624
01/07/2020 19:00:00,2020-01-07 14:00:00,11449,10,6140,3359,262,783,65,208,621
01/07/2020 20:00:00,2020-01-07 15:00:00,11479,12,6143,3358,341,807,41,150,628
01/07/2020 21:00:00,2020-01-07 16:00:00,11927,3,6490,3358,468,856,13,108,631
01/07/2020 22:00:00,2020-01-07 17:00:00,12775,4,6784,3357,439,1470,1,92,627
01/07/2020 23:00:00,2020-01-07 18:00:00,13706,4,7518,3353,467,1661,0,83,620
01/08/2020 00:00:00,2020-01-07 19:00:00,13624,8,7563,3320,496,1534,0,89,614
01/08/2020 01:00:00,2020-01-07 20:00:00,13164,12,7121,3315,496,1516,0,89,615
01/08/2020 02:00:00,2020-01-07 21:00:00,12241,3,6596,3320,480,1133,0,95,615
01/08/2020 03:00:00,2020-01-07 22:00:00,11591,0,6572,3303,145,870,0,90,610
01/08/2020 04:00:00,2020-01-07 23:00:00,10411,0,5594,3291,0,819,0,95,613
01/08/2020 05:00:00,2020-01-08 00:00:00,9586,1,4784,3316,0,771,0,96,617
01/08/2020 06:00:00,2020-01-08 01:00:00,8976,1,4251,3315,0,735,0,62,612
01/08/2020 07:00:00,2020-01-08 02:00:00,8725,1,3959,3316,0,768,0,69,612
01/08/2020 08:00:00,2020-01-08 03:00:00,8734,1,3888,3353,0,767,0,100,625
01/08/2020 09:00:00,2020-01-08 04:00:00,8967,0,4116,3345,0,761,0,118,627
01/08/2020 10:00:00,2020-01-08 05:00:00,8987,0,4229,3325,0,714,0,125,594
01/08/2020 11:00:00,2020-01-08 06:00:00,9445,0,4640,3375,0,743,0,93,594
01/08/2020 12:00:00,2020-01-08 07:00:00,11092,0,5892,3379,0,1128,0,94,599
01/08/2020 13:00:00,2020-01-08 08:00:00,12172,2,6605,3344,35,1496,0,90,600
01/08/2020 14:00:00,2020-01-08 09:00:00,12489,3,6847,3353,9,1541,5,135,596
01/08/2020 15:00:00,2020-01-08 10:00:00,12098,2,6832,3323,0,1192,26,140,582
01/08/2020 16:00:00,2020-01-08 11:00:00,11410,0,6460,3332,0,814,57,162,585
01/08/2020 17:00:00,2020-01-08 12:00:00,11007,0,6017,3327,0,786,102,191,583
01/08/2020 18:00:00,2020-01-08 13:00:00,10783,0,5741,3338,0,779,108,225,592
01/08/2020 19:00:00,2020-01-08 14:00:00,11080,0,6017,3348,0,765,76,271,603
01/08/2020 20:00:00,2020-01-08 15:00:00,11411,0,6275,3334,0,802,26,366,608
01/08/2020 21:00:00,2020-01-08 16:00:00,11994,0,6513,3345,0,1038,14,468,616
01/08/2020 22:00:00,2020-01-08 17:00:00,12880,0,6815,3342,0,1526,2,573,621
01/08/2020 23:00:00,2020-01-08 18:00:00,13888,0,7257,3347,132,1897,0,632,622
01/09/2020 00:00:00,2020-01-08 19:00:00,13730,0,7233,3326,127,1656,0,755,633
01/09/2020 01:00:00,2020-01-08 20:00:00,13436,0,7265,3325,76,1298,0,840,633
01/09/2020 02:00:00,2020-01-08 21:00:00,12892,0,7009,3310,27,1019,0,891,638
01/09/2020 03:00:00,2020-01-08 22:00:00,12007,0,6112,3309,26,965,0,970,626
01/09/2020 04:00:00,2020-01-08 23:00:00,10747,0,4972,3321,5,802,0,1019,628
01/09/2020 05:00:00,2020-01-09 00:00:00,9877,0,4220,3306,0,710,0,1020,621
01/09/2020 06:00:00,2020-01-09 01:00:00,9709,0,4042,3329,0,680,0,1032,627
01/09/2020 07:00:00,2020-01-09 02:00:00,9631,0,3971,3319,0,702,0,1019,619
01/09/2020 08:00:00,2020-01-09 03:00:00,9533,0,3884,3336,0,717,0,980,616
01/09/2020 09:00:00,2020-01-09 04:00:00,9626,0,4008,3334,0,712,0,961,610
01/09/2020 10:00:00,2020-01-09 05:00:00,9885,0,4267,3343,0,667,0,991,616
01/09/2020 11:00:00,2020-01-09 06:00:00,10902,0,5196,3365,0,700,0,1016,626
01/09/2020 12:00:00,2020-01-09 07:00:00,12885,0,6523,3375,75,1274,0,1014,624
01/09/2020 13:00:00,2020-01-09 08:00:00,14132,4,6991,3342,144,2037,3,983,628
01/09/2020 14:00:00,2020-01-09 09:00:00,13670,2,7045,3295,44,1690,31,960,603
01/09/2020 15:00:00,2020-01-09 10:00:00,12866,3,6862,3300,61,1044,84,906,605
01/09/2020 16:00:00,2020-01-09 11:00:00,11945,0,6259,3311,26,784,134,821,611
01/09/2020 17:00:00,2020-01-09 12:00:00,11836,3,6222,3324,1,784,152,743,607
01/09/2020 18:00:00,2020-01-09 13:00:00,11462,7,5928,3325,0,834,153,612,603
01/09/2020 19:00:00,2020-01-09 14:00:00,11729,10,6276,3350,0,864,136,475,618
01/09/2020 20:00:00,2020-01-09 15:00:00,12404,7,7042,3368,0,896,85,371,636
01/09/2020 21:00:00,2020-01-09 16:00:00,13133,8,7694,3340,0,1113,37,313,629
01/09/2020 22:00:00,2020-01-09 17:00:00,14183,5,8032,3351,74,1794,2,276,649
01/09/2020 23:00:00,2020-01-09 18:00:00,14558,4,8043,3335,59,2200,0,274,643
01/10/2020 00:00:00,2020-01-09 19:00:00,14390,6,7967,3324,33,2178,0,237,644
01/10/2020 01:00:00,2020-01-09 20:00:00,14087,2,7852,3326,57,1985,0,225,639
01/10/2020 02:00:00,2020-01-09 21:00:00,13449,1,7554,3316,28,1701,0,202,647
01/10/2020 03:00:00,2020-01-09 22:00:00,12662,1,7439,3325,23,995,0,208,671
01/10/2020 04:00:00,2020-01-09 23:00:00,11632,1,6677,3313,7,740,0,232,662
01/10/2020 05:00:00,2020-01-10 00:00:00,10545,2,5518,3323,0,736,0,314,652
01/10/2020 06:00:00,2020-01-10 01:00:00,10454,2,5364,3331,0,665,0,419,673
01/10/2020 07:00:00,2020-01-10 02:00:00,10507,0,5327,3328,0,611,0,560,680
01/10/2020 08:00:00,2020-01-10 03:00:00,10380,0,5092,3328,0,606,0,677,677
01/10/2020 09:00:00,2020-01-10 04:00:00,10356,1,4991,3336,0,591,0,754,682
01/10/2020 10:00:00,2020-01-10 05:00:00,10625,1,5199,3351,0,589,0,812,673
01/10/2020 11:00:00,2020-01-10 06:00:00,10871,1,5430,3352,0,581,0,814,693
01/10/2020 12:00:00,2020-01-10 07:00:00,12155,0,6242,3373,33,961,0,837,709
01/10/2020 13:00:00,2020-01-10 08:00:00,12959,0,6544,3335,104,1408,2,849,717
01/10/2020 14:00:00,2020-01-10 09:00:00,12716,0,6503,3341,104,1137,17,866,748
01/10/2020 15:00:00,2020-01-10 10:00:00,12744,0,6389,3338,155,1221,30,861,750
01/10/2020 16:00:00,2020-01-10 11:00:00,12650,0,6547,3332,201,983,18,843,726
01/10/2020 17:00:00,2020-01-10 12:00:00,12476,0,6546,3336,55,969,17,824,730
01/10/2020 18:00:00,2020-01-10 13:00:00,12272,0,6487,3335,28,923,15,758,726
01/10/2020 19:00:00,2020-01-10 14:00:00,12202,0,6512,3347,55,841,14,697,736
01/10/2020 20:00:00,2020-01-10 15:00:00,11922,0,6381,3334,56,777,14,642,717
01/10/2020 21:00:00,2020-01-10 16:00:00,11761,1,6202,3342,51,793,7,641,724
01/10/2020 22:00:00,2020-01-10 17:00:00,12354,0,6549,3346,53,1055,1,623,727
01/10/2020 23:00:00,2020-01-10 18:00:00,13008,0,7006,3346,145,1133,0,640,739
01/11/2020 00:00:00,2020-01-10 19:00:00,12565,0,6605,3325,100,1158,0,645,731
01/11/2020 01:00:00,2020-01-10 20:00:00,12061,0,6323,3336,48,980,0,645,729
01/11/2020 02:00:00,2020-01-10 21:00:00,11515,0,5919,3325,0,891,0,653,727
01/11/2020 03:00:00,2020-01-10 22:00:00,10785,0,5304,3309,0,796,0,652,723
01/11/2020 04:00:00,2020-01-10 23:00:00,10278,0,4847,3326,0,738,0,636,731
01/11/2020 05:00:00,2020-01-11 00:00:00,9598,0,4246,3323,0,716,0,590,724
01/11/2020 06:00:00,2020-01-11 01:00:00,9189,0,3862,3341,0,685,0,574,726
01/11/2020 07:00:00,2020-01-11 02:00:00,8961,0,3753,3339,0,681,0,456,731
01/11/2020 08:00:00,2020-01-11 03:00:00,8871,1,3683,3331,0,674,0,462,720
01/11/2020 09:00:00,2020-01-11 04:00:00,8681,0,3533,3317,0,679,0,434,718
01/11/2020 10:00:00,2020-01-11 05:00:00,8797,0,3615,3333,0,690,0,445,713
01/11/2020 11:00:00,2020-01-11 06:00:00,8889,1,3596,3353,0,725,0,485,728
01/11/2020 12:00:00,2020-01-11 07:00:00,9387,4,3930,3348,0,743,0,628,733
01/11/2020 13:00:00,2020-01-11 08:00:00,9724,4,4123,3352,0,827,1,697,720
01/11/2020 14:00:00,2020-01-11 09:00:00,10169,3,4390,3360,0,802,13,876,725
01/11/2020 15:00:00,2020-01-11 10:00:00,10420,2,4504,3334,0,902,34,917,727
01/11/2020 16:00:00,2020-01-11 11:00:00,9883,0,4082,3320,0,731,69,954,726
01/11/2020 17:00:00,2020-01-11 12:00:00,9591,1,3862,3329,0,666,100,915,719
01/11/2020 18:00:00,2020-01-11 13:00:00,9614,3,3828,3348,0,661,97,955,722
01/11/2020 19:00:00,2020-01-11 14:00:00,9655,3,3850,3348,0,699,92,967,696
01/11/2020 20:00:00,2020-01-11 15:00:00,9904,1,4056,3370,0,720,57,1015,685
01/11/2020 21:00:00,2020-01-11 16:00:00,10360,0,4408,3363,0,858,17,1042,672
01/11/2020 22:00:00,2020-01-11 17:00:00,10729,2,4730,3365,0,952,1,1001,678
01/11/2020 23:00:00,2020-01-11 18:00:00,11175,2,5153,3342,0,1105,0,907,665
01/12/2020 00:00:00,2020-01-11 19:00:00,11196,2,5277,3323,0,1179,0,753,663
01/12/2020 01:00:00,2020-01-11 20:00:00,10933,4,5224,3342,0,1106,0,587,669
01/12/2020 02:00:00,2020-01-11 21:00:00,10293,1,4991,3299,0,815,0,518,669
01/12/2020 03:00:00,2020-01-11 22:00:00,9763,1,4408,3334,0,791,0,530,699
01/12/2020 04:00:00,2020-01-11 23:00:00,9167,1,3848,3333,0,751,0,532,702
01/12/2020 05:00:00,2020-01-12 00:00:00,8664,1,3450,3325,0,730,0,464,695
01/12/2020 06:00:00,2020-01-12 01:00:00,8092,1,2925,3314,0,734,0,425,694
01/12/2020 07:00:00,2020-01-12 02:00:00,7812,0,2614,3331,0,751,0,408,707
01/12/2020 08:00:00,2020-01-12 03:00:00,7638,0,2461,3330,0,752,0,385,711
01/12/2020 09:00:00,2020-01-12 04:00:00,7415,1,2238,3330,0,747,0,391,708
01/12/2020 10:00:00,2020-01-12 05:00:00,7447,0,2254,3342,0,754,0,394,703
01/12/2020 11:00:00,2020-01-12 06:00:00,7374,0,2156,3343,0,745,0,407,722
01/12/2020 12:00:00,2020-01-12 07:00:00,7878,0,2566,3375,0,765,0,440,732
01/12/2020 13:00:00,2020-01-12 08:00:00,8269,0,2992,3329,0,776,0,436,735
01/12/2020 14:00:00,2020-01-12 09:00:00,8824,0,3464,3347,0,802,5,448,759
01/12/2020 15:00:00,2020-01-12 10:00:00,9320,0,3871,3339,0,941,22,412,736
01/12/2020 16:00:00,2020-01-12 11:00:00,9080,1,3655,3336,0,920,63,387,718
01/12/2020 17:00:00,2020-01-12 12:00:00,9030,0,3575,3339,0,890,105,401,720
01/12/2020 18:00:00,2020-01-12 13:00:00,9162,0,3663,3330,0,897,131,419,722
01/12/2020 19:00:00,2020-01-12 14:00:00,9080,0,3624,3318,0,888,124,410,715
01/12/2020 20:00:00,2020-01-12 15:00:00,9256,1,3825,3342,0,879,84,419,706
01/12/2020 21:00:00,2020-01-12 16:00:00,10036,1,4430,3356,0,1047,34,465,703
01/12/2020 22:00:00,2020-01-12 17:00:00,10774,0,4754,3354,0,1422,4,525,714
01/12/2020 23:00:00,2020-01-12 18:00:00,12013,0,5561,3345,0,1881,0,505,721
01/13/2020 00:00:00,2020-01-12 19:00:00,11843,0,5481,3328,0,1815,0,481,738
01/13/2020 01:00:00,2020-01-12 20:00:00,11364,1,5347,3324,0,1537,0,414,741
01/13/2020 02:00:00,2020-01-12 21:00:00,10873,0,5176,3327,0,1262,0,361,747
01/13/2020 03:00:00,2020-01-12 22:00:00,10332,1,4839,3331,0,1174,0,250,737
01/13/2020 04:00:00,2020-01-12 23:00:00,9506,0,4259,3319,0,1063,0,146,719
