UTC time,nat_gas,coal,solar,hydro,biomass,unknown,wind 
2019-03-04 00:00,458.0,196.0,0.0,243.0,214.0,97.0,3036.0
2019-03-04 01:00,463.0,197.0,0.0,230.0,214.0,99.0,2856.0
2019-03-04 02:00,464.0,203.0,0.0,188.0,217.0,97.0,2787.0
2019-03-04 03:00,465.0,206.0,0.0,212.0,221.0,99.0,2526.0
2019-03-04 04:00,470.0,199.0,0.0,174.0,221.0,95.0,2502.0
2019-03-04 05:00,508.0,277.0,0.0,252.0,217.0,95.0,2351.0
2019-03-04 06:00,622.0,662.0,0.0,572.0,214.0,99.0,2149.0
2019-03-04 07:00,983.0,1094.0,8.0,686.0,213.0,99.0,1898.0
2019-03-04 08:00,1032.0,1183.0,64.0,925.0,218.0,98.0,1411.0
2019-03-04 09:00,1023.0,1183.0,133.0,814.0,216.0,96.0,1123.0
2019-03-04 10:00,1012.0,1184.0,171.0,673.0,212.0,93.0,1054.0
2019-03-04 11:00,946.0,1184.0,211.0,651.0,216.0,92.0,950.0
2019-03-04 12:00,982.0,1184.0,229.0,577.0,216.0,100.0,884.0
2019-03-04 13:00,903.0,1184.0,254.0,266.0,212.0,102.0,965.0
2019-03-04 14:00,1005.0,1183.0,218.0,291.0,208.0,98.0,1043.0
2019-03-04 15:00,1176.0,1185.0,203.0,287.0,219.0,99.0,1095.0
2019-03-04 16:00,1341.0,1184.0,125.0,406.0,222.0,99.0,952.0
2019-03-04 17:00,1373.0,1185.0,44.0,662.0,219.0,100.0,749.0
2019-03-04 18:00,1415.0,1185.0,1.0,1507.0,220.0,101.0,687.0
2019-03-04 19:00,1389.0,1184.0,0.0,2233.0,219.0,102.0,672.0
2019-03-04 20:00,1404.0,1184.0,0.0,1792.0,218.0,101.0,650.0
2019-03-04 21:00,1406.0,1184.0,0.0,1198.0,220.0,98.0,548.0
2019-03-04 22:00,1335.0,1184.0,0.0,753.0,216.0,99.0,575.0
2019-03-04 23:00,1300.0,1184.0,0.0,677.0,218.0,101.0,607.0
2019-03-05 00:00,1131.0,1184.0,0.0,470.0,215.0,99.0,719.0
2019-03-05 01:00,979.0,1175.0,0.0,235.0,216.0,101.0,830.0
2019-03-05 02:00,910.0,993.0,0.0,83.0,218.0,102.0,954.0
2019-03-05 03:00,988.0,978.0,0.0,84.0,214.0,102.0,1102.0
2019-03-05 04:00,933.0,999.0,0.0,93.0,220.0,102.0,1213.0
2019-03-05 05:00,982.0,1119.0,0.0,250.0,216.0,101.0,1384.0
2019-03-05 06:00,1102.0,1184.0,0.0,425.0,214.0,99.0,1584.0
2019-03-05 07:00,1263.0,1184.0,7.0,755.0,216.0,102.0,1835.0
2019-03-05 08:00,1284.0,1184.0,51.0,797.0,217.0,102.0,2165.0
2019-03-05 09:00,1293.0,1184.0,97.0,842.0,214.0,103.0,2655.0
2019-03-05 10:00,1323.0,1184.0,119.0,855.0,216.0,95.0,2995.0
2019-03-05 11:00,1357.0,1184.0,112.0,737.0,214.0,97.0,3190.0
2019-03-05 12:00,1176.0,1045.0,120.0,774.0,219.0,102.0,3238.0
2019-03-05 13:00,1146.0,790.0,125.0,496.0,210.0,102.0,3383.0
2019-03-05 14:00,1152.0,652.0,108.0,260.0,208.0,101.0,3602.0
2019-03-05 15:00,1156.0,484.0,77.0,260.0,218.0,100.0,3882.0
2019-03-05 16:00,1180.0,365.0,41.0,306.0,216.0,101.0,4088.0
2019-03-05 17:00,1240.0,564.0,15.0,497.0,210.0,95.0,4078.0
2019-03-05 18:00,1159.0,1043.0,1.0,999.0,214.0,99.0,4066.0
2019-03-05 19:00,1146.0,1179.0,0.0,780.0,216.0,99.0,4144.0
2019-03-05 20:00,1145.0,1185.0,0.0,717.0,216.0,98.0,4240.0
2019-03-05 21:00,1021.0,824.0,0.0,576.0,216.0,97.0,4316.0
2019-03-05 22:00,728.0,156.0,0.0,637.0,216.0,98.0,4352.0
2019-03-05 23:00,627.0,54.0,0.0,568.0,210.0,100.0,4284.0
2019-03-06 00:00,452.0,44.0,0.0,497.0,207.0,101.0,4286.0
2019-03-06 01:00,442.0,40.0,0.0,366.0,202.0,102.0,4128.0
2019-03-06 02:00,441.0,37.0,0.0,277.0,208.0,101.0,4006.0
2019-03-06 03:00,440.0,34.0,0.0,307.0,208.0,101.0,4056.0
2019-03-06 04:00,441.0,29.0,0.0,306.0,204.0,101.0,4281.0
2019-03-06 05:00,446.0,28.0,0.0,558.0,204.0,97.0,4362.0
2019-03-06 06:00,458.0,28.0,0.0,638.0,200.0,92.0,4347.0
2019-03-06 07:00,618.0,30.0,6.0,948.0,203.0,93.0,4255.0
2019-03-06 08:00,655.0,28.0,52.0,1287.0,201.0,92.0,4308.0
2019-03-06 09:00,672.0,29.0,99.0,1346.0,208.0,96.0,4347.0
2019-03-06 10:00,672.0,28.0,140.0,1329.0,204.0,95.0,4288.0
2019-03-06 11:00,636.0,28.0,218.0,1071.0,197.0,96.0,4276.0
2019-03-06 12:00,669.0,27.0,294.0,1024.0,200.0,96.0,4375.0
2019-03-06 13:00,682.0,27.0,297.0,932.0,206.0,93.0,4566.0
2019-03-06 14:00,687.0,27.0,296.0,731.0,204.0,92.0,4600.0
2019-03-06 15:00,681.0,28.0,260.0,633.0,204.0,91.0,4492.0
2019-03-06 16:00,682.0,27.0,160.0,739.0,206.0,93.0,4402.0
2019-03-06 17:00,682.0,27.0,67.0,890.0,204.0,93.0,4271.0
2019-03-06 18:00,683.0,28.0,3.0,1100.0,201.0,93.0,4041.0
2019-03-06 19:00,682.0,28.0,0.0,1124.0,205.0,95.0,3555.0
2019-03-06 20:00,681.0,28.0,0.0,932.0,208.0,94.0,3150.0
2019-03-06 21:00,682.0,32.0,0.0,790.0,202.0,89.0,2666.0
2019-03-06 22:00,683.0,39.0,0.0,732.0,201.0,91.0,2033.0
2019-03-06 23:00,676.0,43.0,0.0,1010.0,207.0,95.0,1545.0
2019-03-07 00:00,481.0,44.0,0.0,1012.0,205.0,94.0,1265.0
2019-03-07 01:00,473.0,53.0,0.0,913.0,207.0,98.0,988.0
2019-03-07 02:00,468.0,57.0,0.0,766.0,201.0,100.0,1056.0
2019-03-07 03:00,470.0,112.0,0.0,687.0,202.0,99.0,1147.0
2019-03-07 04:00,477.0,403.0,0.0,655.0,201.0,98.0,1070.0
2019-03-07 05:00,574.0,764.0,0.0,824.0,193.0,96.0,1216.0
2019-03-07 06:00,796.0,1060.0,0.0,994.0,190.0,98.0,1388.0
2019-03-07 07:00,1368.0,1179.0,28.0,898.0,193.0,96.0,1453.0
2019-03-07 08:00,1530.0,1184.0,145.0,1121.0,183.0,97.0,1644.0
2019-03-07 09:00,1649.0,1184.0,287.0,872.0,187.0,98.0,1921.0
2019-03-07 10:00,1612.0,1145.0,283.0,683.0,183.0,94.0,2418.0
2019-03-07 11:00,1660.0,1104.0,231.0,729.0,180.0,95.0,2599.0
2019-03-07 12:00,1596.0,982.0,228.0,765.0,170.0,91.0,2779.0
2019-03-07 13:00,1541.0,979.0,226.0,750.0,169.0,95.0,2804.0
2019-03-07 14:00,1646.0,987.0,185.0,853.0,166.0,99.0,2763.0
2019-03-07 15:00,1614.0,1165.0,120.0,805.0,170.0,100.0,2484.0
2019-03-07 16:00,1632.0,1184.0,73.0,825.0,179.0,96.0,2122.0
2019-03-07 17:00,1551.0,1187.0,21.0,965.0,184.0,99.0,1937.0
2019-03-07 18:00,1752.0,1190.0,1.0,1195.0,183.0,100.0,1808.0
2019-03-07 19:00,1768.0,1190.0,0.0,1568.0,179.0,99.0,1667.0
2019-03-07 20:00,1741.0,1192.0,0.0,1271.0,181.0,100.0,1403.0
2019-03-07 21:00,1738.0,1193.0,0.0,1222.0,177.0,97.0,1185.0
2019-03-07 22:00,1568.0,1195.0,0.0,1112.0,180.0,97.0,1013.0
2019-03-07 23:00,1490.0,1195.0,0.0,996.0,181.0,96.0,1170.0
2019-03-08 00:00,1302.0,1194.0,0.0,601.0,189.0,101.0,1279.0
2019-03-08 01:00,1139.0,1195.0,0.0,571.0,191.0,101.0,1420.0
2019-03-08 02:00,1007.0,1194.0,0.0,512.0,188.0,102.0,1501.0
2019-03-08 03:00,1073.0,1194.0,0.0,485.0,186.0,99.0,1439.0
2019-03-08 04:00,1150.0,1223.0,0.0,571.0,194.0,99.0,1211.0
2019-03-08 05:00,1220.0,1288.0,0.0,1324.0,199.0,100.0,1116.0
2019-03-08 06:00,1389.0,1345.0,0.0,1387.0,196.0,99.0,1315.0
2019-03-08 07:00,1703.0,1381.0,31.0,1737.0,197.0,100.0,1570.0
2019-03-08 08:00,1765.0,1465.0,129.0,2419.0,200.0,100.0,1368.0
2019-03-08 09:00,1808.0,1469.0,217.0,2300.0,201.0,102.0,1182.0
2019-03-08 10:00,1970.0,1470.0,311.0,1937.0,200.0,103.0,1043.0
2019-03-08 11:00,2024.0,1469.0,370.0,1852.0,208.0,103.0,882.0
2019-03-08 12:00,2039.0,1469.0,378.0,1918.0,205.0,101.0,602.0
2019-03-08 13:00,2045.0,1468.0,384.0,1715.0,205.0,96.0,531.0
2019-03-08 14:00,2040.0,1469.0,381.0,1248.0,216.0,99.0,552.0
2019-03-08 15:00,1899.0,1427.0,326.0,891.0,221.0,99.0,660.0
2019-03-08 16:00,1873.0,1469.0,224.0,900.0,228.0,100.0,1007.0
2019-03-08 17:00,1987.0,1469.0,77.0,1183.0,244.0,101.0,882.0
2019-03-08 18:00,2031.0,1468.0,5.0,1987.0,260.0,103.0,626.0
2019-03-08 19:00,2026.0,1469.0,0.0,2348.0,276.0,105.0,641.0
2019-03-08 20:00,1969.0,1470.0,0.0,2195.0,273.0,102.0,827.0
2019-03-08 21:00,2006.0,1470.0,0.0,1683.0,269.0,100.0,879.0
2019-03-08 22:00,1870.0,1470.0,0.0,1698.0,269.0,100.0,870.0
2019-03-08 23:00,1467.0,1327.0,0.0,1668.0,268.0,98.0,733.0
2019-03-09 00:00,1153.0,1190.0,0.0,1479.0,272.0,100.0,660.0
2019-03-09 01:00,1095.0,1188.0,0.0,956.0,276.0,101.0,542.0
2019-03-09 02:00,1059.0,1186.0,0.0,770.0,274.0,100.0,480.0
2019-03-09 03:00,1061.0,1185.0,0.0,649.0,269.0,98.0,450.0
2019-03-09 04:00,1061.0,1185.0,0.0,644.0,266.0,98.0,423.0
2019-03-09 05:00,1090.0,1185.0,0.0,841.0,263.0,99.0,407.0
2019-03-09 06:00,1072.0,1185.0,0.0,1144.0,260.0,98.0,455.0
2019-03-09 07:00,1099.0,1185.0,49.0,1211.0,257.0,92.0,440.0
2019-03-09 08:00,1363.0,1185.0,205.0,1730.0,257.0,89.0,294.0
2019-03-09 09:00,1492.0,1185.0,320.0,1767.0,257.0,91.0,152.0
2019-03-09 10:00,1588.0,1186.0,387.0,1246.0,253.0,92.0,99.0
2019-03-09 11:00,1626.0,1185.0,417.0,1191.0,254.0,91.0,71.0
2019-03-09 12:00,1599.0,1186.0,427.0,1021.0,252.0,90.0,30.0
2019-03-09 13:00,1317.0,1186.0,429.0,708.0,253.0,90.0,30.0
2019-03-09 14:00,1245.0,1186.0,401.0,551.0,253.0,92.0,67.0
2019-03-09 15:00,1243.0,1185.0,352.0,468.0,252.0,93.0,109.0
2019-03-09 16:00,1349.0,1185.0,261.0,430.0,253.0,91.0,185.0
2019-03-09 17:00,1397.0,1185.0,115.0,1240.0,256.0,92.0,279.0
2019-03-09 18:00,1526.0,1185.0,6.0,2130.0,253.0,89.0,365.0
2019-03-09 19:00,1564.0,1185.0,0.0,2641.0,254.0,97.0,438.0
2019-03-09 20:00,1478.0,1185.0,0.0,2201.0,257.0,96.0,493.0
2019-03-09 21:00,1458.0,1185.0,0.0,1820.0,254.0,94.0,480.0
2019-03-09 22:00,1421.0,1185.0,0.0,1488.0,245.0,93.0,516.0
2019-03-09 23:00,730.0,1185.0,0.0,1216.0,255.0,93.0,522.0
2019-03-10 00:00,447.0,1046.0,0.0,902.0,256.0,93.0,555.0
2019-03-10 01:00,445.0,767.0,0.0,571.0,259.0,94.0,600.0
2019-03-10 02:00,447.0,708.0,0.0,483.0,258.0,93.0,653.0
2019-03-10 03:00,447.0,708.0,0.0,482.0,261.0,93.0,696.0
2019-03-10 04:00,444.0,566.0,0.0,544.0,258.0,93.0,733.0
2019-03-10 05:00,451.0,565.0,0.0,857.0,259.0,93.0,773.0
2019-03-10 06:00,453.0,605.0,0.0,986.0,261.0,90.0,717.0
2019-03-10 07:00,453.0,685.0,39.0,971.0,262.0,92.0,695.0
2019-03-10 08:00,451.0,1025.0,158.0,1167.0,262.0,89.0,605.0
2019-03-10 09:00,448.0,1145.0,256.0,1128.0,264.0,91.0,498.0
2019-03-10 10:00,444.0,1184.0,348.0,920.0,257.0,92.0,470.0
2019-03-10 11:00,448.0,1138.0,410.0,788.0,261.0,89.0,422.0
2019-03-10 12:00,445.0,1086.0,431.0,758.0,262.0,83.0,462.0
2019-03-10 13:00,442.0,897.0,428.0,721.0,264.0,86.0,584.0
2019-03-10 14:00,440.0,851.0,405.0,633.0,265.0,88.0,762.0
2019-03-10 15:00,439.0,610.0,352.0,656.0,266.0,90.0,941.0
2019-03-10 16:00,440.0,370.0,263.0,720.0,267.0,92.0,1013.0
2019-03-10 17:00,437.0,723.0,118.0,1091.0,263.0,91.0,1108.0
2019-03-10 18:00,440.0,1183.0,6.0,1316.0,265.0,93.0,1220.0
2019-03-10 19:00,442.0,1185.0,0.0,1650.0,267.0,96.0,1359.0
2019-03-10 20:00,443.0,1185.0,0.0,1904.0,263.0,93.0,1280.0
2019-03-10 21:00,445.0,1186.0,0.0,1603.0,261.0,93.0,1233.0
2019-03-10 22:00,456.0,1185.0,0.0,1340.0,263.0,90.0,1259.0
2019-03-10 23:00,460.0,1148.0,0.0,772.0,263.0,89.0,1397.0
2019-03-11 00:00,458.0,606.0,0.0,596.0,267.0,92.0,1520.0
2019-03-11 01:00,457.0,446.0,0.0,408.0,266.0,93.0,1602.0
2019-03-11 02:00,456.0,377.0,0.0,393.0,262.0,92.0,1600.0
2019-03-11 03:00,460.0,543.0,0.0,369.0,267.0,92.0,1558.0
2019-03-11 04:00,467.0,607.0,0.0,389.0,259.0,93.0,1487.0
2019-03-11 05:00,548.0,976.0,0.0,644.0,255.0,92.0,1386.0
2019-03-11 06:00,726.0,1185.0,0.0,906.0,262.0,93.0,1320.0
2019-03-11 07:00,1388.0,1184.0,29.0,1012.0,257.0,91.0,1350.0
2019-03-11 08:00,1635.0,1184.0,128.0,1112.0,257.0,92.0,1297.0
2019-03-11 09:00,1647.0,1184.0,244.0,1262.0,264.0,91.0,1036.0
2019-03-11 10:00,1742.0,1184.0,363.0,1312.0,265.0,88.0,637.0
2019-03-11 11:00,1699.0,1185.0,426.0,1130.0,268.0,92.0,459.0
2019-03-11 12:00,1712.0,1185.0,437.0,1017.0,266.0,94.0,364.0
2019-03-11 13:00,1823.0,1184.0,433.0,762.0,269.0,96.0,246.0
2019-03-11 14:00,1834.0,1185.0,408.0,791.0,272.0,96.0,174.0
2019-03-11 15:00,1870.0,1186.0,357.0,805.0,275.0,94.0,155.0
2019-03-11 16:00,2070.0,1185.0,269.0,837.0,281.0,94.0,178.0
2019-03-11 17:00,2018.0,1184.0,122.0,988.0,274.0,93.0,187.0
2019-03-11 18:00,2240.0,1185.0,7.0,2195.0,276.0,95.0,258.0
2019-03-11 19:00,2235.0,1185.0,0.0,2455.0,271.0,97.0,311.0
2019-03-11 20:00,2169.0,1184.0,0.0,2245.0,274.0,97.0,299.0
2019-03-11 21:00,2019.0,1185.0,0.0,1819.0,271.0,98.0,261.0
2019-03-11 22:00,1843.0,1185.0,0.0,1422.0,274.0,98.0,250.0
2019-03-11 23:00,1592.0,1185.0,0.0,1412.0,274.0,96.0,278.0
2019-03-12 00:00,1171.0,1185.0,0.0,1022.0,270.0,97.0,262.0
2019-03-12 01:00,1073.0,1185.0,0.0,846.0,268.0,98.0,267.0
2019-03-12 02:00,974.0,1185.0,0.0,637.0,272.0,96.0,297.0
2019-03-12 03:00,906.0,1186.0,0.0,704.0,267.0,98.0,326.0
2019-03-12 04:00,906.0,1186.0,0.0,825.0,267.0,98.0,349.0
2019-03-12 05:00,1105.0,1185.0,0.0,1318.0,262.0,98.0,410.0
2019-03-12 06:00,1175.0,1185.0,0.0,1472.0,256.0,97.0,477.0
2019-03-12 07:00,1568.0,1184.0,53.0,1700.0,257.0,97.0,581.0
2019-03-12 08:00,1635.0,1185.0,195.0,1854.0,255.0,99.0,632.0
2019-03-12 09:00,1597.0,1185.0,302.0,1833.0,249.0,100.0,685.0
2019-03-12 10:00,1555.0,1185.0,372.0,1854.0,255.0,98.0,801.0
2019-03-12 11:00,1436.0,1186.0,420.0,1590.0,260.0,97.0,1007.0
2019-03-12 12:00,1270.0,905.0,432.0,1652.0,259.0,99.0,1442.0
2019-03-12 13:00,1286.0,606.0,428.0,1138.0,253.0,97.0,1852.0
2019-03-12 14:00,1322.0,485.0,399.0,1307.0,251.0,97.0,2180.0
2019-03-12 15:00,1317.0,485.0,347.0,1266.0,256.0,98.0,2225.0
2019-03-12 16:00,1296.0,606.0,254.0,1280.0,243.0,94.0,2218.0
2019-03-12 17:00,1385.0,905.0,110.0,977.0,224.0,94.0,2273.0
2019-03-12 18:00,1542.0,1185.0,6.0,1197.0,197.0,88.0,2166.0
2019-03-12 19:00,1613.0,1185.0,0.0,1735.0,199.0,96.0,2186.0
2019-03-12 20:00,1589.0,1185.0,0.0,1621.0,185.0,99.0,2224.0
2019-03-12 21:00,1394.0,1091.0,0.0,960.0,179.0,93.0,2330.0
2019-03-12 22:00,1132.0,806.0,0.0,960.0,193.0,95.0,2609.0
2019-03-12 23:00,1009.0,385.0,0.0,749.0,200.0,99.0,2871.0
2019-03-13 00:00,747.0,566.0,0.0,553.0,200.0,97.0,3036.0
2019-03-13 01:00,756.0,516.0,0.0,356.0,221.0,98.0,3124.0
2019-03-13 02:00,676.0,401.0,0.0,315.0,236.0,98.0,3392.0
2019-03-13 03:00,515.0,365.0,0.0,342.0,235.0,96.0,3597.0
2019-03-13 04:00,469.0,365.0,0.0,372.0,233.0,97.0,3546.0
2019-03-13 05:00,472.0,366.0,0.0,543.0,235.0,95.0,3516.0
2019-03-13 06:00,484.0,764.0,0.0,932.0,238.0,97.0,3387.0
2019-03-13 07:00,652.0,1185.0,61.0,1091.0,230.0,96.0,3282.0
2019-03-13 08:00,677.0,1185.0,223.0,1314.0,227.0,95.0,3115.0
2019-03-13 09:00,676.0,1185.0,342.0,1009.0,228.0,94.0,3117.0
2019-03-13 10:00,661.0,1016.0,407.0,1162.0,226.0,96.0,3077.0
2019-03-13 11:00,661.0,608.0,437.0,1324.0,224.0,96.0,2890.0
2019-03-13 12:00,658.0,593.0,448.0,1271.0,234.0,98.0,2646.0
2019-03-13 13:00,652.0,552.0,447.0,1021.0,246.0,99.0,2517.0
2019-03-13 14:00,719.0,597.0,423.0,875.0,247.0,97.0,2438.0
2019-03-13 15:00,896.0,599.0,373.0,617.0,243.0,99.0,2472.0
2019-03-13 16:00,898.0,598.0,283.0,847.0,236.0,98.0,2496.0
2019-03-13 17:00,904.0,604.0,130.0,885.0,247.0,99.0,2555.0
2019-03-13 18:00,972.0,603.0,8.0,1234.0,247.0,97.0,2683.0
2019-03-13 19:00,1010.0,603.0,0.0,1623.0,251.0,97.0,2756.0
2019-03-13 20:00,1007.0,604.0,0.0,1705.0,247.0,97.0,2459.0
2019-03-13 21:00,1011.0,607.0,0.0,1348.0,247.0,93.0,2217.0
2019-03-13 22:00,1010.0,610.0,0.0,1053.0,252.0,92.0,2199.0
2019-03-13 23:00,990.0,612.0,0.0,807.0,257.0,95.0,2153.0
2019-03-14 00:00,570.0,612.0,0.0,629.0,256.0,97.0,2024.0
2019-03-14 01:00,491.0,586.0,0.0,517.0,257.0,97.0,1868.0
2019-03-14 02:00,489.0,286.0,0.0,695.0,260.0,98.0,1732.0
2019-03-14 03:00,491.0,540.0,0.0,674.0,267.0,98.0,1499.0
2019-03-14 04:00,503.0,683.0,0.0,829.0,263.0,98.0,1427.0
2019-03-14 05:00,665.0,771.0,0.0,922.0,260.0,96.0,1512.0
2019-03-14 06:00,975.0,895.0,0.0,988.0,261.0,95.0,1506.0
2019-03-14 07:00,1333.0,895.0,66.0,1186.0,265.0,92.0,1428.0
2019-03-14 08:00,1613.0,670.0,226.0,1269.0,269.0,87.0,1094.0
2019-03-14 09:00,1662.0,612.0,338.0,1332.0,267.0,90.0,606.0
2019-03-14 10:00,1691.0,610.0,401.0,1304.0,266.0,89.0,307.0
2019-03-14 11:00,1630.0,608.0,434.0,1395.0,267.0,91.0,210.0
2019-03-14 12:00,1605.0,609.0,443.0,1294.0,265.0,87.0,168.0
2019-03-14 13:00,1561.0,609.0,441.0,1246.0,266.0,91.0,154.0
2019-03-14 14:00,1580.0,608.0,417.0,1213.0,271.0,95.0,180.0
2019-03-14 15:00,1494.0,608.0,365.0,1090.0,270.0,90.0,239.0
2019-03-14 16:00,1564.0,610.0,276.0,1083.0,265.0,93.0,287.0
2019-03-14 17:00,1572.0,611.0,129.0,1128.0,262.0,98.0,322.0
2019-03-14 18:00,1645.0,614.0,9.0,1153.0,262.0,99.0,438.0
2019-03-14 19:00,1734.0,617.0,0.0,1530.0,266.0,99.0,598.0
2019-03-14 20:00,1652.0,616.0,0.0,1268.0,267.0,98.0,831.0
2019-03-14 21:00,1700.0,653.0,0.0,1211.0,265.0,98.0,983.0
2019-03-14 22:00,1635.0,745.0,0.0,1223.0,266.0,99.0,1000.0
2019-03-14 23:00,1384.0,855.0,0.0,909.0,268.0,99.0,1013.0
2019-03-15 00:00,839.0,902.0,0.0,516.0,266.0,99.0,1002.0
2019-03-15 01:00,830.0,902.0,0.0,458.0,269.0,98.0,1019.0
2019-03-15 02:00,792.0,901.0,0.0,367.0,269.0,101.0,945.0
2019-03-15 03:00,762.0,901.0,0.0,369.0,266.0,100.0,855.0
2019-03-15 04:00,741.0,901.0,0.0,427.0,266.0,99.0,816.0
2019-03-15 05:00,787.0,938.0,0.0,1046.0,264.0,91.0,715.0
2019-03-15 06:00,862.0,1008.0,1.0,1274.0,266.0,85.0,621.0
2019-03-15 07:00,1064.0,1079.0,71.0,1771.0,268.0,89.0,485.0
2019-03-15 08:00,1285.0,1150.0,232.0,1797.0,274.0,91.0,347.0
2019-03-15 09:00,1331.0,1177.0,340.0,1407.0,273.0,93.0,199.0
2019-03-15 10:00,1322.0,1179.0,402.0,1378.0,270.0,94.0,93.0
2019-03-15 11:00,1384.0,1179.0,435.0,1401.0,271.0,96.0,38.0
2019-03-15 12:00,1357.0,1179.0,441.0,1423.0,273.0,98.0,23.0
2019-03-15 13:00,1291.0,1144.0,439.0,1264.0,268.0,96.0,29.0
2019-03-15 14:00,1320.0,1135.0,414.0,1323.0,268.0,98.0,31.0
2019-03-15 15:00,1336.0,1123.0,363.0,1252.0,273.0,97.0,42.0
2019-03-15 16:00,1337.0,1114.0,275.0,1219.0,271.0,97.0,48.0
2019-03-15 17:00,1347.0,1134.0,130.0,1163.0,266.0,96.0,51.0
2019-03-15 18:00,1378.0,1112.0,10.0,1602.0,270.0,96.0,63.0
2019-03-15 19:00,1391.0,1172.0,0.0,2159.0,269.0,94.0,77.0
2019-03-15 20:00,1383.0,1181.0,0.0,1771.0,269.0,89.0,62.0
2019-03-15 21:00,1361.0,1180.0,0.0,1295.0,270.0,88.0,54.0
2019-03-15 22:00,1360.0,1180.0,0.0,1393.0,266.0,81.0,74.0
2019-03-15 23:00,1336.0,1174.0,0.0,1737.0,268.0,81.0,98.0
2019-03-16 00:00,1025.0,1031.0,0.0,1238.0,266.0,83.0,117.0
2019-03-16 01:00,970.0,899.0,0.0,995.0,268.0,84.0,148.0
2019-03-16 02:00,862.0,893.0,0.0,884.0,273.0,84.0,203.0
2019-03-16 03:00,784.0,893.0,0.0,784.0,272.0,83.0,273.0
2019-03-16 04:00,732.0,893.0,0.0,689.0,271.0,84.0,349.0
2019-03-16 05:00,723.0,892.0,0.0,958.0,274.0,84.0,415.0
2019-03-16 06:00,733.0,892.0,1.0,1230.0,271.0,82.0,423.0
2019-03-16 07:00,671.0,892.0,70.0,1342.0,270.0,84.0,430.0
2019-03-16 08:00,764.0,892.0,223.0,1620.0,273.0,90.0,390.0
2019-03-16 09:00,793.0,892.0,332.0,1622.0,277.0,91.0,415.0
2019-03-16 10:00,834.0,892.0,393.0,1291.0,272.0,93.0,513.0
2019-03-16 11:00,877.0,893.0,425.0,1173.0,270.0,94.0,594.0
2019-03-16 12:00,832.0,806.0,432.0,1111.0,271.0,95.0,775.0
2019-03-16 13:00,716.0,449.0,425.0,880.0,271.0,94.0,982.0
2019-03-16 14:00,696.0,138.0,405.0,533.0,269.0,92.0,1192.0
2019-03-16 15:00,682.0,112.0,357.0,552.0,270.0,92.0,1337.0
2019-03-16 16:00,710.0,114.0,269.0,680.0,276.0,92.0,1378.0
2019-03-16 17:00,710.0,211.0,124.0,635.0,274.0,92.0,1282.0
2019-03-16 18:00,813.0,316.0,9.0,1252.0,269.0,86.0,1361.0
2019-03-16 19:00,959.0,313.0,0.0,1886.0,269.0,82.0,1678.0
2019-03-16 20:00,834.0,311.0,0.0,1580.0,270.0,82.0,1898.0
2019-03-16 21:00,766.0,269.0,0.0,1164.0,269.0,90.0,1955.0
2019-03-16 22:00,783.0,56.0,0.0,937.0,267.0,91.0,1942.0
2019-03-16 23:00,527.0,32.0,0.0,606.0,276.0,94.0,2036.0
2019-03-17 00:00,449.0,30.0,0.0,460.0,271.0,94.0,2193.0
2019-03-17 01:00,451.0,30.0,0.0,240.0,270.0,93.0,2564.0
2019-03-17 02:00,454.0,30.0,0.0,152.0,267.0,95.0,2617.0
2019-03-17 03:00,454.0,29.0,0.0,172.0,268.0,96.0,2363.0
2019-03-17 04:00,456.0,29.0,0.0,149.0,268.0,95.0,2151.0
2019-03-17 05:00,455.0,29.0,0.0,265.0,268.0,90.0,2273.0
2019-03-17 06:00,454.0,28.0,1.0,454.0,266.0,90.0,2260.0
2019-03-17 07:00,455.0,29.0,47.0,539.0,265.0,89.0,2080.0
2019-03-17 08:00,453.0,29.0,164.0,674.0,264.0,89.0,1671.0
2019-03-17 09:00,449.0,29.0,289.0,758.0,269.0,87.0,1328.0
2019-03-17 10:00,449.0,29.0,340.0,870.0,269.0,91.0,1103.0
2019-03-17 11:00,446.0,28.0,342.0,982.0,268.0,88.0,971.0
2019-03-17 12:00,443.0,29.0,334.0,1188.0,265.0,90.0,845.0
2019-03-17 13:00,441.0,28.0,348.0,870.0,267.0,91.0,884.0
2019-03-17 14:00,439.0,29.0,341.0,694.0,267.0,91.0,1064.0
2019-03-17 15:00,439.0,29.0,288.0,573.0,265.0,86.0,1205.0
2019-03-17 16:00,438.0,30.0,219.0,467.0,264.0,91.0,1373.0
2019-03-17 17:00,438.0,30.0,98.0,464.0,263.0,90.0,1432.0
2019-03-17 18:00,439.0,30.0,7.0,680.0,264.0,86.0,1471.0
2019-03-17 19:00,442.0,35.0,0.0,1093.0,262.0,94.0,1632.0
2019-03-17 20:00,443.0,38.0,0.0,1174.0,260.0,93.0,1737.0
2019-03-17 21:00,446.0,41.0,0.0,942.0,255.0,93.0,1918.0
2019-03-17 22:00,453.0,43.0,0.0,690.0,251.0,84.0,1990.0
2019-03-17 23:00,460.0,44.0,0.0,305.0,253.0,93.0,2254.0
2019-03-18 00:00,458.0,47.0,0.0,205.0,252.0,94.0,2718.0
2019-03-18 01:00,461.0,52.0,0.0,154.0,243.0,89.0,3153.0
2019-03-18 02:00,461.0,55.0,0.0,162.0,247.0,93.0,3249.0
2019-03-18 03:00,464.0,59.0,0.0,174.0,249.0,89.0,3217.0
