Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other
40896,2023-09-01 00:00:00,2024-07-17 00:00:00,3.1,143.14,10040.0,7967.0,4740.0,4946.0,319.0,46517.0,209.0
40897,2023-09-01 01:00:00,2024-07-17 00:00:00,3.1,122.82,10386.0,2053.0,6262.0,4947.0,976.0,46658.0,225.0
40898,2023-09-01 02:00:00,2024-07-17 00:00:00,3.1,112.18,10128.0,12.0,8777.0,4947.0,640.0,44961.0,196.0
40899,2023-09-01 03:00:00,2024-07-17 00:00:00,3.1,108.3,9509.0,0.0,11214.0,4948.0,290.0,40947.0,41.0
40900,2023-09-01 04:00:00,2024-07-17 00:00:00,3.1,108.8,9082.0,0.0,13298.0,4950.0,201.0,35910.0,0.0
40901,2023-09-01 05:00:00,2024-07-17 00:00:00,3.1,97.6,7602.0,0.0,15481.0,4951.0,116.0,31044.0,0.0
40902,2023-09-01 06:00:00,2024-07-17 00:00:00,3.1,85.78,6266.0,0.0,16398.0,4952.0,118.0,27784.0,0.0
40903,2023-09-01 07:00:00,2024-07-17 00:00:00,3.1,72.56,5039.0,0.0,16177.0,4953.0,75.0,26571.0,5.0
40904,2023-09-01 08:00:00,2024-07-17 00:00:00,3.1,72.24,4789.0,0.0,15539.0,4954.0,66.0,25075.0,6.0
40905,2023-09-01 09:00:00,2024-07-17 00:00:00,3.1,74.37,4804.0,0.0,14859.0,4954.0,65.0,24450.0,6.0
40906,2023-09-01 10:00:00,2024-07-17 00:00:00,3.1,74.9,4736.0,0.0,13730.0,4955.0,86.0,24587.0,6.0
40907,2023-09-01 11:00:00,2024-07-17 00:00:00,3.1,75.07,4797.0,0.0,12299.0,4956.0,114.0,26435.0,6.0
40908,2023-09-01 12:00:00,2024-07-17 00:00:00,3.1,79.43,5231.0,0.0,11043.0,4957.0,101.0,28755.0,6.0
40909,2023-09-01 13:00:00,2024-07-17 00:00:00,3.1,88.32,5482.0,716.0,10079.0,4959.0,89.0,28879.0,6.0
40910,2023-09-01 14:00:00,2024-07-17 00:00:00,3.1,121.48,4909.0,6953.0,7818.0,4960.0,122.0,27151.0,6.0
40911,2023-09-01 15:00:00,2024-07-17 00:00:00,3.1,151.38,5342.0,11959.0,5089.0,4960.0,77.0,28639.0,6.0
40912,2023-09-01 16:00:00,2024-07-17 00:00:00,3.1,173.99,7271.0,13401.0,4320.0,4958.0,105.0,30216.0,6.0
40913,2023-09-01 17:00:00,2024-07-17 00:00:00,3.1,183.43,9114.0,13452.0,3172.0,4959.0,115.0,34096.0,6.0
40914,2023-09-01 18:00:00,2024-07-17 00:00:00,3.1,177.16,9584.0,13286.0,1692.0,4958.0,142.0,39212.0,6.0
40915,2023-09-01 19:00:00,2024-07-17 00:00:00,3.1,169.52,9728.0,13124.0,1592.0,4956.0,172.0,42731.0,19.0
40916,2023-09-01 20:00:00,2024-07-17 00:00:00,3.1,164.37,9792.0,13104.0,2683.0,4954.0,324.0,44047.0,52.0
40917,2023-09-01 21:00:00,2024-07-17 00:00:00,3.1,162.24,9779.0,12754.0,3806.0,4952.0,334.0,43627.0,141.0
40918,2023-09-01 22:00:00,2024-07-17 00:00:00,3.1,163.39,10064.0,12567.0,4256.0,4952.0,224.0,43667.0,183.0
40919,2023-09-01 23:00:00,2024-07-17 00:00:00,3.1,160.19,10113.0,11640.0,4406.0,4953.0,163.0,44063.0,182.0
