UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-12-20 00:00:00,2024-07-17 00:00:00,3.1,4.852225934808883,288.88601636896425,281.5792309847262,266.3297957672098,0.0616935882238208,6113.07551,2833.44608,18470.55807,5048.99536,99.81967,11407.80337,12.30942
2023-12-20 01:00:00,2024-07-17 00:00:00,3.1,4.627370895378704,287.72192761936424,282.5197090560672,0.0017278290283281,0.0214865219641833,6032.36027,1042.12072,19028.24775,5049.42939,95.35973,11703.51021,11.91262
2023-12-20 02:00:00,2024-07-17 00:00:00,3.1,4.627370895378704,287.72192761936424,282.5197090560672,0.0017278290283281,0.0214865219641833,6026.97018,0.0,19311.38581,5052.63956,92.06279,11858.56577,10.16993
2023-12-20 03:00:00,2024-07-17 00:00:00,3.1,4.627370895378704,287.72192761936424,282.5197090560672,0.0017278290283281,0.0214865219641833,5933.37801,0.0,19216.04233,5053.82745,82.73204,11867.45652,11.02856
2023-12-20 04:00:00,2024-07-17 00:00:00,3.1,4.51570126178218,287.15316902746804,282.79270549700874,0.000814637737701,0.044964647654396,5811.45602,0.0,18894.47445,5054.70001,103.89701,11900.98121,8.10126
2023-12-20 05:00:00,2024-07-17 00:00:00,3.1,4.51570126178218,287.15316902746804,282.79270549700874,0.000814637737701,0.044964647654396,5702.59164,0.0,18685.77933,5054.15033,125.19966,11802.59612,5.53591
2023-12-20 06:00:00,2024-07-17 00:00:00,3.1,4.51570126178218,287.15316902746804,282.79270549700874,0.000814637737701,0.044964647654396,5728.49985,24.14709,18227.69215,5048.96168,134.45263,11636.62666,10.4128
2023-12-20 07:00:00,2024-07-17 00:00:00,3.1,4.076253553838267,286.72041905834755,282.95984577680144,0.0,0.0285065560309318,5727.05068,398.52605,17508.90273,5045.15532,131.83565,11546.76388,9.51858
2023-12-20 08:00:00,2024-07-17 00:00:00,3.1,4.076253553838267,286.72041905834755,282.95984577680144,0.0,0.0285065560309318,5755.41207,200.56134,16845.40259,5047.6806,140.51623,11061.22512,12.66094
2023-12-20 09:00:00,2024-07-17 00:00:00,3.1,4.076253553838267,286.72041905834755,282.95984577680144,0.0,0.0285065560309318,5847.98375,0.0,16124.92674,5051.73332,140.77849,10631.5803,10.87654
2023-12-20 10:00:00,2024-07-17 00:00:00,3.1,3.7910365904479937,286.436363723738,283.1594413780664,0.0,0.0475919268824274,5949.60791,0.0,15364.17397,5058.45071,149.12198,10422.0007,13.13073
2023-12-20 11:00:00,2024-07-17 00:00:00,3.1,3.7910365904479937,286.436363723738,283.1594413780664,0.0,0.0475919268824274,5987.6455,0.0,14713.9775,5065.56572,161.01387,10278.9874,13.31906
2023-12-20 12:00:00,2024-07-17 00:00:00,3.1,3.7910365904479937,286.436363723738,283.1594413780664,0.0,0.0475919268824274,6059.60153,0.0,14118.01552,5068.72617,166.32342,10185.57078,12.19029
2023-12-20 13:00:00,2024-07-17 00:00:00,3.1,4.003390480782702,287.43605031838626,283.644782845048,24.449921211353544,0.037713391420739,6186.17937,689.38488,13536.57906,5069.62663,168.87192,10105.31831,12.00584
2023-12-20 14:00:00,2024-07-17 00:00:00,3.1,4.003390480782702,287.43605031838626,283.644782845048,24.449921211353544,0.037713391420739,6198.24139,1903.99773,13242.08626,5069.01007,177.39388,10153.93224,10.38235
2023-12-20 15:00:00,2024-07-17 00:00:00,3.1,4.003390480782702,287.43605031838626,283.644782845048,24.449921211353544,0.037713391420739,6165.46831,3414.2809,12872.27549,5067.08515,189.52465,10206.62564,11.87734
2023-12-20 16:00:00,2024-07-17 00:00:00,3.1,4.708803321538712,290.2873610986305,283.8239039310585,136.93050052683907,0.1668749467932182,6187.3707,5042.69906,12685.72186,5065.81466,203.37683,10258.57424,10.16917
2023-12-20 17:00:00,2024-07-17 00:00:00,3.1,4.708803321538712,290.2873610986305,283.8239039310585,136.93050052683907,0.1668749467932182,6264.74279,6090.48449,12529.6448,5082.56193,194.68348,10468.29588,14.16595
2023-12-20 18:00:00,2024-07-17 00:00:00,3.1,4.708803321538712,290.2873610986305,283.8239039310585,136.93050052683907,0.1668749467932182,6357.40779,6310.00422,12516.63227,5097.87463,203.42965,10770.06206,11.15547
2023-12-20 19:00:00,2024-07-17 00:00:00,3.1,4.516720547326891,291.2870570309483,283.6629449091477,310.2092846407563,0.2035249487894973,6451.77909,6125.69342,12608.63632,5098.75633,205.66008,10755.6722,10.99566
2023-12-20 20:00:00,2024-07-17 00:00:00,3.1,4.516720547326891,291.2870570309483,283.6629449091477,310.2092846407563,0.2035249487894973,6576.32403,5656.21429,12867.94806,5091.66377,188.92959,10996.27387,11.16281
2023-12-20 21:00:00,2024-07-17 00:00:00,3.1,4.516720547326891,291.2870570309483,283.6629449091477,310.2092846407563,0.2035249487894973,6590.34037,5278.67255,13220.70684,5088.64881,191.20474,11347.47738,12.20127
2023-12-20 22:00:00,2024-07-17 00:00:00,3.1,3.864856540577104,289.41604578289736,283.91679566806124,199.78488118836736,0.4635170758139179,6591.64536,4912.08583,13412.2577,5078.03074,181.27395,11596.32522,16.03484
2023-12-20 23:00:00,2024-07-17 00:00:00,3.1,3.864856540577104,289.41604578289736,283.91679566806124,199.78488118836736,0.4635170758139179,6596.34787,3896.05267,13774.95367,5054.64082,178.87257,11751.05345,22.65277
2023-12-21 00:00:00,2024-07-17 00:00:00,3.1,3.864856540577104,289.41604578289736,283.91679566806124,199.78488118836736,0.4635170758139179,6042.42306,3115.26865,12775.12944,5022.0408,99.81967,13212.81846,10.14002
2023-12-21 01:00:00,2024-07-17 00:00:00,3.1,3.8209412448049536,288.34881472964804,284.1351139142,0.0015775432118885,0.2368524671283732,6028.93292,1146.52193,13539.87236,5022.52567,95.35973,12992.2334,9.62798
2023-12-21 02:00:00,2024-07-17 00:00:00,3.1,3.8209412448049536,288.34881472964804,284.1351139142,0.0015775432118885,0.2368524671283732,6075.6613,0.0,14086.39822,5025.69622,92.06279,12740.31335,7.50747
2023-12-21 03:00:00,2024-07-17 00:00:00,3.1,3.8209412448049536,288.34881472964804,284.1351139142,0.0015775432118885,0.2368524671283732,6040.4789,0.0,14320.08585,5026.91844,82.73204,12377.77992,7.91143
2023-12-21 04:00:00,2024-07-17 00:00:00,3.1,3.732137998529512,287.7131311115952,284.19806176171187,0.0007444114635222,0.4655135958830986,5970.41299,0.0,14313.40379,5027.86382,103.89701,12262.58814,4.94559
2023-12-21 05:00:00,2024-07-17 00:00:00,3.1,3.732137998529512,287.7131311115952,284.19806176171187,0.0007444114635222,0.4655135958830986,5905.41233,0.0,14290.8391,5027.38247,125.19966,12133.50399,2.91315
2023-12-21 06:00:00,2024-07-17 00:00:00,3.1,3.732137998529512,287.7131311115952,284.19806176171187,0.0007444114635222,0.4655135958830986,5957.36312,74.41363,14014.69811,5022.28733,134.45263,12134.87319,8.24616
2023-12-21 07:00:00,2024-07-17 00:00:00,3.1,3.328987163697944,287.2499788369199,284.1491719970103,0.0,0.2230137754563765,5961.88602,477.01919,13487.38635,5018.55539,131.83565,12425.43492,7.98376
2023-12-21 08:00:00,2024-07-17 00:00:00,3.1,3.328987163697944,287.2499788369199,284.1491719970103,0.0,0.2230137754563765,5980.51297,242.36128,12931.05536,5021.09687,140.51623,12353.133,12.15363
2023-12-21 09:00:00,2024-07-17 00:00:00,3.1,3.328987163697944,287.2499788369199,284.1491719970103,0.0,0.2230137754563765,6059.00517,0.0,12330.92743,5025.1759,140.77849,12306.88252,11.50409
2023-12-21 10:00:00,2024-07-17 00:00:00,3.1,2.969526165073576,286.86761558977673,284.0405026146786,0.0,0.4292861660615426,6129.64955,0.0,11681.01813,5031.8912,149.12198,12579.44935,14.95919
2023-12-21 11:00:00,2024-07-17 00:00:00,3.1,2.969526165073576,286.86761558977673,284.0405026146786,0.0,0.4292861660615426,6117.82082,0.0,11142.02868,5038.99819,161.01387,12995.71731,15.78036
