Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other
43008,2023-11-28 00:00:00,2024-07-17 00:00:00,3.1,164.51,9274.0,122.0,2909.0,5111.0,241.0,32187.0,24.0
43009,2023-11-28 01:00:00,2024-07-17 00:00:00,3.1,161.79,9485.0,0.0,3464.0,5111.0,181.0,33325.0,49.0
43010,2023-11-28 02:00:00,2024-07-17 00:00:00,3.1,162.45,9467.0,0.0,3550.0,5111.0,165.0,32947.0,48.0
43011,2023-11-28 03:00:00,2024-07-17 00:00:00,3.1,161.21,9342.0,0.0,3516.0,5112.0,113.0,32794.0,20.0
43012,2023-11-28 04:00:00,2024-07-17 00:00:00,3.1,161.04,9123.0,0.0,3719.0,5112.0,117.0,31615.0,0.0
43013,2023-11-28 05:00:00,2024-07-17 00:00:00,3.1,165.98,8962.0,0.0,3939.0,5111.0,61.0,29175.0,0.0
43014,2023-11-28 06:00:00,2024-07-17 00:00:00,3.1,163.96,8431.0,0.0,3651.0,5111.0,99.0,27780.0,0.0
43015,2023-11-28 07:00:00,2024-07-17 00:00:00,3.1,156.04,7759.0,0.0,3829.0,5111.0,45.0,27030.0,0.0
43016,2023-11-28 08:00:00,2024-07-17 00:00:00,3.1,155.08,7558.0,0.0,3858.0,5111.0,42.0,26366.0,0.0
43017,2023-11-28 09:00:00,2024-07-17 00:00:00,3.1,155.43,7489.0,0.0,4042.0,5111.0,59.0,25750.0,0.0
43018,2023-11-28 10:00:00,2024-07-17 00:00:00,3.1,154.32,7480.0,0.0,4053.0,5111.0,51.0,26031.0,0.0
43019,2023-11-28 11:00:00,2024-07-17 00:00:00,3.1,152.01,7540.0,0.0,4177.0,5112.0,76.0,26874.0,0.0
43020,2023-11-28 12:00:00,2024-07-17 00:00:00,3.1,155.01,8104.0,0.0,4343.0,5111.0,150.0,28346.0,0.0
43021,2023-11-28 13:00:00,2024-07-17 00:00:00,3.1,162.66,9210.0,1.0,4429.0,5111.0,268.0,30639.0,0.0
43022,2023-11-28 14:00:00,2024-07-17 00:00:00,3.1,165.92,9353.0,452.0,4500.0,5111.0,124.0,31184.0,0.0
43023,2023-11-28 15:00:00,2024-07-17 00:00:00,3.1,190.53,8117.0,4967.0,4217.0,5111.0,29.0,27788.0,0.0
43024,2023-11-28 16:00:00,2024-07-17 00:00:00,3.1,209.22,6815.0,8674.0,3094.0,5111.0,39.0,25399.0,0.0
43025,2023-11-28 17:00:00,2024-07-17 00:00:00,3.1,212.99,6269.0,9370.0,3076.0,5111.0,9.0,23839.0,0.0
43026,2023-11-28 18:00:00,2024-07-17 00:00:00,3.1,212.14,5456.0,9932.0,3383.0,5109.0,19.0,22049.0,0.0
43027,2023-11-28 19:00:00,2024-07-17 00:00:00,3.1,214.36,5003.0,10350.0,4141.0,5108.0,34.0,19998.0,0.0
43028,2023-11-28 20:00:00,2024-07-17 00:00:00,3.1,221.28,5206.0,10352.0,5056.0,5108.0,80.0,18161.0,0.0
43029,2023-11-28 21:00:00,2024-07-17 00:00:00,3.1,221.14,5233.0,10199.0,5158.0,5109.0,133.0,17926.0,1.0
43030,2023-11-28 22:00:00,2024-07-17 00:00:00,3.1,212.73,5596.0,8867.0,5135.0,5109.0,58.0,19147.0,21.0
43031,2023-11-28 23:00:00,2024-07-17 00:00:00,3.1,172.17,6516.0,3843.0,4473.0,5107.0,233.0,24521.0,23.0
