datetime,param,level,latitude,longitude,3 hr acc,6 hr acc,9 hr acc,12 hr acc,15 hr acc,18 hr acc,21 hr acc,24 hr acc,27 hr acc,30 hr acc,33 hr acc,36 hr acc,39 hr acc,42 hr acc,45 hr acc,48 hr acc,51 hr acc,54 hr acc,57 hr acc,60 hr acc,63 hr acc,66 hr acc,69 hr acc,72 hr acc,75 hr acc,78 hr acc,81 hr acc,84 hr acc,87 hr acc,90 hr acc,93 hr acc,96 hr acc
2023-06-27 00:00:00,APCP,surface,28.5,-107.75,0.2195760847958291,0.4220808999261717,0.5920421459756394,0.7531615902020334,0.8737627188072725,1.0079093157393875,1.1634549867527832,1.4521640146490153,1.9224304980539262,2.283366365750976,2.570616326774784,2.7990188456327565,2.9581284246456723,3.0936683302731036,3.2680248805758856,3.568407496927972,3.9607925141562212,4.252786436191748,4.489324863612457,4.689123134395376,4.861412989244194,5.000390874069153,5.131666925298526,5.400380950261152,6.099694115707534,6.7101761430240705,7.242249402448879,7.630782343913331,7.791176778833373,7.918526318271864,8.115773145938862,8.735685216514375
