,UTC time,Local time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,avg_wind_production_forecast
7842,11/23/2019 18:00:00,2019-11-23 13:00:00,282.77,7,4382,3121,0,561,129,641,0
7843,11/23/2019 19:00:00,2019-11-23 14:00:00,286.28,7,4569,3133,8,527,107,713,0
7844,11/23/2019 20:00:00,2019-11-23 15:00:00,307.03,5,5474,3131,0,571,65,571,0
7845,11/23/2019 21:00:00,2019-11-23 16:00:00,316.61,10,5904,3152,0,574,32,512,0
7846,11/23/2019 22:00:00,2019-11-23 17:00:00,321.49,23,6669,3136,0,926,0,477,0
7847,11/23/2019 23:00:00,2019-11-23 18:00:00,305.95,26,6636,3113,0,1571,0,493,0
7848,11/24/2019 00:00:00,2019-11-23 19:00:00,319.1,33,6799,3104,0,1219,0,398,0
7849,11/24/2019 01:00:00,2019-11-23 20:00:00,326.79,38,6648,3106,0,912,0,320,0
7850,11/24/2019 02:00:00,2019-11-23 21:00:00,327.13,35,6380,3102,0,755,0,317,0
7851,11/24/2019 03:00:00,2019-11-23 22:00:00,319.38,34,5796,3099,0,680,0,345,0
7852,11/24/2019 04:00:00,2019-11-23 23:00:00,310.27,33,5092,3097,0,578,0,342,0
7853,11/24/2019 05:00:00,2019-11-24 00:00:00,297.21,35,4342,3104,0,577,0,296,0
7854,11/24/2019 06:00:00,2019-11-24 01:00:00,294.54,14,4164,3118,0,561,0,235,0
7855,11/24/2019 07:00:00,2019-11-24 02:00:00,295.28,5,4083,3107,0,556,0,153,0
7856,11/24/2019 08:00:00,2019-11-24 03:00:00,296.34,7,4151,3145,0,531,0,130,0
7857,11/24/2019 09:00:00,2019-11-24 04:00:00,298.86,6,4238,3122,0,526,0,123,0
7858,11/24/2019 10:00:00,2019-11-24 05:00:00,303.03,5,4427,3126,0,506,0,128,0
7859,11/24/2019 11:00:00,2019-11-24 06:00:00,308.4,4,4718,3135,0,495,0,151,0
7860,11/24/2019 12:00:00,2019-11-24 07:00:00,312.58,2,4994,3133,0,529,0,163,0
7861,11/24/2019 13:00:00,2019-11-24 08:00:00,314.36,4,5223,3135,0,573,0,198,0
7862,11/24/2019 14:00:00,2019-11-24 09:00:00,326.93,3,6146,3135,0,647,2,208,0
7863,11/24/2019 15:00:00,2019-11-24 10:00:00,336.73,3,6876,3125,0,629,4,253,0
7864,11/24/2019 16:00:00,2019-11-24 11:00:00,337.43,3,7067,3130,0,629,4,307,0
7865,11/24/2019 17:00:00,2019-11-24 12:00:00,342.98,4,7477,3121,0,624,3,301,0
7866,11/24/2019 18:00:00,2019-11-24 13:00:00,347.75,4,7758,3127,0,559,4,303,0
7867,11/24/2019 19:00:00,2019-11-24 14:00:00,346.74,20,7684,3140,0,545,6,335,0
7868,11/24/2019 20:00:00,2019-11-24 15:00:00,342.82,29,7611,3193,0,554,3,398,0
7869,11/24/2019 21:00:00,2019-11-24 16:00:00,337.28,32,7650,3228,0,635,1,521,0
7870,11/24/2019 22:00:00,2019-11-24 17:00:00,326.25,32,7771,3243,0,1041,0,618,0
7871,11/24/2019 23:00:00,2019-11-24 18:00:00,323.15,28,7827,3259,0,1208,0,590,0
7872,11/25/2019 00:00:00,2019-11-24 19:00:00,316.75,28,7374,3273,0,1205,0,617,0
7873,11/25/2019 01:00:00,2019-11-24 20:00:00,319.7,29,7047,3308,0,910,0,554,0
7874,11/25/2019 02:00:00,2019-11-24 21:00:00,325.09,29,6919,3304,0,693,0,457,0
7875,11/25/2019 03:00:00,2019-11-24 22:00:00,306.73,28,5686,3293,0,665,0,483,0
7876,11/25/2019 04:00:00,2019-11-24 23:00:00,282.27,8,4542,3341,0,677,0,500,0
7877,11/25/2019 05:00:00,2019-11-25 00:00:00,270.04,1,4038,3316,0,670,0,532,0
7878,11/25/2019 06:00:00,2019-11-25 01:00:00,266.09,1,3879,3320,0,663,0,546,0
7879,11/25/2019 07:00:00,2019-11-25 02:00:00,258.53,3,3557,3329,0,617,0,578,0
7880,11/25/2019 08:00:00,2019-11-25 03:00:00,259.92,1,3595,3336,0,577,0,610,0
7881,11/25/2019 09:00:00,2019-11-25 04:00:00,257.18,0,3513,3338,0,572,0,629,0
7882,11/25/2019 10:00:00,2019-11-25 05:00:00,262.71,1,3779,3349,0,582,0,651,0
7883,11/25/2019 11:00:00,2019-11-25 06:00:00,274.77,1,4359,3371,0,658,0,623,0
7884,11/25/2019 12:00:00,2019-11-25 07:00:00,293.75,0,5647,3364,0,930,0,637,0
7885,11/25/2019 13:00:00,2019-11-25 08:00:00,289.96,1,6047,3346,0,1405,4,624,0
7886,11/25/2019 14:00:00,2019-11-25 09:00:00,297.94,1,6172,3333,0,1155,20,598,0
7887,11/25/2019 15:00:00,2019-11-25 10:00:00,307.32,2,6095,3310,0,776,65,508,0
7888,11/25/2019 16:00:00,2019-11-25 11:00:00,295.97,8,5360,3318,0,688,109,497,0
7889,11/25/2019 17:00:00,2019-11-25 12:00:00,288.71,6,5013,3329,0,690,125,495,0
7890,11/25/2019 18:00:00,2019-11-25 13:00:00,287.03,6,5040,3339,0,711,109,572,0
7891,11/25/2019 19:00:00,2019-11-25 14:00:00,288.99,7,5134,3339,26,761,95,564,0
7892,11/25/2019 20:00:00,2019-11-25 15:00:00,300.3,8,5440,3355,170,766,58,541,0
7893,11/25/2019 21:00:00,2019-11-25 16:00:00,313.74,4,6020,3351,271,776,15,536,0
7894,11/25/2019 22:00:00,2019-11-25 17:00:00,321,4,6591,3363,472,1014,1,588,0
7895,11/25/2019 23:00:00,2019-11-25 18:00:00,309.85,4,7275,3333,94,1539,0,559,0
7896,11/26/2019 00:00:00,2019-11-25 19:00:00,310.3,1,7084,3328,104,1493,0,477,0
7897,11/26/2019 01:00:00,2019-11-25 20:00:00,322.18,0,7311,3333,0,1080,0,375,0
7898,11/26/2019 02:00:00,2019-11-25 21:00:00,325.06,7,7044,3319,0,819,0,388,0
7899,11/26/2019 03:00:00,2019-11-25 22:00:00,310.89,10,6086,3311,0,864,0,353,0
7900,11/26/2019 04:00:00,2019-11-25 23:00:00,293.52,5,4937,3299,0,785,0,336,0
7901,11/26/2019 05:00:00,2019-11-26 00:00:00,269.26,5,3787,3309,0,760,0,317,0
7902,11/26/2019 06:00:00,2019-11-26 01:00:00,264.72,1,3579,3338,0,712,0,293,0
7903,11/26/2019 07:00:00,2019-11-26 02:00:00,258.79,1,3334,3319,0,684,0,299,0
7904,11/26/2019 08:00:00,2019-11-26 03:00:00,253.59,0,3112,3330,0,635,0,284,0
7905,11/26/2019 09:00:00,2019-11-26 04:00:00,250.35,2,3086,3345,0,677,0,292,0
7906,11/26/2019 10:00:00,2019-11-26 05:00:00,259.67,0,3412,3373,0,689,0,292,0
7907,11/26/2019 11:00:00,2019-11-26 06:00:00,275.11,0,4057,3381,0,728,0,320,0
7908,11/26/2019 12:00:00,2019-11-26 07:00:00,298.68,0,5541,3378,0,1031,0,276,0
7909,11/26/2019 13:00:00,2019-11-26 08:00:00,305.04,0,6048,3337,0,1161,10,271,0
7910,11/26/2019 14:00:00,2019-11-26 09:00:00,303.33,0,6206,3361,0,1245,45,285,0
7911,11/26/2019 15:00:00,2019-11-26 10:00:00,300.59,0,5790,3313,93,1153,89,302,0
7912,11/26/2019 16:00:00,2019-11-26 11:00:00,301.79,0,5328,3322,221,935,120,281,0
7913,11/26/2019 17:00:00,2019-11-26 12:00:00,302.67,2,5406,3372,179,793,130,333,0
7914,11/26/2019 18:00:00,2019-11-26 13:00:00,298.78,4,5678,3347,55,1017,123,330,0
7915,11/26/2019 19:00:00,2019-11-26 14:00:00,297.58,10,5923,3339,0,1125,109,388,0
7916,11/26/2019 20:00:00,2019-11-26 15:00:00,304.19,11,6242,3352,0,1108,72,391,0
7917,11/26/2019 21:00:00,2019-11-26 16:00:00,310.22,2,6585,3335,0,1077,22,433,0
7918,11/26/2019 22:00:00,2019-11-26 17:00:00,308.55,2,6817,3351,0,1187,1,566,0
7919,11/26/2019 23:00:00,2019-11-26 18:00:00,293.5,0,6506,3334,92,1685,0,660,0
7920,11/27/2019 00:00:00,2019-11-26 19:00:00,304.56,2,6660,3325,71,1157,0,757,0
7921,11/27/2019 01:00:00,2019-11-26 20:00:00,302.75,4,6579,3330,0,1028,0,814,0
7922,11/27/2019 02:00:00,2019-11-26 21:00:00,300.64,1,6187,3311,0,840,0,841,0
7923,11/27/2019 03:00:00,2019-11-26 22:00:00,290.01,1,5392,3318,0,761,0,786,0
7924,11/27/2019 04:00:00,2019-11-26 23:00:00,274.99,0,4445,3312,0,752,0,654,0
7925,11/27/2019 05:00:00,2019-11-27 00:00:00,262.28,0,3738,3325,0,697,0,542,0
7926,11/27/2019 06:00:00,2019-11-27 01:00:00,262.44,1,3654,3316,0,658,0,484,0
7927,11/27/2019 07:00:00,2019-11-27 02:00:00,251.94,1,3291,3326,0,693,0,443,0
7928,11/27/2019 08:00:00,2019-11-27 03:00:00,248.56,0,3105,3335,0,682,0,372,0
7929,11/27/2019 09:00:00,2019-11-27 04:00:00,248.65,0,3132,3346,0,684,0,391,0
7930,11/27/2019 10:00:00,2019-11-27 05:00:00,264.7,0,3594,3352,0,653,0,299,0
7931,11/27/2019 11:00:00,2019-11-27 06:00:00,278.41,1,4070,3384,0,678,0,196,0
7932,11/27/2019 12:00:00,2019-11-27 07:00:00,304.87,0,5499,3386,0,770,0,205,0
7933,11/27/2019 13:00:00,2019-11-27 08:00:00,316.84,0,6247,3362,0,847,5,181,0
7934,11/27/2019 14:00:00,2019-11-27 09:00:00,322.95,0,6667,3352,0,858,21,147,0
7935,11/27/2019 15:00:00,2019-11-27 10:00:00,325.12,0,6708,3338,9,779,36,170,0
7936,11/27/2019 16:00:00,2019-11-27 11:00:00,325.04,1,6849,3342,4,843,35,179,0
7937,11/27/2019 17:00:00,2019-11-27 12:00:00,325.08,0,6898,3340,15,851,35,199,0
7938,11/27/2019 18:00:00,2019-11-27 13:00:00,321.48,2,6754,3330,0,931,29,177,0
7939,11/27/2019 19:00:00,2019-11-27 14:00:00,322.44,0,6776,3332,0,870,25,209,0
7940,11/27/2019 20:00:00,2019-11-27 15:00:00,319.92,1,6776,3343,0,917,13,273,0
7941,11/27/2019 21:00:00,2019-11-27 16:00:00,314.33,1,6822,3354,0,1096,4,348,0
7942,11/27/2019 22:00:00,2019-11-27 17:00:00,310.99,1,7109,3367,3,1324,0,448,0
7943,11/27/2019 23:00:00,2019-11-27 18:00:00,303.39,2,7089,3328,4,1575,0,563,0
7944,11/28/2019 00:00:00,2019-11-27 19:00:00,294.59,1,6632,3335,0,1581,0,642,0
7945,11/28/2019 01:00:00,2019-11-27 20:00:00,300.67,0,6226,3299,0,1082,0,596,0
7946,11/28/2019 02:00:00,2019-11-27 21:00:00,296.38,0,5667,3305,0,835,0,630,0
7947,11/28/2019 03:00:00,2019-11-27 22:00:00,284.69,1,4930,3319,0,731,0,653,0
7948,11/28/2019 04:00:00,2019-11-27 23:00:00,263.25,1,3913,3308,0,715,0,634,0
7949,11/28/2019 05:00:00,2019-11-28 00:00:00,237.07,0,3039,3327,0,751,0,666,0
7950,11/28/2019 06:00:00,2019-11-28 01:00:00,240.11,2,3133,3341,0,716,0,667,0
7951,11/28/2019 07:00:00,2019-11-28 02:00:00,233.53,1,2916,3324,0,710,0,698,0
7952,11/28/2019 08:00:00,2019-11-28 03:00:00,233.11,0,2873,3341,0,692,0,676,0
7953,11/28/2019 09:00:00,2019-11-28 04:00:00,228.99,0,2695,3327,0,678,0,656,0
7954,11/28/2019 10:00:00,2019-11-28 05:00:00,229.17,0,2773,3356,0,736,0,681,0
7955,11/28/2019 11:00:00,2019-11-28 06:00:00,235.93,0,3060,3347,0,781,0,709,0
7956,11/28/2019 12:00:00,2019-11-28 07:00:00,239.84,0,3300,3356,0,794,0,804,0
7957,11/28/2019 13:00:00,2019-11-28 08:00:00,254.43,0,3890,3358,0,810,4,825,0
7958,11/28/2019 14:00:00,2019-11-28 09:00:00,262.83,1,4295,3349,0,846,16,886,0
7959,11/28/2019 15:00:00,2019-11-28 10:00:00,259.22,1,4457,3344,0,1180,23,885,0
7960,11/28/2019 16:00:00,2019-11-28 11:00:00,256.88,1,4534,3338,0,1320,46,896,0
7961,11/28/2019 17:00:00,2019-11-28 12:00:00,259.08,0,4593,3334,0,1282,48,893,0
7962,11/28/2019 18:00:00,2019-11-28 13:00:00,258.56,0,4415,3309,0,1109,68,919,0
7963,11/28/2019 19:00:00,2019-11-28 14:00:00,260.88,0,4262,3320,0,834,61,893,0
7964,11/28/2019 20:00:00,2019-11-28 15:00:00,260.97,0,4177,3340,0,766,44,871,0
7965,11/28/2019 21:00:00,2019-11-28 16:00:00,255.46,0,3982,3341,0,846,18,864,0
7966,11/28/2019 22:00:00,2019-11-28 17:00:00,257.97,0,4267,3363,0,1018,1,854,0
7967,11/28/2019 23:00:00,2019-11-28 18:00:00,251.4,0,4180,3328,0,1254,0,837,0
7968,11/29/2019 00:00:00,2019-11-28 19:00:00,262.72,0,4492,3347,0,1101,0,788,0
7969,11/29/2019 01:00:00,2019-11-28 20:00:00,268.94,0,4576,3331,0,951,0,780,0
7970,11/29/2019 02:00:00,2019-11-28 21:00:00,264.37,0,4356,3322,0,926,0,806,0
7971,11/29/2019 03:00:00,2019-11-28 22:00:00,257.85,0,4139,3323,0,987,0,807,0
7972,11/29/2019 04:00:00,2019-11-28 23:00:00,250.54,0,3734,3299,0,892,0,801,0
7973,11/29/2019 05:00:00,2019-11-29 00:00:00,241.53,0,3387,3341,0,852,0,801,0
7974,11/29/2019 06:00:00,2019-11-29 01:00:00,244.54,0,3373,3320,0,749,0,782,0
7975,11/29/2019 07:00:00,2019-11-29 02:00:00,243.84,0,3293,3342,0,709,0,795,0
7976,11/29/2019 08:00:00,2019-11-29 03:00:00,244.11,0,3304,3332,0,705,0,775,0
7977,11/29/2019 09:00:00,2019-11-29 04:00:00,247.19,0,3379,3343,0,704,0,770,0
7978,11/29/2019 10:00:00,2019-11-29 05:00:00,250.29,0,3484,3350,0,706,0,768,0
7979,11/29/2019 11:00:00,2019-11-29 06:00:00,257.19,0,3714,3322,0,751,0,737,0
7980,11/29/2019 12:00:00,2019-11-29 07:00:00,252.09,0,3779,3373,0,1023,0,716,0
7981,11/29/2019 13:00:00,2019-11-29 08:00:00,259.14,0,4148,3336,0,1125,7,703,0
7982,11/29/2019 14:00:00,2019-11-29 09:00:00,257.44,0,4072,3326,0,1071,43,716,0
7983,11/29/2019 15:00:00,2019-11-29 10:00:00,256.16,0,3923,3330,0,922,93,727,0
7984,11/29/2019 16:00:00,2019-11-29 11:00:00,259.14,0,3980,3314,0,824,117,757,0
7985,11/29/2019 17:00:00,2019-11-29 12:00:00,251.76,0,3706,3324,0,805,130,772,0
7986,11/29/2019 18:00:00,2019-11-29 13:00:00,253.75,0,3799,3351,0,797,124,784,0
7987,11/29/2019 19:00:00,2019-11-29 14:00:00,263.96,0,4206,3350,0,792,94,799,0
7988,11/29/2019 20:00:00,2019-11-29 15:00:00,274.49,0,4675,3347,0,805,55,797,0
7989,11/29/2019 21:00:00,2019-11-29 16:00:00,277.56,0,5033,3361,0,962,22,819,0
7990,11/29/2019 22:00:00,2019-11-29 17:00:00,280.98,0,5575,3405,0,1223,2,852,0
7991,11/29/2019 23:00:00,2019-11-29 18:00:00,275.22,0,5834,3339,0,1765,0,847,0
7992,11/30/2019 00:00:00,2019-11-29 19:00:00,275.78,0,5611,3293,0,1595,0,827,0
7993,11/30/2019 01:00:00,2019-11-29 20:00:00,282.31,0,5560,3321,0,1235,0,817,0
7994,11/30/2019 02:00:00,2019-11-29 21:00:00,288.78,0,5404,3311,0,866,0,810,0
7995,11/30/2019 03:00:00,2019-11-29 22:00:00,280.17,0,4866,3315,0,832,0,789,0
7996,11/30/2019 04:00:00,2019-11-29 23:00:00,269.78,0,4433,3330,0,862,0,782,0
7997,11/30/2019 05:00:00,2019-11-30 00:00:00,260.65,0,3928,3316,0,772,0,783,0
7998,11/30/2019 06:00:00,2019-11-30 01:00:00,253.21,0,3708,3366,0,777,0,805,0
7999,11/30/2019 07:00:00,2019-11-30 02:00:00,253.66,0,3580,3280,0,700,0,803,0
8000,11/30/2019 08:00:00,2019-11-30 03:00:00,251.9,0,3542,3329,0,689,0,819,0
8001,11/30/2019 09:00:00,2019-11-30 04:00:00,247.5,0,3400,3344,0,685,0,831,0
8002,11/30/2019 10:00:00,2019-11-30 05:00:00,243.38,0,3277,3338,0,690,0,839,0
8003,11/30/2019 11:00:00,2019-11-30 06:00:00,257.78,0,3869,3363,0,740,0,841,0
8004,11/30/2019 12:00:00,2019-11-30 07:00:00,269.37,1,4384,3353,0,765,0,846,0
8005,11/30/2019 13:00:00,2019-11-30 08:00:00,277.87,2,4845,3353,0,811,8,839,0
8006,11/30/2019 14:00:00,2019-11-30 09:00:00,275.43,2,4735,3315,0,823,47,833,0
8007,11/30/2019 15:00:00,2019-11-30 10:00:00,267.29,8,4352,3318,0,780,98,832,0
8008,11/30/2019 16:00:00,2019-11-30 11:00:00,261.77,0,4135,3325,0,775,137,839,0
8009,11/30/2019 17:00:00,2019-11-30 12:00:00,254.14,0,3834,3334,0,783,149,837,0
8010,11/30/2019 18:00:00,2019-11-30 13:00:00,257.95,0,4017,3355,0,808,145,826,0
8011,11/30/2019 19:00:00,2019-11-30 14:00:00,261.57,0,4145,3334,0,807,121,822,0
8012,11/30/2019 20:00:00,2019-11-30 15:00:00,270.72,0,4477,3349,0,771,72,824,0
8013,11/30/2019 21:00:00,2019-11-30 16:00:00,285.88,0,5217,3357,0,826,16,813,0
8014,11/30/2019 22:00:00,2019-11-30 17:00:00,288.04,0,6032,3369,0,1348,0,841,0
8015,11/30/2019 23:00:00,2019-11-30 18:00:00,283.7,0,6269,3333,0,1762,0,846,0
8016,12/01/2019 00:00:00,2019-11-30 19:00:00,285.22,4,6152,3329,0,1607,0,831,0
8017,12/01/2019 01:00:00,2019-11-30 20:00:00,287.37,16,6058,3318,0,1486,0,806,0
8018,12/01/2019 02:00:00,2019-11-30 21:00:00,293.03,14,5944,3313,0,1159,0,795,0
8019,12/01/2019 03:00:00,2019-11-30 22:00:00,285.06,7,5398,3304,0,1114,0,757,0
8020,12/01/2019 04:00:00,2019-11-30 23:00:00,284.69,2,5126,3305,0,903,0,728,0
8021,12/01/2019 05:00:00,2019-12-01 00:00:00,284.65,0,4868,3322,0,710,0,702,0
8022,12/01/2019 06:00:00,2019-12-01 01:00:00,275.21,2,4302,3308,0,667,0,662,0
8023,12/01/2019 07:00:00,2019-12-01 02:00:00,268.41,1,3934,3322,0,616,0,635,0
8024,12/01/2019 08:00:00,2019-12-01 03:00:00,265.81,0,3746,3321,0,589,0,598,0
8025,12/01/2019 09:00:00,2019-12-01 04:00:00,263.1,0,3625,3329,0,582,0,589,0
8026,12/01/2019 10:00:00,2019-12-01 05:00:00,269.34,1,3860,3354,0,586,0,552,0
8027,12/01/2019 11:00:00,2019-12-01 06:00:00,276.15,1,4168,3373,0,630,0,509,0
8028,12/01/2019 12:00:00,2019-12-01 07:00:00,289.28,2,4748,3356,0,685,0,478,0
8029,12/01/2019 13:00:00,2019-12-01 08:00:00,292.73,0,4990,3350,0,701,7,493,0
8030,12/01/2019 14:00:00,2019-12-01 09:00:00,299.34,0,5272,3340,0,706,36,427,0
8031,12/01/2019 15:00:00,2019-12-01 10:00:00,310.81,0,5777,3347,0,687,58,326,0
8032,12/01/2019 16:00:00,2019-12-01 11:00:00,324.03,2,6300,3344,0,645,48,196,0
8033,12/01/2019 17:00:00,2019-12-01 12:00:00,330.95,3,6688,3348,0,699,34,113,0
8034,12/01/2019 18:00:00,2019-12-01 13:00:00,330.62,1,6898,3342,0,818,28,101,0
8035,12/01/2019 19:00:00,2019-12-01 14:00:00,327.59,1,6922,3340,0,1005,15,66,0
8036,12/01/2019 20:00:00,2019-12-01 15:00:00,338.69,1,7446,3344,0,799,3,102,0
8037,12/01/2019 21:00:00,2019-12-01 16:00:00,329.96,0,7577,3357,0,1158,0,160,0
8038,12/01/2019 22:00:00,2019-12-01 17:00:00,321.27,0,7927,3359,0,1705,0,187,0
8039,12/01/2019 23:00:00,2019-12-01 18:00:00,316.18,4,8163,3338,0,2094,0,192,0
8040,12/02/2019 00:00:00,2019-12-01 19:00:00,318.26,2,8032,3325,0,1880,0,233,0
8041,12/02/2019 01:00:00,2019-12-01 20:00:00,319.47,1,7608,3303,0,1537,0,293,0
8042,12/02/2019 02:00:00,2019-12-01 21:00:00,314.21,1,7037,3302,0,1330,0,370,0
8043,12/02/2019 03:00:00,2019-12-01 22:00:00,312.45,2,6298,3284,0,888,0,445,0
8044,12/02/2019 04:00:00,2019-12-01 23:00:00,294.75,2,5101,3283,0,738,0,478,0
8045,12/02/2019 05:00:00,2019-12-02 00:00:00,277.71,3,4268,3306,0,686,0,494,0
8046,12/02/2019 06:00:00,2019-12-02 01:00:00,267.62,2,3866,3326,0,671,0,486,0
8047,12/02/2019 07:00:00,2019-12-02 02:00:00,267.4,3,3795,3322,0,622,0,468,0
8048,12/02/2019 08:00:00,2019-12-02 03:00:00,263.05,7,3654,3338,0,612,0,484,0
8049,12/02/2019 09:00:00,2019-12-02 04:00:00,263.26,2,3690,3351,0,608,0,494,0
8050,12/02/2019 10:00:00,2019-12-02 05:00:00,267.68,2,3946,3365,0,620,0,546,0
8051,12/02/2019 11:00:00,2019-12-02 06:00:00,287.52,2,5043,3403,0,688,0,605,0
8052,12/02/2019 12:00:00,2019-12-02 07:00:00,301.34,4,5765,3367,0,726,0,594,0
8053,12/02/2019 13:00:00,2019-12-02 08:00:00,313.53,3,6497,3360,0,722,0,565,0
8054,12/02/2019 14:00:00,2019-12-02 09:00:00,311.17,6,6800,3350,0,987,2,586,0
8055,12/02/2019 15:00:00,2019-12-02 10:00:00,311.66,7,6998,3342,0,1085,5,603,0
8056,12/02/2019 16:00:00,2019-12-02 11:00:00,319.34,7,7384,3335,0,1019,5,575,0
8057,12/02/2019 17:00:00,2019-12-02 12:00:00,326.04,4,7601,3331,0,890,7,556,0
8058,12/02/2019 18:00:00,2019-12-02 13:00:00,329.17,2,7496,3316,0,728,7,534,0
8059,12/02/2019 19:00:00,2019-12-02 14:00:00,333.22,1,7623,3322,0,633,6,519,0
8060,12/02/2019 20:00:00,2019-12-02 15:00:00,331.76,3,7584,3331,0,647,6,543,0
8061,12/02/2019 21:00:00,2019-12-02 16:00:00,326.14,0,7498,3348,0,809,3,540,0
8062,12/02/2019 22:00:00,2019-12-02 17:00:00,324.91,0,8101,3370,0,1053,0,636,0
8063,12/02/2019 23:00:00,2019-12-02 18:00:00,322.09,5,8587,3338,0,1401,0,708,0
8064,12/03/2019 00:00:00,2019-12-02 19:00:00,319.99,6,8204,3315,0,1280,0,735,0
8065,12/03/2019 01:00:00,2019-12-02 20:00:00,319.92,3,7818,3313,0,1081,0,701,0
8066,12/03/2019 02:00:00,2019-12-02 21:00:00,319.07,3,7290,3323,0,810,0,696,0
8067,12/03/2019 03:00:00,2019-12-02 22:00:00,303.81,2,6059,3289,0,716,0,709,0
8068,12/03/2019 04:00:00,2019-12-02 23:00:00,282.04,0,4864,3299,0,698,0,726,0
8069,12/03/2019 05:00:00,2019-12-03 00:00:00,264.3,1,4022,3306,0,685,0,713,0
8070,12/03/2019 06:00:00,2019-12-03 01:00:00,253.75,0,3635,3339,0,639,0,727,0
8071,12/03/2019 07:00:00,2019-12-03 02:00:00,251,0,3543,3323,0,626,0,755,0
8072,12/03/2019 08:00:00,2019-12-03 03:00:00,245.73,1,3309,3338,0,619,0,720,0
8073,12/03/2019 09:00:00,2019-12-03 04:00:00,242.02,3,3167,3340,0,608,0,705,0
8074,12/03/2019 10:00:00,2019-12-03 05:00:00,243.2,5,3277,3361,0,623,0,759,0
8075,12/03/2019 11:00:00,2019-12-03 06:00:00,265.69,3,4184,3381,0,675,0,737,0
8076,12/03/2019 12:00:00,2019-12-03 07:00:00,288.26,6,5331,3367,0,777,0,701,0
8077,12/03/2019 13:00:00,2019-12-03 08:00:00,299.36,0,6264,3358,0,953,0,745,0
8078,12/03/2019 14:00:00,2019-12-03 09:00:00,309.11,0,6962,3339,0,941,0,790,0
8079,12/03/2019 15:00:00,2019-12-03 10:00:00,313.59,0,7353,3337,0,911,0,827,0
8080,12/03/2019 16:00:00,2019-12-03 11:00:00,319.24,1,7583,3339,0,814,0,827,0
8081,12/03/2019 17:00:00,2019-12-03 12:00:00,316.28,5,7445,3328,0,840,0,874,0
8082,12/03/2019 18:00:00,2019-12-03 13:00:00,316.69,6,7568,3367,0,872,1,856,0
8083,12/03/2019 19:00:00,2019-12-03 14:00:00,318.41,7,7622,3337,0,850,1,857,0
8084,12/03/2019 20:00:00,2019-12-03 15:00:00,321.16,7,7610,3326,0,716,1,882,0
8085,12/03/2019 21:00:00,2019-12-03 16:00:00,322.06,8,7676,3337,0,692,1,896,0
8086,12/03/2019 22:00:00,2019-12-03 17:00:00,321.19,6,8145,3351,0,1030,0,853,0
8087,12/03/2019 23:00:00,2019-12-03 18:00:00,310,8,8243,3340,0,1680,0,828,0
8088,12/04/2019 00:00:00,2019-12-03 19:00:00,308.25,6,8078,3326,0,1680,0,828,0
8089,12/04/2019 01:00:00,2019-12-03 20:00:00,310.04,3,7894,3319,0,1470,0,806,0
8090,12/04/2019 02:00:00,2019-12-03 21:00:00,310.08,0,7464,3307,0,1251,0,759,0
8091,12/04/2019 03:00:00,2019-12-03 22:00:00,304.23,0,6556,3291,0,978,0,730,0
8092,12/04/2019 04:00:00,2019-12-03 23:00:00,291.52,0,5384,3299,0,673,0,744,0
8093,12/04/2019 05:00:00,2019-12-04 00:00:00,263.54,0,4187,3290,0,767,0,749,0
8094,12/04/2019 06:00:00,2019-12-04 01:00:00,254.66,0,3810,3333,0,649,0,799,0
8095,12/04/2019 07:00:00,2019-12-04 02:00:00,251.67,1,3603,3301,0,606,0,766,0
8096,12/04/2019 08:00:00,2019-12-04 03:00:00,245.04,5,3382,3337,0,607,0,768,0
8097,12/04/2019 09:00:00,2019-12-04 04:00:00,249.8,9,3459,3346,0,615,0,692,0
8098,12/04/2019 10:00:00,2019-12-04 05:00:00,259.06,11,3781,3379,0,652,0,605,0
8099,12/04/2019 11:00:00,2019-12-04 06:00:00,277.51,9,4627,3383,0,728,0,572,0
8100,12/04/2019 12:00:00,2019-12-04 07:00:00,298.52,8,6185,3400,0,1021,0,572,0
8101,12/04/2019 13:00:00,2019-12-04 08:00:00,298.02,7,6648,3359,6,1503,0,522,0
8102,12/04/2019 14:00:00,2019-12-04 09:00:00,303.83,8,6831,3334,12,1468,1,447,0
8103,12/04/2019 15:00:00,2019-12-04 10:00:00,317.43,4,7202,3330,0,1239,2,303,0
8104,12/04/2019 16:00:00,2019-12-04 11:00:00,324.65,0,7437,3334,0,1156,3,184,0
8105,12/04/2019 17:00:00,2019-12-04 12:00:00,335.41,0,7569,3327,0,857,4,129,0
8106,12/04/2019 18:00:00,2019-12-04 13:00:00,338.48,0,7561,3334,0,779,6,69,0
8107,12/04/2019 19:00:00,2019-12-04 14:00:00,342.29,0,7678,3342,0,706,7,33,0
8108,12/04/2019 20:00:00,2019-12-04 15:00:00,343.62,0,7734,3344,0,678,5,20,0
8109,12/04/2019 21:00:00,2019-12-04 16:00:00,344.66,0,7875,3342,0,712,2,31,0
8110,12/04/2019 22:00:00,2019-12-04 17:00:00,337.34,8,8266,3359,0,1176,0,43,0
8111,12/04/2019 23:00:00,2019-12-04 18:00:00,326.59,1,8414,3346,0,1735,0,47,0
8112,12/05/2019 00:00:00,2019-12-04 19:00:00,329.15,0,8238,3310,0,1547,0,47,0
8113,12/05/2019 01:00:00,2019-12-04 20:00:00,337.29,0,8153,3311,0,1149,0,61,0
