UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
2023-02-11 00:00:00,2358.38,5100.04,8142.0,0.0,2946.78,0.0,3.0,43.24
2023-02-11 01:00:00,2349.93,5098.04,8186.0,0.0,3322.13,0.0,5.0,44.32
2023-02-11 02:00:00,2354.33,4859.04,8205.0,0.0,3467.5,0.0,4.0,42.25
2023-02-11 03:00:00,2346.38,4797.04,8227.0,0.0,3377.31,0.0,2.0,42.22
2023-02-11 04:00:00,2348.93,4641.88,8248.0,0.0,3061.84,0.0,4.0,46.25
2023-02-11 05:00:00,2343.23,4504.88,8270.0,0.0,2489.43,0.0,4.0,42.35
2023-02-11 06:00:00,2355.65,4030.04,8299.0,0.0,2237.62,0.0,4.0,46.25
2023-02-11 07:00:00,2346.33,4187.04,8326.0,0.0,1953.62,0.0,3.0,42.34
2023-02-11 08:00:00,2357.23,4243.88,8342.0,0.0,1864.83,0.0,4.0,46.25
2023-02-11 09:00:00,2354.38,4306.88,8361.0,0.0,1872.86,0.0,3.0,43.32
2023-02-11 10:00:00,2352.25,4410.04,8374.0,0.0,2020.78,0.0,4.0,46.26
2023-02-11 11:00:00,2352.03,4529.88,8367.0,0.0,2516.54,0.0,6.0,42.22
2023-02-11 12:00:00,2317.56,5002.88,8367.0,0.0,2980.39,0.0,5.0,38.75
2023-02-11 13:00:00,2336.75,4930.88,8363.0,0.0,3735.26,0.0,5.0,39.47
2023-02-11 14:00:00,2339.72,5228.72,8371.0,0.0,4295.67,44.16,4.0,39.88
2023-02-11 15:00:00,2336.86,5105.04,8363.0,0.0,4485.9,208.24,5.0,40.13
2023-02-11 16:00:00,2326.08,4745.2,8376.0,0.0,4480.03,428.66,4.0,42.08
2023-02-11 17:00:00,2311.89,4539.36,8364.0,0.0,4263.81,413.38,4.0,37.98
2023-02-11 18:00:00,2273.18,4764.2,8375.0,0.0,3439.54,373.41,4.0,38.86
2023-02-11 19:00:00,2272.19,5231.36,8356.0,0.0,2563.7,249.3,4.0,38.99
2023-02-11 20:00:00,2275.06,5374.35,8369.0,0.0,2147.73,158.35,4.0,38.88
2023-02-11 21:00:00,2273.88,5374.36,8361.0,0.0,2141.41,95.44,4.0,41.98
2023-02-11 22:00:00,2272.2,5458.2,8362.0,0.0,2146.76,44.6,3.0,38.85
2023-02-11 23:00:00,2276.25,5337.36,8360.0,0.0,2815.46,22.35,6.0,38.72
