UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-07-17 00:00:00,2024-07-17 00:00:00,3.1,2.3107514835976053,294.9421648691801,290.6613063147978,436.8572538821076,0.1948695139005787,0.0,0.0,229.85589,0.0,3244.81453,226.33774
2023-07-17 01:00:00,2024-07-17 00:00:00,3.1,2.152728379630944,292.21821363159535,289.4080550899931,3.293085491603368,0.3199299634931042,0.0,0.0,227.33023,0.88361,3252.17311,250.99648
2023-07-17 02:00:00,2024-07-17 00:00:00,3.1,2.152728379630944,292.21821363159535,289.4080550899931,3.293085491603368,0.3199299634931042,0.0,0.0,232.84827,2.37055,3257.05623,228.1016
2023-07-17 03:00:00,2024-07-17 00:00:00,3.1,2.152728379630944,292.21821363159535,289.4080550899931,3.293085491603368,0.3199299634931042,0.0,0.0,247.70664,0.0,3282.91827,218.76996
2023-07-17 04:00:00,2024-07-17 00:00:00,3.1,1.995973995480314,291.083775595954,289.2142636845287,1.6467742428359473,0.5316679992655654,0.0,0.0,265.06434,26.51433,3259.69865,194.83537
2023-07-17 05:00:00,2024-07-17 00:00:00,3.1,1.995973995480314,291.083775595954,289.2142636845287,1.6467742428359473,0.5316679992655654,0.0,0.0,280.82721,16.58951,3252.25659,227.7028
2023-07-17 06:00:00,2024-07-17 00:00:00,3.1,1.995973995480314,291.083775595954,289.2142636845287,1.6467742428359473,0.5316679992655654,0.0,0.0,296.72193,23.55911,3277.6116,242.29309
2023-07-17 07:00:00,2024-07-17 00:00:00,3.1,1.7419933985326663,290.2300291326597,288.9220991667313,0.0,0.2672825244886181,0.0,0.0,304.04701,29.53393,3270.47399,235.93936
2023-07-17 08:00:00,2024-07-17 00:00:00,3.1,1.7419933985326663,290.2300291326597,288.9220991667313,0.0,0.2672825244886181,0.0,0.0,301.34731,4.4184,3258.38587,229.24096
2023-07-17 09:00:00,2024-07-17 00:00:00,3.1,1.7419933985326663,290.2300291326597,288.9220991667313,0.0,0.2672825244886181,0.0,0.0,305.0774,25.80711,3240.77584,221.5541
2023-07-17 10:00:00,2024-07-17 00:00:00,3.1,1.8171396710180745,292.7346455180597,290.3554462265638,43.63893449914472,0.515896232782315,0.0,0.0,317.40854,49.64561,3227.55875,229.3712
2023-07-17 11:00:00,2024-07-17 00:00:00,3.1,1.8171396710180745,292.7346455180597,290.3554462265638,43.63893449914472,0.515896232782315,0.0,0.0,314.11576,72.53172,3230.32257,228.73241
